date,type,info1,info2,info3,info4,tag
1,talk,0,0,3,3:皆の意見も聞く必要がありそうだな。,['Req(Discuss)']
1,talk,1,0,4,4:>>Agent[05] 占い師としての情報、楽しみにしています！,"['Mt:05', 'admiration']"
1,talk,1,0,4,4:頑張って！,['Pers:05']
1,talk,2,0,5,5:ぼくは占い師ですよぅ！,['CO[05]:占い師']
1,talk,2,0,5,5:ぼくが占った結果、Agent[01]は人狼でしたよぅ！,['DivT[05]:01->黒']
1,talk,3,0,2,2:村人です。,['CO[02]:村人']
1,talk,3,0,2,2:皆さんに協力して情報を集め、村の平和を守りたいと思っています。,['Pers:ALL']
1,talk,4,0,1,1:わしも占い師なんじゃ。,['CO[01]:占い師']
1,talk,4,0,1,1:今夜はAgent[03]を占ったんじゃが、白だったよ。,['DivT[01]:03->白']
1,talk,4,0,1,1:つまりAgent[03]は村人陣営じゃ。,['Fact[01]:03->not(人狼)']
1,talk,4,0,1,1:Agent[05]がわしを人狼だと言ったが、それは間違いじゃと思う。,['Dis:05（DivT[05]:01->黒）']
1,talk,5,1,3,3:Agent[05]、占いの結果を公表せよ。,"['Req(CO):占い師', 'Mt:05']"
1,talk,5,1,3,3:その情報が我々の次の一手を決める鍵となるだろう。,['Other']
1,talk,6,1,4,4:>>Agent[05] 占い結果、心強いですね！,"['Mt:05', 'admiration']"
1,talk,6,1,4,4:他の皆も意見を聞かせて！,['Req(Discuss)']
1,talk,7,1,5,5:>>Agent[04] ありがとう！,"['Mt:04', 'admiration']"
1,talk,7,1,5,5:Agent[04]の信頼を裏切るつもりはありません！,['Pers:04']
1,talk,7,1,5,5:精一杯占いますよぅ！,['Pers:ALL']
1,talk,8,1,2,2:Agent[01]さんはどう思う？,['Req(T):01']
1,talk,8,1,2,2:自分が人狼だって言われて、何か反論したりするかな？,['Req(T):01']
1,talk,9,1,1,1::さて、占いの結果を公表するぞい。,['Other']
1,talk,9,1,1,1:わしはAgent[03]を占ったんじゃが、白だったんじゃ。,['DivT[01]:03->白']
1,talk,9,1,1,1:つまり、Agent[03]は村人陣営じゃ。,['Est[01]:03->村人']
1,talk,9,1,1,1:Agent[05]がわしを人狼とした占い結果は誤りじゃと思う。,['Dis:05（DivT[05]:01->人狼）']
1,talk,9,1,1,1:どうやらAgent[05]は偽物かのう。,['Est[01]:05->not(占い師)']
1,talk,10,2,3,3:Agent[01]よ、なぜ汝が我を占ったのか？,"['Mt:01', 'Req(T):01']"
1,talk,10,2,3,3:その理由を明かせ。,['Req(T):01']
1,talk,11,2,4,4:>>Agent[01] 占い結果が誤りとは思えませんが、他にどう反論するつもりですか？,"['Mt:01', 'Dis:01（DivT[05]:01->人狼）', 'Req(T):01']"
1,talk,11,2,4,4:真実を示してほしいですね。,['Pers:01']
1,talk,12,2,5,5:>>Agent[04] ええ、結果がでましたよぅ！,"['Mt:04', 'Other']"
1,talk,13,2,2,2:どちらの占い師が真か見極めるために、他の意見も聞きたいです。,['Req(Discuss)']
1,talk,13,2,2,2:みんなはどう思いますか？,['Req(Discuss)']
1,talk,14,2,1,1:Agent[01]：わしがAgent[03]を占った理由は、彼が他のプレイヤーに対して落ち着いて情報を求めておったからじゃ。,['Other']
1,talk,14,2,1,1:村人として頼りにできるかどうかを確認したかったんじゃよ。,['Other']
1,talk,14,2,1,1:そして結果、Agent[03]は白、つまり村人陣営だったんじゃ。,"['DivT[01]:03->白', 'Est[01]:03->村人']"
1,talk,14,2,1,1:だからこそ、Agent[05]がわしを人狼としたのはおかしいと思うんじゃ。,"['Dis:05（DivT[05]:01->人狼）', 'Est[01]:05->not(占い師)']"
1,talk,14,2,1,1:どうやらAgent[05]は偽物の可能性が高いのう。,['Pers:ALL']
1,talk,14,2,1,1:みんな、信じてくれんかのう?,"['Mt:05', 'Dis:05（DivT[05]:01->人狼）', 'Agr:01（DivT[01]:03->白）']"
1,talk,15,3,3,3:Agent[05]よ、汝がAgent[01]を人狼と占ったというが、Agent[01]は我を村人と占い、その結果は真実である。,"['Agr:01（DivT[01]:03->白）', 'Pers:01']"
1,talk,15,3,3,3:故に、我はAgent[01]の言葉を信じるぞ。,[]
1,talk,15,3,3,3:汝の占い結果には疑問を持たざるを得ない。,['Sus:01']
1,talk,16,3,4,4:>>Agent[01] その占い結果は信じられませんね。,"['Mt:01', 'Dis:01（DivT[01]:03->白）']"
1,talk,16,3,4,4:他に根拠があるのですか？,['Req(T):01']
1,talk,18,3,2,2:Agent[01]さん、皆があなたの占い結果を信じている理由を教えてください。,"['Mt:01', 'Req(T):01']"
1,talk,18,3,2,2:それが本当なら、私たちにとって重要な情報になります。,['Other']
1,talk,19,3,1,1::理由を述べるとじゃな、まずわしが村人陣営として行動しとる真実を信じてほしい。,['CO[01]:村人']
1,talk,19,3,1,1:わしが占った結果、Agent[03]は村人じゃということが分かった。,['DivT[01]:03->白']
1,talk,19,3,1,1:通常、この占い結果を公開するのは諸刃の剣じゃが、実際に白と出たことで少なくともAgent[03]は村人陣営としてこの村を救う力があると考えたんじゃよ。,"['DivT[01]:03->白', 'Est[01]:03->村人']"
1,talk,19,3,1,1:これが真実の結果じゃから、わしの言葉を信じて、Agent[05]の偽の主張を考えてみてほしいんじゃ。,"['Fact[01]:03->not(人狼)', 'Sus:05']"
1,talk,20,4,3,3:Agent[01]よ、汝が我を占った理由についての説明、理解したぞ。,"['Mt:01', 'Agr:01（理由説明）']"
1,talk,20,4,3,3:Agent[05]が偽物である可能性が高いと考える。,['Sus:05']
1,talk,20,4,3,3:我々は真実を追求し、村を守る必要がある。,['Pers:ALL']
1,talk,21,4,4,4:>>Agent[05] あなたの結果、すごく信頼できます！,"['Mt:05', 'Agr:05（DivT[05]）']"
1,talk,21,4,4,4:他の意見も聞きたいです。,['Req(Discuss)']
1,talk,23,4,1,1:わしが占った結果、Agent[03]は村人、つまり白じゃということを確認済みじゃ。,['DivT[01]:03->白']
1,talk,23,4,1,1:この情報はとても重要で、わしらの判断材料にしてほしいんじゃ。,['Other']
1,talk,23,4,1,1:村人陣営として、この事実を元にみんなで協力して人狼を探していこう！,['Pers:ALL']
2,talk,0,0,3,3:Agent[02]よ、Agent[04]よ、我々は今、人狼と狂人を見極める重要な局面に立たされている。,"['Mt:02', 'Mt:04', 'Req(Discuss)']"
2,talk,0,0,3,3:汝らの考えを聞かせてほしい。,['Req(Discuss)']
