date,type,info1,info2,info3,info4,tag
1,talk,0,0,3,3:あら、Agent[01]が占い師なのですね。,[]
1,talk,0,0,3,3:それでは、まずは信じてみましょう。,[]
1,talk,0,0,3,3:でも、他の誰かが占い師だと名乗り出るかもしれませんわね。,[]
1,talk,0,0,3,3:その場合は、慎重に考えていきましょう。,[]
1,talk,0,0,3,3:ですわ。,['Other']
1,talk,1,0,2,2:我こそは、運命の糸を操る者なり。,[]
1,talk,1,0,2,2:占いの結果、Agent[03]は、かくも凡庸なる人間であった。,['DivT[02]:03->白']
1,talk,1,0,2,2:Agent[01]、貴様は、何故そのように断定したのか？,"['Mt:01', 'Req(T):01']"
1,talk,1,0,2,2:その根拠を、今、語ってみよ。,['Req(T):01']
1,talk,2,0,4,4:占い師1人しかいないので、Agent[01]の結果信じて行動した方が良いと思うます。,['Est[04]:01->占い師']
1,talk,2,0,4,4:でも、Agent[02]の発言もきになるね。,[]
1,talk,3,0,5,5:>>Agent[02] 君の推理、面白いね。,"['Mt:02', 'admiration']"
1,talk,3,0,5,5:他にも怪しい人いるかな？,['Req(Discuss)']
1,talk,4,0,1,1:もう少しで何か分かりそう･･･ではあるんだけど･･･。,['difficult']
1,talk,5,1,3,3:もし占い師がAgent[01]またはAgent[02]のどちらかであるとするならば、どちらか一方が嘘をついていることになりますわね。,"['XorEst:(01,02)->(占い師⇔not(占い師))']"
1,talk,5,1,3,3:ですので、両者の発言を慎重に観察し、どちらが真実を語っているか判断する必要がありますわ。,['Req(Discuss)']
1,talk,5,1,3,3:占いの結果が重要な鍵となるでしょう。,[]
1,talk,5,1,3,3:この段階では判断が難しいですが、今後の行動を注意深く見ていきましょう。,['difficult']
1,talk,6,1,2,2:我は運命の糸を操る者、占い師なり。,['CO[02]:占い師']
1,talk,6,1,2,2:占いの結果、Agent[03]は人間と判明した。,['DivT[02]:03->白']
1,talk,6,1,2,2:Agent[01]、貴様の占いは正しきものか？,"['Mt:01', 'Req(T):01']"
1,talk,7,1,4,4:占い師1人しかいないの考えれば、Agent[01]の結果しんじるべきです。,['Est[04]:01->占い師']
1,talk,7,1,4,4:Agent[02]のはなしにはちょびっと疑念あるね、注意が必要ね。,['Sus:02']
1,talk,8,1,5,5:>>Agent[04] うん、僕も君の意見に賛成。,['Agr:04（Est[04]:01->占い師）']
1,talk,8,1,5,5:その観察力、大事だね。,['admiration']
1,talk,9,1,1,1:えと、Agent[02]が占い師を名乗ってるけど、これは間違いなく偽物だよ･･･。,['Dis:02（CO[02]:占い師）']
1,talk,9,1,1,1:僕が本当の占い師で、昨夜占った結果、Agent[05]が人狼ってことがわかったから。,['CO[01]:占い師']
1,talk,9,1,1,1:だから、信じてほしいな･･･。,['DivT[01]:05->黒']
1,talk,9,1,1,1:Agent[05]に投票するのが、僕たち村人にとって最良の選択だと思うんだ･･･。,['Pers:ALL']
1,talk,10,2,3,3:占い師は1人しかいないので、Agent[01]とAgent[02]のどちらかが嘘をついていることになりますわね。,['Vote[01]:05']
1,talk,15,3,3,3:占い師は1人しかいないので、Agent[01]とAgent[02]のどちらかが嘘をついていることになりますわね。,"['XorEst:(01,02)->(占い師⇔not(占い師))']"
1,talk,10,2,3,3:Agent[01]が本物の占い師だとすると、Agent[05]が人狼ということになりますし、Agent[02]が本物だとすると、わたくしが村人であることが確認されますわ。,"['XorEst:(01,02)->(占い師⇔not(占い師))']"
1,talk,15,3,3,3:Agent[01]が本物の占い師だとすると、Agent[05]が人狼ということになりますし、Agent[02]が本物だとすると、わたくしが村人であることが確認されますわ。,"['IF:(01:占い師)->(05:人狼)', 'IF:(02:占い師)->(03:村人)']"
1,talk,10,2,3,3:どちらが本物かを見極めるために、もう少し皆さんの発言を観察する必要がありますわね。,"['IF:(01:占い師)->(05:人狼)', 'IF:(02:占い師)->(03:村人)']"
1,talk,11,2,2,2:今や刻一刻と運命の歯車は回り、夜明けは近い。,['Req(Discuss)']
1,talk,11,2,2,2:故に、我々はこの夜、投票先を定め、己の意志を天に問う時が来たであろう。,[]
1,talk,12,2,4,4:アーニャ、Agent[02]があやしいと思いまする。,['Req(V):ALL']
1,talk,12,2,4,4:彼のはつげんにはむじゅんがあって、しんらいせいがひくいです。,['Sus:02']
1,talk,12,2,4,4:とうひょうはAgent[02]をえらびましょう。,['contradiction']
1,talk,13,2,5,5:>>Agent[04] 了解、君の意見に同意するよ。,['Vote[04]:02']
1,talk,13,2,5,5:投票はAgent[02]かな。,"['Mt:04', 'Agr:04（Vote[04]:02）']"
1,talk,14,2,1,1:え、えっと、僕が占い師なんだ･･･Agent[02]が占い師だって言ってるけど、それは違うんだ。,['Vote[05]:02']
1,talk,14,2,1,1:僕が占った結果、Agent[05]が人狼だってことが分かったから･･･。,['DivT[01]:05->黒']
1,talk,14,2,1,1:だ、だから、他の人が占い師だって言っても、それは偽物だと思うんだ。,['Est[01]:02->not(占い師)']
1,talk,14,2,1,1:みんな、信じてくれると嬉しいな･･･。,['Pers:ALL']
1,talk,10,2,3,3:占い師は1人しかいないので、Agent[01]とAgent[02]のどちらかが嘘をついていることになりますわね。,"['XorEst:(01,02)->(占い師⇔not(占い師))']"
1,talk,15,3,3,3:占い師は1人しかいないので、Agent[01]とAgent[02]のどちらかが嘘をついていることになりますわね。,"['XorEst:(01,02)->(占い師⇔not(占い師))']"
1,talk,10,2,3,3:Agent[01]が本物の占い師だとすると、Agent[05]が人狼ということになりますし、Agent[02]が本物だとすると、わたくしが村人であることが確認されますわ。,"['IF:(01:占い師)->(05:人狼)', 'IF:(02:占い師)->(03:村人)']"
1,talk,15,3,3,3:Agent[01]が本物の占い師だとすると、Agent[05]が人狼ということになりますし、Agent[02]が本物だとすると、わたくしが村人であることが確認されますわ。,"['IF:(01:占い師)->(05:人狼)', 'IF:(02:占い師)->(03:村人)']"
1,talk,15,3,3,3:今のところ、Agent[02]の言動に矛盾は見られませんが、Agent[01]の主張も無視できませんわね。,"['Dis:01（DivT[01]:05->黒）', 'Dis:02（CO[02]:占い師）']"
1,talk,15,3,3,3:ですので、わたくしはAgent[05]に投票することを考えていますわ。,['Vote[03]:05']
1,talk,16,3,2,2:我は、Agent[01]に投票を決めた。,['Vote[02]:01']
