date,type,info1,info2,info3,info4,tag
1,talk,0,0,5,5:ぼく、全然何も分からないから教えてください！,"['Req(T):ALL', 'confused']"
1,talk,0,0,5,5:誰か怪しい人いますよぅ？,['Req(Discuss)']
1,talk,1,0,3,3:我は運命の糸を操る者、占いの術に長じた者なり。,['CO[03]:占い師']
1,talk,1,0,3,3:その結果、Agent[01]は人狼であった。,['DivT[03]:01->黒']
1,talk,1,0,3,3:Agent[02]は、占い師を名乗りつつ、無作為に占うと嘯く。,['Dis:02（CO[02]:占い師）']
1,talk,6,1,3,3:Agent[02]は、占い師を名乗りつつ、無作為に占うと嘯く。,['Dis:02（CO[02]:占い師）']
1,talk,1,0,3,3:然し、真の占い師がランダムに人を占うなど、あり得ざることでござる。,['Dis:02（CO[02]:占い師）']
1,talk,6,1,3,3:然し、真の占い師がランダムに人を占うなど、あり得ざることでござる。,['Dis:02（CO[02]:占い師）']
1,talk,1,0,3,3:Agent[02]、汝は何かを隠しているか？,"['Sus:02', 'Req(T):02']"
1,talk,6,1,3,3:Agent[02]、汝は何かを隠しているか？,"['Sus:02', 'Req(T):02']"
1,talk,1,0,3,3:なぜそのような妄言を吐いたのか、説明せよ。,['Req(T):02']
1,talk,6,1,3,3:なぜそのような妄言を吐いたのか、説明せよ。,['Req(T):02']
1,talk,2,0,1,1:Agent[03]が占い師を名乗って、私を人狼だと言ってますけど、占い師の数が1人なのだから、Agent[02]とAgent[03]のどちらかが嘘をついているのは明白なのじゃ。,"['XorEst:(02,03)->(占い師⇔not(占い師))']"
1,talk,2,0,1,1:両方の意見をよく聞いて、みんなで考えましょうのじゃ！,['Req(Discuss)']
1,talk,3,0,4,4:>>Agent[01] 確かに、両方の意見をよく聞いて判断しようね！,"['Mt:01', 'Agr:01（Req(Discuss)）']"
1,talk,4,0,2,2:もう少しで何か分かりそう･･･ではあるんだけど･･･。,['difficult']
1,talk,5,1,5,5:ぼくは、Agent[04]の意見に賛成ですよぅ！,['Agr:04（Req(Discuss)）']
1,talk,6,1,3,3:我は運命の糸を操る者、占いの道を究めた者なり。,['CO[03]:占い師']
1,talk,6,1,3,3:占いの結果、Agent[01]は人狼であった。,['DivT[03]:01->黒']
1,talk,1,0,3,3:Agent[02]は、占い師を名乗りつつ、無作為に占うと嘯く。,['Dis:02（CO[02]:占い師）']
1,talk,6,1,3,3:Agent[02]は、占い師を名乗りつつ、無作為に占うと嘯く。,['Dis:02（CO[02]:占い師）']
1,talk,1,0,3,3:然し、真の占い師がランダムに人を占うなど、あり得ざることでござる。,['Dis:02（CO[02]:占い師）']
1,talk,6,1,3,3:然し、真の占い師がランダムに人を占うなど、あり得ざることでござる。,['Dis:02（CO[02]:占い師）']
1,talk,1,0,3,3:Agent[02]、汝は何かを隠しているか？,"['Sus:02', 'Req(T):02']"
