date,type,info1,info2,info3,info4,tag
1,talk,0,0,3,3:私は村人ですが、人狼の脅威に立ち向かう覚悟があります。,['CO[03]:村人']
1,talk,0,0,3,3:情報を共有し、村の安全を守りましょう。,['Req(Discuss)']
1,talk,1,0,2,2:Agent[01]よ、汝は運命の糸を操る者か？,['Mt:01']
1,talk,1,0,2,2:もし然りならば、最初の占いは誰に施す所存であろうか？,['Req(T):01']
1,talk,2,0,5,5:ボクは占い師なのだ。,['CO[05]:占い師']
1,talk,7,1,5,5:ボクは占い師なのだ。,['CO[05]:占い師']
1,talk,2,0,5,5:占いの結果、Agent[02]は人狼だったのだ。,['DivT[05]:02->黒']
1,talk,3,0,1,1:私は本物の占い師ですわ。,['CO[01]:占い師']
1,talk,3,0,1,1:本日の占いの結果、Agent[04]が人狼であるとわかりましたわ。,['DivT[01]:04->黒']
1,talk,3,0,1,1:皆さま、この情報をもとにして、慎重に議論を進めましょうですわ。,['Req(Discuss)']
1,talk,4,0,4,4:えっ、そんな結果？,['admiration']
1,talk,4,0,4,4:！,['admiration']
1,talk,4,0,4,4:ぼくは村人なので、人狼じゃないですよ！,"['CO[04]:村人', 'Dis:01（DivT[01]:04->黒）', 'Dis:05（DivT[05]:02->黒）']"
1,talk,4,0,4,4:占い師の占い結果は間違ってるのでは？,"['Dis:01（DivT[01]:04->黒）', 'Dis:05（DivT[05]:02->黒）']"
1,talk,4,0,4,4:疑問に思うので、占い師の占い結果を信じることはできませんよぅ！,"['Dis:01（DivT[01]:04->黒）', 'Dis:05（DivT[05]:02->黒）']"
1,talk,5,1,3,3:私のターンですね。,['Other']
1,talk,5,1,3,3:どんな役職の人がいるか確認したいです。,['Req(CO):ALL']
1,talk,5,1,3,3:誰か自分の役職を言える人はいますか？,['Req(CO):ALL']
1,talk,6,1,2,2:嗚呼、Agent[01]とAgent[05]、いずれも己を占い師と称すとは…然し、その言葉の裏に潜む狂気を見逃すわけにはゆかない。,"['XorEst:(01,05)->(占い師⇔狂人)', 'Est[02]:01->狂人', 'Est[02]:05->狂人']"
1,talk,6,1,2,2:Agent[04]は人狼と断じられし。,['Fact[02]:04->人狼']
1,talk,6,1,2,2:故に、Agent[01]かAgent[05]のどちらかが狂人たる可能性も否定できず。,"['Est[02]:01->狂人', 'Est[02]:05->狂人']"
1,talk,6,1,2,2:今宵は、Agent[04]への投票こそが、我が進むべき道であろう。,['Vote[02]:04']
1,talk,2,0,5,5:ボクは占い師なのだ。,['CO[05]:占い師']
1,talk,7,1,5,5:ボクは占い師なのだ。,['CO[05]:占い師']
1,talk,7,1,5,5:そして、Agent[02]が人狼であることを知っているのだ。,['DivT[05]:02->黒']
1,talk,7,1,5,5:だから、投票はAgent[02]に集中させよう！,['Req(V):02']
1,talk,7,1,5,5:彼の言葉を真に受けないでほしいのだ！,['Pers:ALL']
1,talk,8,1,1,1:私が占い師であるということをもう一度申し上げますわ。,['CO[01]:占い師']
1,talk,8,1,1,1:本日の占い結果では、Agent[04]が人狼であることが判明いたしましたわ。,['DivT[01]:04->黒']
1,talk,8,1,1,1:この結果をしっかり考慮して、賢明なる決断をしてくださいませ。,['Pers:ALL']
1,talk,10,2,3,3:占い師の主張が食い違っていますね。,['Other']
1,talk,10,2,3,3:どちらの占い師が信じられるのか、他のみんなはどう思いますか？,['Req(Discuss)']
1,talk,10,2,3,3:意見を聞かせてください。,['Req(Discuss)']
1,talk,11,2,2,2:今宵の投票先を巡る議論に、我々一同、身を投じるべき時が来たるであろう。,['Req(Discuss)']
1,talk,12,2,5,5:ボクはAgent[02]に投票するつもりなのだ。,['Vote[05]:02']
1,talk,12,2,5,5:彼は人狼の可能性が高いと確信しているから、皆も同じ方向で投票してほしいのだ！,"['Sus:02', 'Req(V):02']"
1,talk,13,2,1,1:皆様、再度お伝えいたしますわ。,['Other']
1,talk,21,4,1,1:皆様、再度お伝えいたしますわ。,['Other']
1,talk,13,2,1,1:わたくしが占った結果、Agent[04]が人狼であることが分かりましたの。,['DivT[01]:04->黒']
1,talk,13,2,1,1:どうかこの結果を信じて、Agent[04]に投票していただけますようお願い申し上げますわ。,"['Req(V):04', 'Pers:ALL']"
1,talk,21,4,1,1:どうかこの結果を信じて、Agent[04]に投票していただけますようお願い申し上げますわ。,"['Req(V):04', 'Pers:ALL']"
1,talk,14,3,3,3:私が村人であることは変わりませんが、占い師を名乗るAgent[01]とAgent[05]のどちらが本物かを見極める必要がありますね。,"['CO[03]:村人', 'XorEst:(01,05)->(占い師⇔not(占い師))']"
1,talk,14,3,3,3:それに加えて、Agent[02]の意見も重要なので、みんなで話し合いを続けましょう。,"['Mt:02', 'Req(Discuss)']"
1,talk,14,3,3,3:どのように進めるべきだと思いますか？,['Req(Discuss)']
1,talk,15,3,2,2:我はAgent[05]に投票せん。,['Vote[02]:05']
1,talk,15,3,2,2:彼は占い師たるを主張するも、その言葉には矛盾の影が潜む。,"['Dis:05（CO[05]:占い師）', 'Sus:05']"
1,talk,15,3,2,2:Agent[02]かAgent[04]のどちらかを人狼と断定せし筈なのに、後の言葉においては両者の名を挙げしは、深淵に墜ちる不自然さを孕む。,"['Dis:05（Est[05]:02->人狼,Est[05]:04->人狼）', 'Sus:05']"
1,talk,15,3,2,2:彼の言葉は、もはや虚偽の仮面に過ぎず、信頼に値せぬ。,"['Dis:05（CO[05]:占い師）', 'Sus:05']"
1,talk,16,3,5,5:>>Agent[04] まだ投票先宣言してないのだが、誰に投票しようと考えているのだ？,"['Mt:04', 'Req(T):04']"
1,talk,17,3,1,1:改めて確認いたしますが、わたくしの占いの結果、Agent[04]が人狼であることが判明しておりますわ。,['DivT[01]:04->黒']
1,talk,17,3,1,1:皆様にはこの結果を基に、冷静にご判断いただきたいですわ。,['calm']
1,talk,17,3,1,1:どうかAgent[04]にご投票いただけますよう、お願い申し上げます。,"['Req(V):04', 'Pers:ALL']"
1,talk,19,4,2,2:我、Agent[05]に投票せん。,['Vote[02]:05']
1,talk,19,4,2,2:彼は占い師を名乗るも、その主張には矛盾が渦巻く。,"['Dis:05（CO[05]:占い師）', 'Sus:05']"
1,talk,19,4,2,2:彼は当初、Agent[02]を人狼と断定せし、然るにその後、Agent[04]をも人狼と断言し始めた。,"['Dis:05（Fact[05]:02->人狼,Fact[05]:04->人狼）', 'Sus:05']"
1,talk,19,4,2,2:これは、如何ともしがたい不自然な行動なり。,"['Dis:05（Other）', 'Sus:05']"
1,talk,19,4,2,2:彼の言葉は、もはや信用に値せぬであろう。,"['Dis:05（CO[05]:占い師）', 'Sus:05']"
1,talk,20,4,5,5:皆、よく考えてほしいのだ。,['Req(Discuss)']
1,talk,20,4,5,5:ボクは占い師としての真実を語っているのだ。,['CO[05]:占い師']
1,talk,20,4,5,5:投票はAgent[02]に集中すべきだと強く信じているのだ。,"['Vote[05]:02', 'Pers:ALL']"
1,talk,20,4,5,5:どうかこの結果を信じて行動してほしいのだ！,['Pers:ALL']
1,talk,13,2,1,1:皆様、再度お伝えいたしますわ。,['Other']
1,talk,21,4,1,1:皆様、再度お伝えいたしますわ。,['Other']
1,talk,21,4,1,1:わたくしの占いの結果、Agent[04]が人狼であることが判明しておりますの。,['DivT[01]:04->黒']
1,talk,13,2,1,1:どうかこの結果を信じて、Agent[04]に投票していただけますようお願い申し上げますわ。,"['Req(V):04', 'Pers:ALL']"
1,talk,21,4,1,1:どうかこの結果を信じて、Agent[04]に投票していただけますようお願い申し上げますわ。,"['Req(V):04', 'Pers:ALL']"
1,talk,21,4,1,1:わたくしの言葉が真実であることを信じて、村を救うために行動してくださいませ。,['Pers:ALL']
2,talk,0,0,3,3:人狼はまだいるようですね。,['Other']
2,talk,1,0,4,4:ぼくは村人ですから、人狼を早く見つけて追い出して村を守りたいですよぅ！,"['CO[04]:村人', 'Pers:ALL']"
2,talk,2,0,1,1:皆様、お知らせいたしますわ。,['Other']
2,talk,2,0,1,1:わたくしが占った結果、Agent[03]は白であることが判明いたしました。,['DivT[01]:03->白']
2,talk,2,0,1,1:つまり、Agent[03]は村人陣営でございます。,['Fact[01]:03->not(人狼)']
2,talk,10,3,1,1:つまり、Agent[03]は村人陣営でございます。,['Fact[01]:03->not(人狼)']
2,talk,11,4,1,1:つまり、Agent[03]は村人陣営でございます。,['Fact[01]:03->not(人狼)']
2,talk,2,0,1,1:したがって、人狼の可能性が残るAgent[04]にぜひご注目いただきたく存じますわ。,['Sus:04']
2,talk,2,0,1,1:村を救うために、皆で協力してまいりましょう。,['Pers:ALL']
2,talk,3,1,3,3:みんな、状況を整理しましょう。,['Req(Discuss)']
2,talk,3,1,3,3:Agent[01]の占い結果を信じると、Agent[04]が人狼の可能性が高いと思います。,"['Agr:01（DivT[01]:03->白）', 'Est[03]:04->人狼']"
2,talk,3,1,3,3:どう思いますか？,['Req(Discuss)']
2,talk,4,1,4,4:ぼくは、Agent[04]で村人ですよぅ！,['CO[04]:村人']
2,talk,5,1,1,1:皆様、わたくしが占った結果、Agent[03]は白であることが判明いたしましたわ。,['DivT[01]:03->白']
2,talk,5,1,1,1:このことから、Agent[03]は村人陣営で確定ですの。,['Fact[01]:03->not(人狼)']
2,talk,5,1,1,1:したがいまして、やはり人狼の可能性が高いのはAgent[04]だと存じますわ。,['Sus:04']
2,talk,5,1,1,1:皆様、どうかこの情報をもとに判断をお願いいたします。,['Pers:ALL']
2,talk,5,1,1,1:村を救うための行動を共にいたしましょう。,['Pers:ALL']
2,talk,6,2,3,3:Agent[01]の結果を信じています。,['Agr:01（DivT[01]:03->白）']
2,talk,6,2,3,3:次はAgent[04]に投票するべきだと思います。,['Vote[03]:04']
2,talk,8,2,1,1:皆様、先ほどもお伝えいたしましたが、わたくしが占った結果、Agent[03]は白であることが確認されました。,['DivT[01]:03->白']
2,talk,8,2,1,1:つまり、Agent[03]は村人陣営でございますわ。,['Fact[01]:03->not(人狼)']
2,talk,8,2,1,1:ですので、村のためには次にAgent[04]に投票することをお勧め申し上げますの。,"['Vote[01]:04', 'Pers:ALL']"
2,talk,8,2,1,1:皆様のご協力を心よりお願い申し上げますわ。,['Pers:ALL']
2,talk,10,3,1,1:皆様に再度お知らせいたしますわ。,['Other']
2,talk,10,3,1,1:わたくしが占った結果、Agent[03]は白でございました。,['DivT[01]:03->白']
2,talk,11,4,1,1:わたくしが占った結果、Agent[03]は白でございました。,['DivT[01]:03->白']
2,talk,2,0,1,1:つまり、Agent[03]は村人陣営でございます。,"['Fact[01]:03->not(人狼)', 'Fact[01]:03->not(狂人)']"
2,talk,10,3,1,1:つまり、Agent[03]は村人陣営でございます。,"['Fact[01]:03->not(人狼)', 'Fact[01]:03->not(狂人)']"
2,talk,11,4,1,1:つまり、Agent[03]は村人陣営でございます。,"['Fact[01]:03->not(人狼)', 'Fact[01]:03->not(狂人)']"
2,talk,10,3,1,1:この情報をもとに、次の投票で村を救うための正しい選択をいたしましょう。,['Pers:ALL']
2,talk,11,4,1,1:この情報をもとに、次の投票で村を救うための正しい選択をいたしましょう。,['Pers:ALL']
2,talk,10,3,1,1:引き続き、Agent[04]が人狼の可能性が高いと考えておりますので、どうかご賛同くださいませ。,"['Est[01]:04->人狼', 'Pers:ALL']"
2,talk,11,4,1,1:引き続き、Agent[04]が人狼の可能性が高いと考えておりますので、どうかご賛同くださいませ。,"['Est[01]:04->人狼', 'Pers:ALL']"
2,talk,11,4,1,1:皆様にお知らせいたしますわ。,['Other']
2,talk,10,3,1,1:わたくしが占った結果、Agent[03]は白でございました。,['DivT[01]:03->白']
2,talk,11,4,1,1:わたくしが占った結果、Agent[03]は白でございました。,['DivT[01]:03->白']
2,talk,2,0,1,1:つまり、Agent[03]は村人陣営でございます。,"['Fact[01]:03->not(人狼)', 'Fact[01]:03->not(狂人)']"
2,talk,10,3,1,1:つまり、Agent[03]は村人陣営でございます。,"['Fact[01]:03->not(人狼)', 'Fact[01]:03->not(狂人)']"
2,talk,11,4,1,1:つまり、Agent[03]は村人陣営でございます。,"['Fact[01]:03->not(人狼)', 'Fact[01]:03->not(狂人)']"
2,talk,10,3,1,1:この情報をもとに、次の投票で村を救うための正しい選択をいたしましょう。,['Pers:ALL']
2,talk,11,4,1,1:この情報をもとに、次の投票で村を救うための正しい選択をいたしましょう。,['Pers:ALL']
2,talk,10,3,1,1:引き続き、Agent[04]が人狼の可能性が高いと考えておりますので、どうかご賛同くださいませ。,"['Est[01]:04->人狼', 'Pers:ALL']"
2,talk,11,4,1,1:引き続き、Agent[04]が人狼の可能性が高いと考えておりますので、どうかご賛同くださいませ。,"['Est[01]:04->人狼', 'Pers:ALL']"
0,status,1,SEER,ALIVE,kanolab1,
0,status,2,VILLAGER,ALIVE,CanisLupus1,
0,status,3,VILLAGER,ALIVE,sUper_IL1,
0,status,4,WEREWOLF,ALIVE,Mille1,
0,status,5,POSSESSED,ALIVE,satozaki1,
1,status,1,SEER,ALIVE,kanolab1,
1,status,2,VILLAGER,ALIVE,CanisLupus1,
1,status,3,VILLAGER,ALIVE,sUper_IL1,
1,status,4,WEREWOLF,ALIVE,Mille1,
1,status,5,POSSESSED,ALIVE,satozaki1,
2,status,1,SEER,ALIVE,kanolab1,
2,status,2,VILLAGER,DEAD,CanisLupus1,
2,status,3,VILLAGER,ALIVE,sUper_IL1,
2,status,4,WEREWOLF,ALIVE,Mille1,
2,status,5,POSSESSED,DEAD,satozaki1,
3,status,1,SEER,ALIVE,kanolab1,
3,status,2,VILLAGER,DEAD,CanisLupus1,
3,status,3,VILLAGER,ALIVE,sUper_IL1,
3,status,4,WEREWOLF,DEAD,Mille1,
3,status,5,POSSESSED,DEAD,satozaki1,
0,status,1,SEER,ALIVE,kanolab1,
0,status,2,VILLAGER,ALIVE,CanisLupus1,
0,status,3,VILLAGER,ALIVE,sUper_IL1,
0,status,4,WEREWOLF,ALIVE,Mille1,
0,status,5,POSSESSED,ALIVE,satozaki1,
1,status,1,SEER,ALIVE,kanolab1,
1,status,2,VILLAGER,ALIVE,CanisLupus1,
1,status,3,VILLAGER,ALIVE,sUper_IL1,
1,status,4,WEREWOLF,ALIVE,Mille1,
1,status,5,POSSESSED,ALIVE,satozaki1,
2,status,1,SEER,ALIVE,kanolab1,
2,status,2,VILLAGER,DEAD,CanisLupus1,
2,status,3,VILLAGER,ALIVE,sUper_IL1,
2,status,4,WEREWOLF,ALIVE,Mille1,
2,status,5,POSSESSED,DEAD,satozaki1,
3,status,1,SEER,ALIVE,kanolab1,
3,status,2,VILLAGER,DEAD,CanisLupus1,
3,status,3,VILLAGER,ALIVE,sUper_IL1,
3,status,4,WEREWOLF,DEAD,Mille1,
3,status,5,POSSESSED,DEAD,satozaki1,
1,vote,1,2,,,
1,vote,2,5,,,
1,vote,3,2,,,
1,vote,4,2,,,
1,vote,5,2,,,
2,vote,1,4,,,
2,vote,3,4,,,
2,vote,4,1,,,
1,execute,2,VILLAGER,,,
2,execute,4,WEREWOLF,,,
1,attack,5,true,,,
0,divine,1,4,WEREWOLF,,
1,divine,1,3,HUMAN,,
