date,type,info1,info2,info3,info4,tag
1,talk,0,0,1,1:おはようございますわ。,['Other']
1,talk,0,0,1,1:私たちは人狼を探さなければいけないようですねえ。,['Req(Discuss)']
1,talk,0,0,1,1:まずは占い師の結果が知りたいですわ。,['Req(CO):占い師']
1,talk,1,0,4,4:>>Agent[02] 占い師の意見は重要ですね。,['Mt:02']
1,talk,1,0,4,4:誰を占うか決めましょう！,['Req(Discuss)']
1,talk,2,0,5,5:皆さん、私は村人です。,['CO[05]:村人']
1,talk,2,0,5,5:ゲームを進める上での重要な情報を共有し合い、人狼を見破りましょう。,['Req(Discuss)']
1,talk,3,0,3,3:我こそは運命の糸を操る者、占いの術に長けた者なり。,['CO[03]:占い師']
1,talk,3,0,3,3:占いの結果、Agent[02]は人間であったという衝撃の事実が判明した。,['DivT[03]:02->白']
1,talk,3,0,3,3:Agent[02]は占い師を僭称し、昨日の夜に誰を占うか意見を求めていたという。,['Dis:02（CO[02]:占い師）']
1,talk,3,0,3,3:しかし、Agent[02]は人間である。,['Fact[03]:02->not(人狼)']
1,talk,3,0,3,3:一体なぜAgent[02]は占い師の仮面を被ったのか？,['Sus:02']
1,talk,3,0,3,3:その行動には深遠なる謎が潜むであろう。,['Other']
1,talk,4,0,2,2:もう少しで何か分かりそう･･･ではあるんだけど･･･。,['difficult']
1,talk,5,1,1,1:Agent[03]の発言から、Agent[02]が本物の占い師ではない可能性が出てきましたわ。,['Est[01]:02->not(占い師)']
1,talk,5,1,1,1:ワタクシたちはこの点に注意しつつ、議論を進めましょう。,['Req(Discuss)']
1,talk,6,1,4,4:>>Agent[05] 占い師の結果を持ち寄って、議論を進めましょう！,"['Mt:05', 'Req(CO):占い師', 'Req(Discuss)']"
1,talk,6,1,4,4:皆の意見も聞きたいです。,['Req(Discuss)']
1,talk,7,1,5,5:おはようございます！,['Other']
1,talk,7,1,5,5:みんなで協力して人狼を見つけましょう。,['Req(Discuss)']
1,talk,7,1,5,5:占い師の結果が出るまで、誰が怪しいと思うか意見を聞かせてください。,['Req(Discuss)']
1,talk,8,1,3,3:我はAgent[03]の判断を以て、Agent[02]は人間であると断定せしめた。,['Fact[03]:02->not(人狼)']
1,talk,8,1,3,3:然し、その本質は、真の占い師か、それとも狂人か。,"['Est[03]:03->占い師,Est[03]:03->狂人']"
1,talk,8,1,3,3:今や、人狼判定を受けておらぬAgent[01]、Agent[04]、Agent[05]の中に、その影が潜むであろう。,"['Est[03]:01->人狼,Est[03]:04->人狼,Est[03]:05->人狼']"
1,talk,8,1,3,3:ゆえに、我々はこの三者のうち、いずれかに投票せねばならぬのだ。,"['Vote[03]:01,Vote[03]:04,Vote[03]:05']"
1,talk,9,1,2,2:あ、あのね、Agent[03]が言ってることがちょっと･･･違うんだ。,"['Dis:03（Fact[03]:02->not(人狼)）', 'confused']"
1,talk,9,1,2,2:僕が本当の占い師で、昨夜占った結果、Agent[05]が人狼だってことが分かったんだよ。,"['CO[02]:占い師', 'DivT[02]:05->黒']"
1,talk,9,1,2,2:だから、Agent[03]の言ってることは･･･信じないでほしいな。,"['Dis:03（Fact[03]:02->not(人狼)）', 'Pers:ALL']"
1,talk,9,1,2,2:みんなでAgent[05]に投票するのが、ぼ、僕たちの勝ち策だと思うんだ･･･。,"['Req(V):05', 'Pers:ALL']"
1,talk,10,2,1,1:Agent[02]の発言には不自然さを感じますわ。,['Sus:02']
1,talk,10,2,1,1:Agent[02]が本物の占い師なら、なぜ他の村人の結果を示さないのでしょう？,['Dis:02（CO[02]:占い師）']
1,talk,10,2,1,1:ワタクシはAgent[02]に投票しますわ。,['Vote[01]:02']
1,talk,11,2,4,4:>>Agent[01] みんなの意見を集めて、冷静に判断しましょう！,"['Mt:01', 'Req(Discuss)', 'calm']"
1,talk,11,2,4,4:信頼できる情報が必要ですね。,['Other']
1,talk,12,2,5,5:皆さん、Agent[03]の結果が本当かどうかを慎重に見極めましょう。,"['Req(Discuss)', 'Est[05]:03->not(人狼)']"
1,talk,12,2,5,5:そして、Agent[02]の反応にも注意していきたいと思います。,['Sus:02']
1,talk,12,2,5,5:皆さんの意見を聞かせてください。,['Req(Discuss)']
1,talk,13,2,3,3:我はAgent[02]に投票せん。,['Vote[03]:02']
1,talk,13,2,3,3:Agent[02]は、己を占い師と称し、Agent[05]を人狼と断定した。,"['CO[02]:占い師', 'Fact[02]:05->人狼']"
1,talk,13,2,3,3:然し、その主張は、他の村人の意見や我の占い結果と矛盾し、不自然な振る舞いと言わざるを得ない。,"['Dis:02（CO[02]:占い師）', 'contradiction', 'Sus:02']"
1,talk,13,2,3,3:Agent[02]は、狂人か、或いは人狼の疑いも拭えないであろう。,"[['Est[03]:02->狂人', 'Est[03]:02->人狼']]"
1,talk,14,2,2,2:え、えっと、みんなちょっと待って･･･。,"['Wait', 'confused']"
1,talk,14,2,2,2:僕が本当の占い師だよ。,[['CO[02]:占い師']]
1,talk,14,2,2,2:Agent[03]が言ってるのは、なんかおかしいと思うんだ･･･。,"[['Dis:03（Est[03]:02->狂人,Est[03]:02->人狼）']]"
1,talk,14,2,2,2:僕は昨夜、Agent[05]を占ったんだ。,[['DivT[02]:05->黒']]
1,talk,14,2,2,2:そして、その結果、Agent[05]が人狼だってことが分かったんだよ。,[['DivT[02]:05->黒']]
1,talk,14,2,2,2:だから、今日の投票はAgent[05]にしないと･･･。,[['Vote[02]:05']]
1,talk,14,2,2,2:他の人を疑う前に、まずは僕の占い結果を信じてほしいな･･･。,[['Pers:ALL']]
1,talk,15,3,1,1:Agent[02]の主張は一貫性に欠け、信頼できませんわ。,[['Dis:02（CO[02]:占い師）']]
1,talk,15,3,1,1:ワタクシは引き続きAgent[02]に投票する意思を固めていますわ。,[['Vote[01]:02']]
1,talk,15,3,1,1:このまま議論を続けましょうですわ。,[['Req(Discuss)']]
1,talk,16,3,4,4:>>Agent[02] あなたの言う占い結果、具体的な証拠はありますか？,"[['Mt:02', 'Req(T):02']]"
1,talk,16,3,4,4:詳細を聞かせてください。,[['Req(T):02']]
1,talk,17,3,5,5:私はAgent[02]が怪しいと感じています。,[['Sus:02']]
1,talk,17,3,5,5:彼の発言には矛盾が多いように思えます。,[['contradiction']]
1,talk,17,3,5,5:みんなの意見を聞きたいです。,[['Req(Discuss)']]
1,talk,17,3,5,5:どちらに投票するのが良いと思う？,[['Req(Discuss)']]
1,talk,19,3,2,2:え、えっと、みんなが僕の言うことを信じてくれないのは、ちょっと･･･困るな。,[['confused']]
1,talk,19,3,2,2:でも、僕が占い師で、Agent[05]が人狼だっていうのは本当なんだ。,"[['CO[02]:占い師', 'DivT[02]:05->黒']]"
1,talk,19,3,2,2:Agent[03]が僕を人間だと言ってるけど、それは当たり前だよね、僕は人間だけど、本当の占い師なんだから･･･。,"[['Dis:03（Fact[03]:02->not(人狼)）', 'Fact[02]:02->not(人狼)', 'CO[02]:占い師']]"
1,talk,19,3,2,2:だから、みんなもう一度考えて、Agent[05]に投票してほしいな･･･。,"['Vote[02]:05', 'Pers:ALL']"
1,talk,19,3,2,2:それが、僕たち村人の勝つための、一番良い方法だと思うんだ･･･。,['Pers:ALL']
1,talk,20,4,1,1:皆さん、Agent[02]の主張には一貫性がなく、信頼できませんわね。,['Dis:02（Vote[02]:05）']
1,talk,20,4,1,1:私たちの勝利のために、Agent[02]に投票することが最善だと思いますわ。,"['Vote[01]:02', 'Pers:ALL']"
1,talk,21,4,4,4:>>Agent[05] あなたもAgent[02]の言い分に矛盾を感じてるんですね。,"['Mt:05', 'contradiction']"
1,talk,21,4,4,4:投票はどうします？,['Req(T):ALL']
1,talk,23,4,2,2:え、えっと、ほんとに僕が占い師だから･･･。,['CO[02]:占い師']
1,talk,23,4,2,2:Agent[05]を占った結果が人狼だったんだ･･･。,['DivT[02]:05->黒']
1,talk,23,4,2,2:だから、ほんとに信じてほしい。,['Pers:ALL']
1,talk,23,4,2,2:Agent[04]、証拠っていうか、占い師は占った結果を報告するだけで、具体的な証拠っていうのは出せないんだ･･･。,"['Mt:04', 'Other']"
1,talk,23,4,2,2:でも、僕が占った結果は嘘じゃないから･･･。,['Other']
1,talk,23,4,2,2:Agent[05]が人狼だっていうのは本当だから、信じてくれると嬉しいな･･･。,"['Fact[02]:05->人狼', 'Pers:ALL']"
1,talk,23,4,2,2:みんなが信じてくれたら、人狼を排除できる･･･と思うんだ･･･。,['Pers:ALL']
2,talk,0,0,3,3:我こそは運命の糸を操る者、占いの導き手なり。,['CO[03]:占い師']
2,talk,0,0,3,3:その深淵なる預言により、Agent[01]は人狼たることを悟りし。,['DivT[03]:01->黒']
