date,type,info1,info2,info3,info4,tag
1,talk,0,0,4,4:皆の意見も聞く必要がありそうだな。,['Req(Discuss)']
1,talk,1,0,2,2:オレは占い師やで。,['CO[02]:占い師']
1,talk,1,0,2,2:占いの結果、Agent[01]は人間やった。,['DivT[02]:01->白']
1,talk,2,0,1,1:我こそは、運命の糸を操る者、占いの司なり。,['CO[01]:占い師']
1,talk,2,0,1,1:天啓により示されたる結果、Agent[02]は、人狼の呪いを受けた者であろう。,['DivT[01]:02->黒']
1,talk,3,0,3,3:占い師は1人しかいないから、Agent[02]かAgent[01]のどちらかが嘘をついていることになるね。,"['XorEst:(02,01)->(占い師⇔not(占い師))']"
1,talk,12,2,3,3:占い師は1人しかいないから、Agent[02]かAgent[01]のどちらかが嘘をついていることになるね。,"['XorEst:(02,01)->(占い師⇔not(占い師))']"
1,talk,3,0,3,3:どちらが本物か見極める必要があるな。,['Other']
1,talk,4,0,5,5:どっちが本物の占い師か分からんね。,['difficult']
1,talk,4,0,5,5:混乱するなあ。,['confused']
1,talk,5,1,4,4:占い師が名乗り出ない理由について、汝らの考えを聞かせてほしい。,['Req(Discuss)']
1,talk,5,1,4,4:何故沈黙を守るのだ？,['Req(Discuss)']
1,talk,6,1,2,2:沈黙を守る理由は様々やで、情報を集めたいからやもしれんし、信じられんからかもしれん。,['Other']
1,talk,6,1,2,2:どちらにせよ、真偽を見極める必要があるな。,['Other']
1,talk,8,1,3,3:占い師は1人しかいないはずだから、Agent[02]とAgent[01]のどちらかが本物、どちらかが偽物だね。,"['XorEst:(02,01)->(占い師⇔not(占い師))']"
1,talk,8,1,3,3:Agent[02]が本物だとするとAgent[01]は村人かもしれないし、Agent[01]が本物だとするとAgent[02]は人狼という可能性がある。,"['IF:(02:占い師)->(01:村人),IF:(01:占い師)->(02:人狼)']"
1,talk,8,1,3,3:まずは両者の言葉をしっかり聞いて見極めるのが大切じゃな。,['calm']
1,talk,8,1,3,3:みんなの意見を聞かせてほしいのう。,['Req(Discuss)']
1,talk,9,1,5,5:>>Agent[03] どっちが本物か様子を見るしかないね。,['Mt:03']
1,talk,9,1,5,5:他の意見も重要。,['Other']
1,talk,10,2,4,4:Agent[01]よ、汝がAgent[02]を人狼と占った理由を詳らかにせよ。,"['Mt:01', 'Req(T):01']"
1,talk,10,2,4,4:その根拠は何か？,['Req(T):04']
1,talk,11,2,2,2:自分は占い師やから、Agent[01]の結果が正しいとは思えへん。,"['CO[02]:占い師', 'Dis:01（DivT[01]:XX->YY）']"
1,talk,11,2,2,2:今日の投票はAgent[01]にしたいと思う。,['Vote[02]:01']
1,talk,11,2,2,2:彼が人狼の可能性が高いからやで。,['Est[02]:01->人狼']
1,talk,3,0,3,3:占い師は1人しかいないから、Agent[02]かAgent[01]のどちらかが嘘をついていることになるね。,"['XorEst:(02,01)->(占い師⇔not(占い師))']"
1,talk,12,2,3,3:占い師は1人しかいないから、Agent[02]かAgent[01]のどちらかが嘘をついていることになるね。,"['XorEst:(02,01)->(占い師⇔not(占い師))']"
1,talk,12,2,3,3:Agent[02]が本物だとしたら、Agent[01]は村人か狂人の可能性があるし、Agent[01]が本物だとしたら、Agent[02]は人狼の可能性が高い。,"['IF:(02:占い師)->(01:村人,狂人)', 'IF:(01:占い師)->(02:人狼)']"
1,talk,12,2,3,3:どっちも怪しいけど、まずはみんなの意見を聞いて、どっちが本物か見極めるのが大事じゃな。,"['Sus:01', 'Sus:02', 'Req(Discuss)']"
1,talk,13,2,5,5:>>Agent[04] 確かに、占い師が正体をどう示すか見ものだね。,['Mt:04']
1,talk,14,3,4,4:Agent[01]、Agent[02]、汝らが占い師であると主張しているが、どちらかが人狼または狂人である可能性が高い。,"['XorEst:(01,02)->(人狼,狂人⇔占い師)']"
1,talk,14,3,4,4:汝らの占い結果にどのような根拠があるのか、説明せよ。,"['Req(T):01', 'Req(T):02']"
