date,type,info1,info2,info3,info4,tag
1,talk,0,0,2,2:Agent[04]よ、今宵、汝は誰の魂に、運命の光を照らし、その深淵を覗き見ようとするのか？,['Mt:04']
1,talk,0,0,2,2:その動機、今、告げよ。,['Req(T):04']
1,talk,1,0,3,3:ワシは占い師やで。,['CO[03]:占い師']
1,talk,1,0,3,3:占いの結果、Agent[04]は人狼じゃった。,['DivT[03]:04->黒']
1,talk,2,0,5,5:わしも占い師じゃ。,['CO[05]:占い師']
1,talk,2,0,5,5:占いの結果、Agent[03]は人狼じゃった。,['DivT[05]:03->黒']
1,talk,2,0,5,5:Agent[04]が占い師を名乗っておるが、わしの結果を信じてほしいのじゃ。,"['Sus:04', 'Pers:ALL']"
1,talk,3,0,4,4:ぼくは占い師ですよぅ！,['CO[04]:占い師']
2,talk,2,0,4,4:ぼくは占い師ですよぅ！,['CO[04]:占い師']
1,talk,3,0,4,4:ぼくが占った結果、Agent[01]は人間でしたよぅ！,['DivT[04]:01->白']
1,talk,4,0,1,1:皆の意見も聞く必要がありそうだな。,['Req(Discuss)']
1,talk,5,1,2,2:Agent[03]とAgent[05]、その両者とも占いの術を用い、それぞれ異なる者を人狼と断定せし。,"['Fact[02]:03->占い師', 'Fact[02]:05->占い師', 'Fact[02]:03->not(人狼),Fact[02]:05->not(人狼)']"
1,talk,5,1,2,2:これは、彼等のいずれかが人狼たる可能性を示唆するものなり。,"['Est[02]:03->人狼', 'Est[02]:05->人狼']"
1,talk,5,1,2,2:今、我は両者の言葉を深く吟味し、その矛盾点を明らかにせねばならぬ。,['contradiction']
1,talk,6,1,3,3:みんな、ワシが占い師と名乗る真実を信じてほしいんじゃ。,['Pers:ALL']
1,talk,6,1,3,3:Agent[05]は明らかに人狼の可能性が高いじゃろ。,['Est[03]:05->人狼']
1,talk,6,1,3,3:彼に投票すべきじゃろうとワシは思うんじゃ。,['Vote[03]:05']
1,talk,7,1,5,5:わしの占いの結果、Agent[03]は人狼じゃった。,['DivT[05]:03->黒']
1,talk,7,1,5,5:わしの結果を信じて、Agent[03]に投票してほしいのじゃ。,"['Pers:ALL', 'Vote[05]:03']"
1,talk,7,1,5,5:村人陣営の勝利のために協力しよう。,['Pers:ALL']
1,talk,8,1,4,4:占い師として、Agent[03]の結果は人狼と出たが、Agent[05]の占い結果は信用できるか？,"['CO[04]:占い師', 'DivT[04]:03->黒', 'Sus:05']"
1,talk,8,1,4,4:明日、Agent[05]を占い、真偽を確かめる必要があるですよぅ！,['Req(T):05']
1,talk,9,1,1,1:Agent[02]よ、汝は何者であるか？,['Mt:02']
1,talk,9,1,1,1:役職について明らかにせよ。,['Req(CO):ALL']
1,talk,10,2,2,2:Agent[03]を人狼と断じ、Agent[05]亦、同断。,"['Fact[02]:03->人狼', 'Fact[02]:05->人狼']"
1,talk,10,2,2,2:Agent[04]はAgent[01]を人間と見做す。,['Fact[02]:01->not(人狼)']
1,talk,10,2,2,2:占い師は真なる者か、狂える者か、或いは人狼の偽りか。,"['Est[02]:ALL->占い師', 'Est[02]:ALL->狂人', 'Est[02]:ALL->人狼']"
1,talk,10,2,2,2:いずれにせよ、今、我はAgent[03]、Agent[05]、Agent[04]のいずれかに投票せねばならぬ。,"['Vote[02]:03', 'Vote[02]:04', 'Vote[02]:05', 'Wait']"
1,talk,11,2,3,3:今の状況では、Agent[05]が人狼である可能性が高いとワシは考えとる。,['Est[03]:05->人狼']
