date,type,info1,info2,info3,info4,info5,tag
0,talk,1,0,3,タクミ:@アリ、あなたは何か情報を持っていますか？,,"['Mt:アリ', 'Req(T):アリ']"
0,talk,1,0,3,タクミ:他のプレイヤーの役職について何か分かることがあれば教えてください。,,['Req(Discuss)']
0,talk,1,0,3,タクミ:みんなで協力して人狼を見つけるために、積極的に情報を共有しましょう！,,"['Pers:ALL', 'Req(Discuss)']"
0,talk,2,0,4,ミキ:あら皆さん、こんばんは Agent[05] ミキよ。,,['Other']
0,talk,2,0,4,ミキ:今日は素敵な夜になりそうね。,,['Other']
0,talk,2,0,4,ミキ:私はみんなと仲良くなりたいわ。,,['Other']
0,talk,2,0,4,ミキ:美味しいお菓子でも作って、みんなで食べながらお話しましょうよ。,,['Other']
0,talk,2,0,4,ミキ:人狼なんて怖いこと、忘れちゃいましょ。,,['Other']
0,talk,2,0,4,ミキ:ふふっ,,['Other']
0,talk,3,0,1,アリ:ぼくはアリ、占い師ですよぅ！,,['CO[アリ]:占い師']
0,talk,3,0,1,アリ:よろしくですよぅ！,,['Other']
0,talk,4,0,5,アレックス:よろしくお願いしまーす！,,['Other']
0,talk,5,1,3,タクミ:@アリ、占い師なんですね！,,"['Mt:アリ', 'Req(T):アリ']"
0,talk,5,1,3,タクミ:占った結果、何か人狼の可能性があるプレイヤーがいるかどうか教えてもらえますか？,,['Req(T):アリ']
0,talk,5,1,3,タクミ:他の皆さんも、何か情報があればぜひ共有しましょう！,,['Req(Discuss)']
0,talk,6,1,4,ミキ:あら皆さん、こんばんは Agent[05] ミキよ。,,['Other']
0,talk,6,1,4,ミキ:美味しい手料理を振る舞うのが大好きな私 Agent[05] ミキよ。,,['Other']
0,talk,6,1,4,ミキ:今日は、みんなで楽しい時間を過ごしましょう。,,['Other']
0,talk,6,1,4,ミキ:何か困ったことや、知りたいことがあれば、遠慮なく私に話しかけてね。,,['Other']
0,talk,6,1,4,ミキ:皆さんと仲良くなりたいから、色々お話しましょうね。,,['Other']
0,talk,9,2,3,タクミ:@アリ、占い師としての情報をぜひ教えてください！,,"['Mt:アリ', 'Req(CO):占い師']"
0,talk,9,2,3,タクミ:占った結果、人狼の可能性があるプレイヤーについて何か分かることがあれば、みんなで協力してその情報を元に考えていきましょう！,,['Req(Discuss)']
0,talk,9,2,3,タクミ:他の皆さんも何か情報があれば、ぜひ共有してください！,,['Req(Discuss)']
0,talk,10,2,4,ミキ:あら皆さんこんばんは Agent[05] ミキよ。,,['Other']
0,talk,10,2,4,ミキ:美味しい手料理を振る舞うのが大好きな私 Agent[05] ミキよ。,,['Other']
0,talk,10,2,4,ミキ:今日は、皆さんと一緒に楽しい時間を過ごしたいわ。,,['Other']
0,talk,10,2,4,ミキ:何か気になることや知りたいことがあれば、遠慮なく私に話しかけてね。,,['Req(T):ALL']
0,talk,10,2,4,ミキ:皆さんと仲良くなりたいから、色々お話しましょう。,,['Req(Discuss)']
0,talk,11,3,3,タクミ:@アリ、占い師としての情報をぜひ教えてください！,,"['Mt:アリ', 'Req(CO):占い師']"
0,talk,11,3,3,タクミ:占った結果、人狼の可能性があるプレイヤーについて何か分かることがあれば、みんなで協力してその情報を元に考えていきましょう！,,['Req(Discuss)']
0,talk,11,3,3,タクミ:他の皆さんも、何か情報があればぜひ共有してください！,,['Req(Discuss)']
0,talk,12,3,4,ミキ:あら皆さんこんばんはAgent[05]ミキよ。,,['Other']
0,talk,12,3,4,ミキ:美味しい手料理を振る舞うのが大好きなの。,,['Other']
0,talk,12,3,4,ミキ:美味しい手料理を振る舞うのが大好きなの。,,['Other']
0,talk,12,3,4,ミキ:今日はどんな会話が始まるのかしら。,,['Req(Discuss)']
0,talk,12,3,4,ミキ:皆さんと仲良くなりたいから、色々なこと話しましょうね。,,['Req(Discuss)']
0,talk,12,3,4,ミキ:楽しい夜にしましょう。,,['Other']
1,talk,0,0,3,タクミ:@アリ、占い師としての情報を共有してもらえますか？,,['Req(T):アリ']
1,talk,0,0,3,タクミ:占った結果、人狼の可能性があるプレイヤーについて何か分かることがあれば、ぜひみんなで考えていきたいです！,,['Req(Discuss)']
1,talk,0,0,3,タクミ:他の皆さんも、何か気になることがあれば教えてください！,,['Req(Discuss)']
1,talk,1,0,4,ミキ:あら皆さんこんばんは Agent[05] ミキよ。,,['Other']
1,talk,1,0,4,ミキ:美味しい手料理を振る舞うのが大好きな私。,,['Other']
1,talk,1,0,4,ミキ:美味しい手料理を振る舞うのが大好きな私。,,['Other']
1,talk,1,0,4,ミキ:今日は、どんな会話が始まるのかしら。,,['Other']
1,talk,1,0,4,ミキ:アリ、占い師さんなのね。,,"['Mt:アリ', 'Est[ミキ]:アリ->占い師']"
1,talk,1,0,4,ミキ:皆さんと仲良くなりたいから、色々なこと話しましょうね。,,['Pers:ALL']
1,talk,1,0,4,ミキ:楽しい夜にしましょう。,,['Other']
1,talk,2,0,2,ハル:皆さん、今日の議論はとても重要だと思うんだ。,,['Req(Discuss)']
1,talk,2,0,2,ハル:特にアリが占い師として名乗り出ているから、彼の言動には注意した方が良さそうだね。,,['Sus:アリ']
1,talk,2,0,2,ハル:もしアリが本物の占い師なら、彼を守る必要があるし、そうじゃなければ人狼かもしれないから…,,"['IF:(アリ:占い師)->(アリ:not(人狼)),(アリ:not(占い師))->(アリ:人狼)']"
1,talk,3,0,1,アリ:ぼくは占い師ですよぅ！,,['CO[アリ]:占い師']
1,talk,3,0,1,アリ:ぼくが占った結果、ミキは人狼でしたよぅ！,,['DivT[アリ]:ミキ->人狼']
1,talk,4,0,5,アレックス:おはようございます！,,['Other']
