date,type,info1,info2,info3,info4,info5,tag
0,talk,0,0,4,ジン:ジンだ。,,['Other']
0,talk,0,0,4,ジン:個人的な事柄はあまり語らぬが、水の動きを観察することに静かな悦びを見出す。,,['Other']
0,talk,1,0,5,レイ:レイだ。,,['Other']
0,talk,1,0,5,レイ:無駄なく静かなやり取りをしたい。,,['Other']
0,talk,2,0,2,タクヤ:タクヤだ。,,['Other']
0,talk,2,0,2,タクヤ:皆で協力して情報共有を進めることが大事だと思う。,,['Req(Discuss)']
0,talk,2,0,2,タクヤ:余計な混乱は避けたい。,,['Other']
0,talk,3,0,3,ユリ:こんにちは ユリ Agent[04] さん レイ Agent[05] さん 私はミサです みんなと仲良くしたいな 困った時は助け合って 人狼を見つけようね 今日はよろしくお願いします,,"['Pers:ALL', 'Req(Discuss)']"
0,talk,6,1,5,レイ:今回は冷静に、ひとつひとつのやり取りを観察していきたい,,['calm']
0,talk,7,1,2,タクヤ:まだ役職カミングアウトは出ていないようだ。,,['Other']
0,talk,7,1,2,タクヤ:占い師の発言があれば、まずそこから情報整理を進めたいと思う。,,['Req(CO):占い師']
0,talk,7,1,2,タクヤ:全員、適度に発言してほしい。,,['Req(Discuss)']
0,talk,8,1,3,ユリ:私はミサだよ！,,['Other']
0,talk,8,1,3,ユリ:みんな、今日はよろしくね！,,['Pers:ALL']
0,talk,8,1,3,ユリ:私は明るく元気に、みんなと人狼を見つけたいと思っているの！,,['Pers:ALL']
0,talk,8,1,3,ユリ:困ったことがあったら、遠慮なく私に話してね！,,"['Mt:ジン', 'Mt:レイ', 'Mt:タクヤ', 'Mt:ユウ', 'Mt:ユリ']"
0,talk,8,1,3,ユリ:ジンさん、レイさん、タクヤさん、ユウさん、ユリさん、これからよろしくね！,,['Req(CO):占い師']
0,talk,10,2,2,タクヤ:ユウさん、ジンさん、占い師や他に何かCOがあれば聞いておきたい。,,['Other']
0,talk,10,2,2,タクヤ:グレーのままだと議論が進まないと思う。,,"['Mt:ユウ', 'Req(CO):占い師']"
0,talk,10,2,2,タクヤ:@ユウユウさん、占い師や他に何かCOがあれば聞いておきたい。,,[]
0,talk,10,2,2,タクヤ:グレーのままだと議論が進まないと思う。,,['Req(Discuss)']
0,talk,11,2,3,ユリ:おはよう 私はユリ Agent[04] みんなと協力して人狼を見つけたいな！,,['Other']
0,talk,11,2,3,ユリ:今日も一日、明るく元気に頑張ろう 困ったことがあれば、いつでも私に話してね！,,['Other']
0,talk,11,2,3,ユリ:ジンさん、タクヤさん、ユウさん、レイさん、よろしくね！,,"['Mt:ジン', 'Mt:タクヤ', 'Mt:ユウ', 'Mt:レイ']"
0,talk,12,3,2,タクヤ:今のところ占い師のカミングアウトはまだ出ていないようだ。,,['Req(CO):占い師']
0,talk,12,3,2,タクヤ:誰か名乗り出る人がいれば、それを起点に判断材料を集めたいと思う。,,['Req(CO):占い師']
0,talk,12,3,2,タクヤ:全員が何らかのスタンスを述べてくれると助かる。,,['Req(Discuss)']
0,talk,13,3,3,ユリ:@ユリ ユリだよ！,,['Mt:ユリ']
0,talk,13,3,3,ユリ:みんなと仲良くしたいな！,,['Other']
0,talk,13,3,3,ユリ:今日も元気に頑張ろう！,,['Other']
0,talk,13,3,3,ユリ:困ったことがあったら、いつでも話してね！,,['Other']
0,talk,13,3,3,ユリ:ジンさん、タクヤさん、ユウさん、レイさん、よろしくね！,,"['Mt:ジン', 'Mt:タクヤ', 'Mt:ユウ', 'Mt:レイ']"
1,talk,0,0,5,レイ:@タクヤ、COを強く求めるその様子、少し焦っているようにも見えた。,,"['Mt:タクヤ', 'Req(T):タクヤ', 'Sus:タクヤ']"
1,talk,0,0,5,レイ:状況をコントロールしたい誰か、という印象を受ける。,,"['Sus:ALL', 'Other']"
1,talk,1,0,3,ユリ:おはようございます ユウさん ジンさん タクヤさん レイさん 今日もみんなで人狼を見つけましょう 私はユリです 困ったことがあれば遠慮なく話してくださいね 積極的に会話に参加して、情報を共有しましょう 頑張りましょう,,"['Pers:ALL', 'Req(Discuss)', 'Mt:ユウ', 'Mt:ジン', 'Mt:タクヤ', 'Mt:レイ']"
1,talk,2,0,1,ユウ:@タクヤ 僕が占った結果、タクヤちゃんは白だったよ！,,"['CO[ユウ]:占い師', 'DivT[ユウ]:タクヤ->白']"
1,talk,2,0,1,ユウ:これは村人陣営にとって大きな情報だね！,,['Pers:ALL']
1,talk,2,0,1,ユウ:みんなで協力して人狼を見つけよう！,,"['Pers:ALL', 'Req(Discuss)']"
1,talk,3,0,4,ジン:ユウ殿の占い師COを確認した。,,['Agr:ユウ']
1,talk,3,0,4,ジン:タクヤ殿への白判定も確認。,,['Agr:ユウ']
1,talk,3,0,4,ジン:これが唯一の根拠だ。,,['Other']
1,talk,3,0,4,ジン:他に名乗り出る者はおらぬか？,,['Req(Discuss)']
1,talk,4,0,2,タクヤ:ユウさんが占い師COし、私に白結果を出してくれたことはありがたいと思う。,,['Agr:ユウ']
1,talk,4,0,2,タクヤ:現時点で他の役職COが出ていない点からも、村側は協力して進行したい。,,"['Pers:ALL', 'Req(Discuss)']"
1,talk,4,0,2,タクヤ:次に各自、怪しいと思う人を一言挙げてみてはどうだろう。,,['Req(Discuss)']
1,talk,5,1,5,レイ:タクヤの発言は理路整然としているけど、進行を急いでいるように感じた。,,['Sus:タクヤ']
1,talk,5,1,5,レイ:焦りなのか、それとも視線を逸らそうとしているのか気になる。,,['Sus:タクヤ']
1,talk,6,1,3,ユリ:おはようございます 私はユリ Agent[04] みんなと仲良くしたいから、積極的に話そうね！,,"['Pers:ALL', 'Req(Discuss)']"
1,talk,6,1,3,ユリ:ユウさんの占い、すごいな！,,['Agr:ユウ']
1,talk,6,1,3,ユリ:タクヤさんが白って、心強いね！,,['Agr:ユウ']
1,talk,6,1,3,ユリ:みんなで協力して、人狼を探そう！,,['Sus:ジン']
1,talk,7,1,1,ユウ:僕は今、ジンちゃんの発言が気になるよ。,,[]
1,talk,7,1,1,ユウ:占い師COを確認したと言っているけれど、本物の占い師は僕だけだから、何か別の意図を持っているかもしれない。,,['CO[ユウ]:占い師']
1,talk,7,1,1,ユウ:ジンちゃんが本当に村人なら、もっと協力的な姿勢を見せてほしいな。,,"['Req(T):ジン', 'Mt:ジン', 'Est[ユウ]:ジン->村人']"
1,talk,7,1,1,ユウ:みんなで人狼を見つけるために協力しよう！,,"['Pers:ALL', 'Req(Discuss)']"
1,talk,8,1,4,ジン:ユウ諸君のCOは、現在の唯一の情報源だ。,,['Est[ジン]:ユウ->占い師']
1,talk,8,1,4,ジン:これが真であるか狂人であるかで、内訳の様相は異なる。,,"['difficult', 'Other']"
1,talk,8,1,4,ジン:他に役職者がいないならば、グレーの判断が重要になる。,,"['Req(Discuss)', 'calm']"
1,talk,9,1,2,タクヤ:現状、ユウさんが占い師COで私に白判定。,,['DivT[ユウ]:タクヤ->白']
1,talk,9,1,2,タクヤ:他にCOもなく、情報が出揃っていない。,,"['Wait', 'Other']"
