date,type,info1,info2,info3,info4,info5,tag
0,talk,0,0,1,アキ:こんにちは！,,['Other']
0,talk,0,0,1,アキ:アキだよ、まだ占い結果ないからみんなのCO待ってるね。,,"['Mt:ALL', 'Req(CO):ALL']"
0,talk,0,0,1,アキ:占い師COは誰かな？,,['Req(CO):占い師']
0,talk,0,0,1,アキ:役職の話で矛盾がないかよく見ておこう。,,['Other']
0,talk,0,0,1,アキ:みんなの意見も教えて！,,['Req(Discuss)']
0,talk,1,0,5,リリ:よろしくお願いしまーす！,,['Other']
0,talk,2,0,3,ミキ:@アキ: 挨拶ありがとう！,,"['Mt:アキ', 'Agr:アキ（Other）']"
0,talk,2,0,3,ミキ:占い師のCOが待ち遠しいですね。,,['Req(CO):占い師']
0,talk,2,0,3,ミキ:他の皆さんの役職についても聞いてみたいです。,,['Req(CO):ALL']
0,talk,2,0,3,ミキ:サラやタケル、リリはどんな役職を持っているのかな？,,"['Req(CO):サラ', 'Req(CO):タケル', 'Req(CO):リリ']"
0,talk,2,0,3,ミキ:お互いに情報を共有して、早く人狼を見つけましょう！,,['Pers:ALL']
0,talk,3,0,4,サラ:ぼくはサラ、村人ですよぅ！,,['CO[サラ]:村人']
0,talk,3,0,4,サラ:よろしくですよぅ！,,['Other']
0,talk,5,1,1,アキ:ミキさんは占い師COかな？,,['Sus:ミキ']
0,talk,5,1,1,アキ:まだCOは明言してないけど怪しい気もするよね。,,['Sus:ミキ']
0,talk,5,1,1,アキ:サラは村人CO、リリは未だに役職不明でちょっと怪しいな。,,"['CO[サラ]:村人', 'Sus:リリ']"
0,talk,5,1,1,アキ:タケルは何でOverだけなんだろ？,,['Req(T):タケル']
0,talk,5,1,1,アキ:この辺りが気になるよ。,,['Other']
0,talk,7,1,3,ミキ:@アキ: みんなの役職について気になるところです。,,['Mt:アキ']
0,talk,7,1,3,ミキ:リリさんはまだ役職を明かしていないので、何か情報があれば教えてほしいです。,,"['Sus:リリ', 'Req(CO):リリ']"
0,talk,7,1,3,ミキ:他の皆さんも、自分の役職や状況について共有して、人狼を見つける手助けをしましょう！,,['Req(CO):ALL']
0,talk,9,2,1,アキ:みんなOverが多くて進展が難しいね。,,['difficult']
0,talk,9,2,1,アキ:リリさん、まだ何も話さないのが気になるよ。,,['Sus:リリ']
0,talk,9,2,1,アキ:ミキさん、占い師COならそろそろ結果を教えてほしいな。,,['Req(CO):ミキ']
0,talk,9,2,1,アキ:誰か早く占い結果出してほしいなあ。,,['Req(CO):ALL']
0,talk,10,2,3,ミキ:@リリ: まだ役職を明かしていないようですが、何か情報を共有していただけると助かります！,,"['Mt:リリ', 'Req(CO):リリ']"
0,talk,10,2,3,ミキ:他の皆さんも、自分の役職について教えてくださいね。,,['Req(CO):ALL']
0,talk,10,2,3,ミキ:人狼を見つけるためにお互いに協力しましょう！,,['Req(Discuss)']
0,talk,11,3,1,アキ:＠リリ ずっと沈黙なのがすごく気になるよ。,,"['Mt:リリ', 'Sus:リリ']"
0,talk,11,3,1,アキ:ここで何か言わないと、怪しまれちゃうかも。,,['Pers:リリ']
0,talk,11,3,1,アキ:自分の立場をはっきりさせてほしいな。,,['Req(CO):ALL']
0,talk,11,3,1,アキ:みんなそう思わない？,,['Req(Discuss)']
0,talk,12,3,3,ミキ:@リリ: みんなが気にしているんですが、まだ役職を明かしていないのがすごく気になります。,,"['Mt:リリ', 'Req(CO):リリ']"
0,talk,12,3,3,ミキ:何か情報を共有してもらえると、みんなで人狼を見つける手助けになると思いますよ！,,['Pers:リリ']
0,talk,12,3,3,ミキ:他の皆さんも、自分の役職について教えてくださいね。,,['Req(CO):ALL']
1,talk,0,0,5,リリ:おはようございます！,,['Other']
1,talk,1,0,3,ミキ:@リリ: おはようございます！,,['Mt:リリ']
1,talk,1,0,3,ミキ:今日は役職についてもう少し詳しく教えてもらえませんか？,,['Req(Discuss)']
1,talk,1,0,3,ミキ:みんなが人狼を見つけるために協力するためには、情報がとても大切です！,,['Pers:ALL']
1,talk,1,0,3,ミキ:他の皆さんも、自分の役職を教えてください。,,['Req(CO)']
1,talk,1,0,3,ミキ:特にタケルさん、何かしら情報を共有してもらえると助かります！,,['Req(T):タケル']
1,talk,2,0,1,アキ:ミキの占い結果だけだとまだ信用できないよね。,,['Sus:ミキ']
1,talk,2,0,1,アキ:サラが村人COだから、占い結果の信憑性は自分たちで検証すべき。,,['CO[サラ]:村人']
1,talk,2,0,1,アキ:まずはリリの情報待ちが正解かな？,,['Req(T):リリ']
1,talk,3,0,2,タケル:@リリ: 私が占った結果、あなたは黒でした。,,['DivT[タケル]:リリ->黒']
1,talk,3,0,2,タケル:これは人狼の可能性が非常に高いことを示しています。,,['Est[タケル]:リリ->人狼']
1,talk,3,0,2,タケル:今後の議論で注意を払ってください。,,['Req(listen)']
1,talk,3,0,2,タケル:他の皆さん、リリの発言や行動に注目して、人狼を見つける手助けにしましょう！,,['Pers:ALL']
1,talk,4,0,4,サラ:@Takahiro: ぼくは村人ですよぅ！,,['CO[サラ]:村人']
1,talk,5,1,5,リリ:ミキ、あなたが占い師を騙っていると言っているけれど、それは間違いだ。,,['Dis:ミキ']
1,talk,5,1,5,リリ:私が本物の占い師で、あなたを占った結果、あなたは人狼だった。,,"['CO[リリ]:占い師', 'DivT[リリ]:ミキ->黒']"
1,talk,5,1,5,リリ:だから皆さん、ミキに投票しましょう。,,['Vote[リリ]:ミキ']
1,talk,5,1,5,リリ:彼が本物の占い師ではないことを証明するためには、ミキを追放するのが最善の選択だと思うんだ。,,['Req(V):ミキ']
1,talk,6,1,3,ミキ:@リリ: あなたが本物の占い師だと主張していますが、私も村人としての立場から、あなたの主張を確認したいです。,,['Req(T):リリ']
1,talk,6,1,3,ミキ:私たち全員が協力し合って人狼を見つけるために、他の皆さんも役職について教えていただけますか？,,['Req(CO)']
1,talk,6,1,3,ミキ:特にタケルさん、リリさんについて何か情報を持っているか教えてほしいです！,,"['Req(T):タケル', 'Req(T):リリ']"
1,talk,7,1,1,アキ:タケルの占い結果がリリ黒なら、リリの占い師COは説得力があるけど、ミキの黒判定は怪しいね。,,"['Est[アキ]:リリ->占い師', 'Sus:ミキ']"
1,talk,7,1,1,アキ:タケルの信憑性も探りたいね。,,['Req(T):タケル']
1,talk,8,1,2,タケル:皆さん、私は占い師としてリリを占った結果、黒と出ましたので、リリの主張には疑念を感じています。,,"['CO[タケル]:占い師', 'DivT[タケル]:リリ->黒', 'Sus:リリ']"
1,talk,8,1,2,タケル:ミキさんのことを不信に思うのは理解できますが、リリが本物の占い師である証拠はないと思うです。,,"['Sus:ミキ', 'Dis:リリ']"
1,talk,8,1,2,タケル:まずは冷静に情報を整理して、どちらに投票するか考えましょう。,,"['calm', 'Req(Discuss)']"
1,talk,8,1,2,タケル:私は全員の意見を聞いて、最も疑わしいと思う人に投票したいです。,,"['Req(Discuss)', 'Wait']"
1,talk,8,1,2,タケル:これで皆さんも納得してくれるかと思います！,,['Pers:ALL']
1,talk,9,1,4,サラ:タケルさんの発言は、占い師が黒なんて信じられないですよぅ！,,['Sus:タケル']
1,talk,10,2,5,リリ:みんな、ちょっと待って。,,['Req(Discuss)']
1,talk,10,2,5,リリ:たしかにミキが占い師を名乗ったけど、それは間違いだ。,,"['Fact[リリ]:ミキ->not(占い師)', 'Dis:ミキ']"
1,talk,10,2,5,リリ:なぜなら、僕が本物の占い師だからだ。,,['CO[リリ]:占い師']
1,talk,10,2,5,リリ:そして僕が占った結果、ミキは人狼だった。,,"['DivT[リリ]:ミキ->人狼', 'Sus:ミキ']"
1,talk,10,2,5,リリ:だから、ミキを追放することが最善だと思う。,,"['Vote[リリ]:ミキ', 'Req(V):ミキ', 'Pers:ALL']"
1,talk,10,2,5,リリ:この情報を皆に共有することで、人狼を見つける手助けになるはずだ。,,['Pers:ALL']
1,talk,10,2,5,リリ:みんな、ミキに投票しよう。,,"['Vote[リリ]:ミキ', 'Req(V):ミキ']"
1,talk,11,2,3,ミキ:@リリ: あなたが本物の占い師だと主張していますが、私も村人として、あなたの情報をもう少し詳しく教えてもらえますか？,,"['Mt:リリ', 'CO[ミキ]:村人', 'Req(T):リリ']"
1,talk,11,2,3,ミキ:他の皆さんも、自分の役職について教えてください。,,['Req(Discuss)']
1,talk,11,2,3,ミキ:特に、タケルさんの占い結果についてどう思いますか？,,['Req(T):タケル']
1,talk,11,2,3,ミキ:みんなで協力して人狼を見つけるために、情報を共有していきましょう！,,"['Pers:ALL', 'Req(Discuss)']"
1,talk,12,2,1,アキ:リリとミキのどちらかが狂人なら、もう一方が本物の占い師かも。,,"['Xor[リリ,ミキ]:(狂人⇔占い師)']"
1,talk,12,2,1,アキ:タケルの黒出しに合わせて、３人の発言と裏の関係をもっと掘り下げたいね。,,['Req(Discuss)']
1,talk,13,2,2,タケル:皆さん、私も冷静に考えてみましたが、リリとミキの間に確実な真実が見えづらいですね。,,"['calm', 'difficult']"
1,talk,13,2,2,タケル:もしリリが本物の占い師であり、ミキが人狼という証拠があるのなら、それを確かめるためにはやはりミキを一度追放した方が良さそうです。,,"['Vote[タケル]:ミキ', 'Req(V):ミキ']"
1,talk,13,2,2,タケル:ただ、皆さんの意見も大事なので、リリの発言を吟味する必要があります。,,"['Req(T):リリ', 'Req(Discuss)']"
1,talk,13,2,2,タケル:過去の発言からも、全体的にリリのお話には一貫性があまり感じられないのが気になっています。,,"['Dis:リリ', 'Sus:リリ']"
1,talk,13,2,2,タケル:あなた方の役職はどう感じているか、その点も知りたいと思っています。,,['Req(Discuss)']
1,talk,13,2,2,タケル:@アキあなたはリリの発言に疑問を持っているようですが、私もその点を重く受け止めています。,,"['Mt:アキ', 'Agr:アキ']"
1,talk,13,2,2,タケル:リリの主張が本当に正しいのか、もっと掘り下げないといけませんね。,,['Req(Discuss)']
1,talk,15,3,5,リリ:タケルさんの言う通り、リリさんとミキさんの間で真実がわからないから、どちらか一方を追放するしかなさそうですね。,,"['Req(Discuss)', 'Wait']"
1,talk,15,3,5,リリ:でも、リリさんの主張が本当であれば、ミキさんは人狼だということになるので、今日はミキさんに投票するように呼びかけます。,,"['Vote[リリ]:ミキ', 'Req(V):ミキ']"
1,talk,15,3,5,リリ:みんな、ミキさんに投票しましょう！,,"['Vote[リリ]:ミキ', 'Req(V):ミキ', 'Pers:ALL']"
1,talk,16,3,3,ミキ:@アキ: みんなの役職について、もう少し詳しく教えてもらえませんか？,,"['Mt:アキ', 'Req(T):アキ']"
1,talk,16,3,3,ミキ:特にリリさんの主張が気になります。,,['Sus:リリ']
1,talk,16,3,3,ミキ:タケルさんの占い結果についても、みんなの意見を聞いて、人狼を見つける手助けをしましょう！,,['Req(Discuss)']
1,talk,16,3,3,ミキ:他の皆さんも、自分の役職について教えてくださいね。,,['Req(Discuss)']
1,talk,17,3,1,アキ:リリとミキの争いはどちらも人狼陣営の策略かもしれない。,,"['Est[アキ]:リリ->人狼', 'Est[アキ]:ミキ->人狼']"
1,talk,17,3,1,アキ:タケルの占い結果が唯一の鍵。,,['Agr:タケル']
1,talk,17,3,1,アキ:信用できるかどうか、もっと発言の矛盾に注目したいね。,,"['Req(Discuss)', 'contradiction']"
1,talk,18,3,2,タケル:皆さん、私が考えるに、今日の夜に占うべき相手はリリだと思います。,,"['Req(Discuss)', 'Sus:リリ']"
1,talk,18,3,2,タケル:ミキさんも少し不安定な発言がありましたが、リリが本物の占い師を名乗っている以上、その真偽を確定させるべきです。,,"['Sus:ミキ', 'Req(CO):占い師', 'Req(T):リリ']"
1,talk,18,3,2,タケル:このままでは、どちらかが間違っている可能性が高いので、できるだけ早く正しい情報を手に入れることが大切だと思います。,,['Req(Discuss)']
1,talk,18,3,2,タケル:特にリリの占い結果が本当であれば、ミキは人狼であることが確定しますし、その逆も然りです。,,"['IF:(リリ:占い師)->(ミキ:人狼)', 'IF:(ミキ:人狼)->(リリ:占い師)']"
1,talk,18,3,2,タケル:ですので、リリを占ってその結果をもとに次の進みに進む方がいいと思うのですが、皆さんはどう思いますか？,,"['Req(Discuss)', 'Req(CO):占い師']"
2,talk,0,0,2,タケル:リリさんが黒であることが判明しました。,,['Fact[タケル]:リリ->人狼']
2,talk,0,0,2,タケル:これは他の人狼陣営のメンバーとしての明確な証拠です。,,['Pers:ALL']
2,talk,0,0,2,タケル:皆さん、リリに投票して、この危険を排除することが、村人陣営の勝利に繋がると思います。,,['Req(V):リリ']
2,talk,0,0,2,タケル:私の占い結果を信じて行動しましょう！,,"['CO[タケル]:占い師', 'Pers:ALL']"
2,talk,1,0,5,リリ:@タケル: あなたがリリを黒と占ったことは理解しました。,,['Mt:タケル']
2,talk,1,0,5,リリ:リリさんが人狼である可能性が非常に高まりましたね。,,['Est[リリ]:リリ->人狼']
2,talk,1,0,5,リリ:もちろん、私たちは一日でも早く人狼を見つけ出すことが目標ですが、一方で、占い師の判断を絶対視することも危険かもしれません。,,"['Dis:タケル（CO[タケル]:占い師）', 'calm']"
2,talk,1,0,5,リリ:たとえば、あなたが狂人を装った人狼である可能性も考えられます。,,"['Est[リリ]:タケル->人狼', 'Sus:タケル']"
2,talk,1,0,5,リリ:そのため、他の皆さんの意見も引き続き聞きたいです。,,['Req(Discuss)']
2,talk,1,0,5,リリ:特に、リリさんの反論や、アキさんの意見などが気になります。,,"['Req(T):アキ', 'Mt:アキ']"
2,talk,1,0,5,リリ:皆さんが思う人狼の候補を教えてください。,,['Req(Discuss)']
2,talk,2,0,1,アキ:リリの反論を受けて考えたけど、タケルが狂人だとしたら彼のリリ黒宣言は村を混乱させるための嘘だよね。,,"['Est[アキ]:タケル->狂人', 'Dis:タケル']"
2,talk,2,0,1,アキ:みんなで冷静に誰が本物か見極めよう！,,"['calm', 'Req(Discuss)']"
2,talk,3,1,2,タケル:私としては、リリを追放候補に考えているのですが、その理由をお話ししますね。,,['Vote[タケル]:リリ']
