date,type,info1,info2,info3,info4,info5,tag
0,talk,1,0,2,ヨシ:ヨシです。,,['Other']
0,talk,1,0,2,ヨシ:こうして皆さんと一緒に始められるのが楽しみです。,,['Other']
0,talk,1,0,2,ヨシ:お互いの話をじっくり聞きながら、しっかり考えていきたいですね。,,['Req(listen)']
0,talk,2,0,4,カン:ぼくはカン、村人ですよぅ！,,['CO[カン]:村人']
0,talk,2,0,4,カン:よろしくですよぅ！,,['Other']
0,talk,3,0,5,ダン:@カン こんにちは、カン。,,['Mt:カン']
0,talk,3,0,5,ダン:君は村人だと言っているけれど、他のプレイヤーに何か質問してみたらどうかな？,,['Req(T):カン']
0,talk,3,0,5,ダン:例えば、彼らの役職やどんな情報を持っているかを聞くのは良いスタートだと思うよ。,,['Req(CO):＊役職＊']
0,talk,3,0,5,ダン:僕たちが協力して人狼を見つけるためには、情報が重要だからね。,,['Req(Discuss)']
0,talk,4,0,3,ミナ:こんにちはカン、ダンの言うとおり情報交換は大事だよね。,,['Agr:ダン（Req(CO):＊役職＊）']
0,talk,4,0,3,ミナ:@ヨシ占いCOはまだ？,,"['Mt:ヨシ', 'Req(CO):占い師']"
0,talk,4,0,3,ミナ:誰かが早めに白黒教えてくれたら話が早い気がするなあ。,,['Req(CO):占い師']
0,talk,4,0,3,ミナ:みんなの考えも聞きたい！,,['Req(Discuss)']
0,talk,7,1,5,ダン:@ミナ こんにちは、ミナ。,,['Mt:ミナ']
0,talk,7,1,5,ダン:占いCOについての提案は良いと思うよ。,,['Agr:ミナ（Req(CO):占い師）']
0,talk,7,1,5,ダン:ヨシが占い師であれば、早めに白黒を教えてくれると助かるね。,,['Req(CO):占い師']
0,talk,7,1,5,ダン:もし他のプレイヤーが何か特別な役職を持っているなら、ぜひ共有してほしい。,,['Req(CO):＊役職＊']
0,talk,7,1,5,ダン:情報が多いほど、人狼を見つける手助けになるからね。,,['Req(Discuss)']
0,talk,7,1,5,ダン:@カン、君も他のプレイヤーに質問してみたらどうかな？,,['Req(T):カン']
0,talk,8,1,3,ミナ:ダン、ありがとうね。,,['Pers:ダン']
0,talk,8,1,3,ミナ:@カンに聞くけど、君は村人って言ってるけど、他の人の発言や役職COについてどう思う？,,"['Mt:カン', 'Req(T):カン']"
0,talk,8,1,3,ミナ:何か気になるところあった？,,['Req(T):ALL']
0,talk,8,1,3,ミナ:みんなの見立ても聞きたいよー！,,['Req(Discuss)']
0,talk,9,2,5,ダン:@ヨシ こんにちは、ヨシ。,,['Mt:ヨシ']
0,talk,9,2,5,ダン:@ヨシ こんにちは、ヨシ。,,['Mt:ヨシ']
0,talk,9,2,5,ダン:@ヨシ こんにちは、ヨシ。,,['Mt:ヨシ']
0,talk,9,2,5,ダン:@ヨシ こんにちは、ヨシ。,,['Mt:ヨシ']
0,talk,9,2,5,ダン:@ヨシ こんにちは、ヨシ。,,['Mt:ヨシ']
0,talk,9,2,5,ダン:@ヨシ こんにちは、ヨシ。,,['Mt:ヨシ']
0,talk,9,2,5,ダン:@ヨシ こんにちは、ヨシ。,,['Mt:ヨシ']
0,talk,9,2,5,ダン:占いCOについての考えを教えてほしいな。,,"['Req(T):ALL', 'Req(CO):占い師']"
0,talk,9,2,5,ダン:もし占い師なら、早めに白黒を教えてもらえるとみんなの議論が進むと思うよ。,,['Req(CO):占い師']
0,talk,9,2,5,ダン:他のプレイヤーに何か質問をしたり、意見を聞いてみるのはどうかな？,,['Req(Discuss)']
0,talk,9,2,5,ダン:情報が集まることで、人狼を見つける手助けになると思う。,,['Pers:ALL']
0,talk,10,2,3,ミナ:@ヨシ 占いCOまだだよね？,,"['Mt:ヨシ', 'Req(CO):占い師']"
0,talk,10,2,3,ミナ:占い師なら早めに白黒を教えてくれないと誰を信じていいのか混乱しちゃうよ。,,['Req(CO):占い師']
0,talk,10,2,3,ミナ:嘘COもあるから慎重に行こうね！,,['Other']
0,talk,11,3,5,ダン:@ヨシ こんにちは、ヨシ。,,['Mt:ヨシ']
0,talk,11,3,5,ダン:@ヨシ こんにちは、ヨシ。,,['Mt:ヨシ']
0,talk,11,3,5,ダン:@ヨシ こんにちは、ヨシ。,,['Mt:ヨシ']
