date,type,info1,info2,info3,info4,info5,tag
0,talk,0,0,4,ハナ:みなさん、改めて自己紹介しますね。,,['Other']
0,talk,0,0,4,ハナ:私はハナ、役職は特に持っていない村人なのよ。,,['CO[ハナ]:村人']
0,talk,0,0,4,ハナ:みんなで協力して平和な村を守りましょうね。,,['Pers:ALL']
0,talk,1,0,1,カズミ:こんにちは、カズミです。,,['Other']
0,talk,1,0,1,カズミ:みんなで協力できる雰囲気が好きだし、怪しい動きがあれば絶対に見逃さないつもり！,,['Pers:ALL']
0,talk,2,0,2,トモヤ:俺はトモヤ、冷静に状況を見て動くタイプだ。,,"['Other', 'calm']"
0,talk,2,0,2,トモヤ:焦らず慎重に役職COを待つけど、もし占い師が出てきたら結果をまず聞きたい。,,"['Wait', 'Req(CO):占い師']"
0,talk,2,0,2,トモヤ:誰か占いCOはいるか？,,['Req(CO):占い師']
0,talk,3,0,3,シン:私は70歳男性の占い師だ。,,['CO[シン]:占い師']
0,talk,3,0,3,シン:カズミさん、ハナさん、トモヤさん、そしてシンさん、アミさん、皆さんご挨拶を。,,['Req(Discuss)']
0,talk,3,0,3,シン:状況を冷静に見極め、村を守るために最善を尽くそう。,,"['Pers:ALL', 'calm']"
0,talk,3,0,3,シン:占いは慎重に行う。,,['Other']
0,talk,3,0,3,シン:まずは皆さんの様子を拝見するとしよう。,,['Other']
0,talk,4,0,5,アミ:@カズミさん、あなたはどんな怪しい動きを見つけたと思いますか？,,"['Mt:カズミ', 'Req(T):カズミ']"
0,talk,4,0,5,アミ:教えてください！,,['Req(T):カズミ']
0,talk,5,1,4,ハナ:シンさん、占いCOありがとうね。,,['Agr:シン（CO[シン]:占い師）']
0,talk,5,1,4,ハナ:初日はまだ結果がないから、みんなの会話をよく聞いておきたいわ。,,"['Wait', 'Req(listen)']"
0,talk,5,1,4,ハナ:カズミさんは早くも観察モードで頼もしい〜。,,['Agr:カズミ（Pers:ALL）']
0,talk,5,1,4,ハナ:トモヤさんも冷静で心強いですね。,,['Agr:トモヤ（calm）']
0,talk,5,1,4,ハナ:アミさん、カズミさんの印象、私もちょっと気になってるわ。,,"['Mt:アミ', 'Agr:アミ（Req(T):カズミ）']"
0,talk,7,1,2,トモヤ:シンさん占いCOありがとう。,,"['Mt:シン', 'Agr:シン（CO[シン]:占い師）']"
0,talk,7,1,2,トモヤ:まだ結果は出せないけど、君の落ち着いた発言と年齢は一つの信頼要素だな。,,"['Wait', 'calm']"
0,talk,7,1,2,トモヤ:@カズミ怪しい動きの具体例を教えてもらえる？,,"['Mt:カズミ', 'Req(T):カズミ']"
0,talk,7,1,2,トモヤ:村の動きを冷静に分析したい。,,['calm']
0,talk,8,1,3,シン:私はシンだ。,,['Other']
0,talk,8,1,3,シン:皆、改めて挨拶を。,,['Req(Discuss)']
