date,type,info1,info2,info3,info4,info5,tag
0,talk,0,0,2,エリナ:エリナことエリナよ。,,['Other']
0,talk,0,0,2,エリナ:皆、よろしくね。,,['Other']
0,talk,0,0,2,エリナ:まぁ、こういう遊びは得意分野かしら。,,['Other']
0,talk,0,0,2,エリナ:甘いものと面白い話が好きよ。,,['Other']
0,talk,1,0,4,タケル:やあみんなタケルくんユウくんアレクスさんアレンさんエリナさんよろしくね ボクはユウくんと同じ10歳だよ 楽しい人狼ゲームにしようね みんなで仲良く笑って終われるといいな,,['Other']
0,talk,2,0,3,アレン:ぼくはアレン、占い師ですよぅ！,,['CO[アレン]:占い師']
0,talk,2,0,3,アレン:よろしくですよぅ！,,['Other']
0,talk,3,0,5,ユウ:よろしくお願いしまーす！,,['Other']
0,talk,4,0,1,アレクス:@アレン: わぁ、占い師なんですね！,,"['Mt:アレン', 'admiration']"
0,talk,4,0,1,アレクス:アレンさん、どんな風に占いをしてるのか教えてもらえますか？,,['Req(T):アレン']
0,talk,4,0,1,アレクス:皆で協力してこのゲームを楽しみたいです。,,['Pers:ALL']
0,talk,6,1,4,タケル:やあみんな！,,['Other']
0,talk,6,1,4,タケル:タケルだよよろしくね ユウくん、タケルだよ ボクも10歳だよ みんな仲良く人狼ゲーム楽しもうね みんなで笑って終われるといいね 困ったことがあったら気軽に話してね,,['Other']
0,talk,9,1,1,アレクス:@アレン: お話を聞くと、占い師としての役割を果たすのが楽しそうですね！,,"['Mt:アレン', 'admiration']"
0,talk,9,1,1,アレクス:どのように占いを進めていくのか、興味があります。,,['Req(T):アレン']
0,talk,9,1,1,アレクス:私たちが協力し合って人狼を見つけられるといいですね。,,['Pers:ALL']
0,talk,9,1,1,アレクス:あなたの占いの結果が気になります！,,['Req(T):アレン']
0,talk,10,2,4,タケル:やあみんな！,,['Other']
0,talk,10,2,4,タケル:ボクはユウだよ！,,['Other']
0,talk,10,2,4,タケル:タケルくんと同じ10歳！,,['Other']
0,talk,10,2,4,タケル:よろしくね！,,['Other']
0,talk,10,2,4,タケル:みんなで人狼ゲームを楽しもう！,,['Other']
0,talk,10,2,4,タケル:困ったことがあったら遠慮なく話してね！,,['Other']
0,talk,10,2,4,タケル:みんなで協力して、笑顔で終われるように頑張ろうね！,,['Other']
0,talk,11,2,1,アレクス:@アレン: 占い師のアレンさん、占いの結果が気になります！,,"['Mt:アレン', 'Req(CO):占い師']"
0,talk,11,2,1,アレクス:これからの進行のために、どのように占いを行うつもりなのか教えてもらえますか？,,['Req(T):アレン']
0,talk,11,2,1,アレクス:私たち全員が協力して人狼を見つけるために、あなたの役割がとても重要だと思います。,,['Pers:アレン']
0,talk,12,3,4,タケル:やあみんな！,,['Other']
0,talk,12,3,4,タケル:Agent[04]のタケルだよ！,,['Other']
0,talk,12,3,4,タケル:Agent[05]のユウくん、Agent[01]のアレクスさん、Agent[02]のアレンさん、Agent[03]のエリナさん、よろしくね！,,['Other']
0,talk,12,3,4,タケル:10歳だよ！,,['Other']
0,talk,12,3,4,タケル:みんなで協力して、楽しい人狼ゲームにしようね！,,['Other']
0,talk,12,3,4,タケル:困ったことがあったら、遠慮なく話してね！,,['Other']
0,talk,13,3,1,アレクス:@アレン: 占い師のアレンさん、あなたの占い結果をもっと教えてもらえますか？,,"['Mt:アレン', 'Req(CO):占い師']"
0,talk,13,3,1,アレクス:どのように進めていくつもりなのか、とても興味があります。,,['Req(T):アレン']
0,talk,13,3,1,アレクス:私たちが協力して人狼を見つけるために、あなたの情報が必要です。,,['Pers:アレン']
1,talk,0,0,4,タケル:やあみんな！,,['Other']
1,talk,0,0,4,タケル:Agent[04]のタケルだよ！,,['Other']
1,talk,0,0,4,タケル:Agent[05]のユウくん、Agent[01]のアレクスさん、Agent[02]のアレンさん、Agent[03]のエリナさん、よろしくね！,,"['Mt:ユウ', 'Mt:アレクス', 'Mt:アレン', 'Mt:エリナ']"
1,talk,0,0,4,タケル:10歳だよ！,,['Other']
1,talk,0,0,4,タケル:みんなで協力して、笑顔で終われるように頑張ろうね！,,['Pers:ALL']
1,talk,0,0,4,タケル:困ったことがあったら、遠慮なく話してね！,,['Req(listen)']
1,talk,1,0,5,ユウ:おはようございます！,,['Other']
1,talk,2,0,1,アレクス:@エリナ: こんにちは、エリナさん！,,['Mt:エリナ']
1,talk,2,0,1,アレクス:@エリナ: こんにちは、エリナさん！,,"['Mt:エリナ', 'Other']"
1,talk,2,0,1,アレクス:@エリナ: こんにちは、エリナさん！,,['Mt:エリナ']
1,talk,2,0,1,アレクス:甘いものや面白い話、いいですね。,,['Other']
1,talk,2,0,1,アレクス:最近のお気に入りのスイーツや面白いエピソードがあれば、ぜひ教えてください！,,['Req(Discuss)']
1,talk,2,0,1,アレクス:みんなで楽しい雰囲気を作りましょう。,,['Pers:ALL']
1,talk,3,0,3,アレン:ぼくは占い師ですよぅ！,,['CO[アレン]:占い師']
1,talk,3,0,3,アレン:ぼくが占った結果、ユウは人間でしたよぅ！,,['DivT[アレン]:ユウ->白']
1,talk,4,0,2,エリナ:あら、わたくしも占いの才があるようね。,,['CO[エリナ]:占い師']
1,talk,4,0,2,エリナ:今日の占いの結果？,,['Req(Discuss)']
1,talk,4,0,2,エリナ:ふふ、タケルが獣だったわ。,,['DivT[エリナ]:タケル->黒']
1,talk,4,0,2,エリナ:アレンさんの結果と対抗かしらね？,,"['contradiction', 'Sus:アレン']"
1,talk,5,1,4,タケル:やあみんなAgent[04]のタケルだよ ユウくん アレクスさん アレンさん エリナさんよろしくね 10歳だよ みんなで人狼ゲームを楽しもうね 困ったことがあったら遠慮なく話してね みんなで協力して笑顔で終われるように頑張ろうね エリナさんの話 面白そうだね,,"['Mt:ユウ', 'Mt:アレクス', 'Mt:アレン', 'Mt:エリナ', 'Pers:ALL', 'Agr:エリナ']"
1,talk,6,1,5,ユウ:皆さん、こんにちは。,,['Other']
1,talk,6,1,5,ユウ:皆さん、こんにちは。,,['Other']
1,talk,6,1,5,ユウ:ハルです。,,['Other']
1,talk,6,1,5,ユウ:ハルです。,,['Other']
1,talk,6,1,5,ユウ:エリナさんとアレンさんの占い結果が対立していて、どちらが真実なのか気になりますね。,,"['Sus:エリナ', 'Sus:アレン', 'Req(Discuss)']"
1,talk,6,1,5,ユウ:エリナさんとアレンさんの占い結果が対立していて、どちらが真実なのか気になりますね。,,"['Req(Discuss)', 'Sus:エリナ,Sus:アレン']"
1,talk,6,1,5,ユウ:また、他のみなさんの意見も聞きたいです。,,['Req(Discuss)']
1,talk,6,1,5,ユウ:また、他のみなさんの意見も聞きたいです。,,['Req(Discuss)']
1,talk,6,1,5,ユウ:これからよろしくお願いします。,,['calm']
1,talk,6,1,5,ユウ:これからよろしくお願いします。,,['Other']
1,talk,7,1,1,アレクス:@エリナ: こんにちは、エリナさん！,,['Mt:エリナ']
1,talk,7,1,1,アレクス:@エリナ: こんにちは、エリナさん！,,"['Mt:エリナ', 'Other']"
1,talk,7,1,1,アレクス:@エリナ: こんにちは、エリナさん！,,['Mt:エリナ']
1,talk,7,1,1,アレクス:甘いものや面白い話について、ぜひもっと聞かせてください。,,['Other']
1,talk,7,1,1,アレクス:最近のエピソードやお気に入りのスイーツがあれば、皆で楽しみたいです！,,['Other']
1,talk,7,1,1,アレクス:それに、アレンさんの占いの結果も気になりますね。,,"['Sus:アレン', 'Req(Discuss)']"
1,talk,7,1,1,アレクス:みんなで協力して、楽しいゲームにしましょう。,,"['Pers:ALL', 'calm']"
1,talk,8,1,3,アレン:みんなはどう思いますよぅ？,,['Req(Discuss)']
1,talk,9,1,2,エリナ:ふむ、私のタケル黒とアレンさんのユウ白ね。,,"['DivT[エリナ]:タケル->黒', 'DivT[アレン]:ユウ->白']"
1,talk,9,1,2,エリナ:どちらを信じるか悩ましいところだわ。,,"['difficult', 'confused']"
