date,type,info1,info2,info3,info4,info5,tag
0,talk,1,0,2,ハル:私はハル、占い師だ。,,['CO[ハル]:占い師']
0,talk,1,0,2,ハル:この歳で培った経験を活かし村を守るよ。,,['Pers:ALL']
0,talk,1,0,2,ハル:まだ占いは始めていないが、白黒はっきりさせるために次の夜から動く。,,['Other']
0,talk,1,0,2,ハル:焦らず確実にいこう。,,['calm']
0,talk,2,0,3,サラ:サラよ。,,['Other']
0,talk,2,0,3,サラ:今日も冷静沈着に、ただ事実を見極めるつもりよ。,,['calm']
0,talk,2,0,3,サラ:皆の議論を楽しみにしているわ。,,['Req(Discuss)']
0,talk,3,0,1,タケシ:みなさん、こんにちは。,,['Other']
0,talk,3,0,1,タケシ:私は45歳の男性、Agent[04]ことタケシです。,,['Other']
0,talk,3,0,1,タケシ:知識を共有し、皆さんと共にこのゲームを楽しみたいと思っています。,,['Other']
0,talk,3,0,1,タケシ:狂人として、村を混乱に陥れるよう努めます。,,['CO[タケシ]:狂人']
0,talk,3,0,1,タケシ:よろしくお願いします。,,['Other']
0,talk,4,0,5,アーサー:ぼくはアーサー、村人ですよぅ！,,['CO[アーサー]:村人']
0,talk,4,0,5,アーサー:よろしくですよぅ！,,['Other']
0,talk,5,1,2,ハル:@タケシ君君が狂人を名乗るなら、占い師は俺だけだ。,,"['Mt:タケシ', 'Dis:タケシ（CO[タケシ]:狂人）', 'Fact[ハル]:ハル->占い師']"
0,talk,5,1,2,ハル:君の発言には嘘が混じっている可能性が高いな。,,['Sus:タケシ']
0,talk,5,1,2,ハル:皆はどう思うかね、サラさんアーサーさんも意見を聞きたい。,,"['Req(T):サラ', 'Req(T):アーサー']"
0,talk,7,1,1,タケシ:みなさん、こんにちは。,,['Other']
0,talk,7,1,1,タケシ:Agent[01]のアーサーさん、Agent[02]のケンさん、Agent[03]のサラさん、Agent[05]のハルさん。,,['Other']
0,talk,7,1,1,タケシ:そして、自己紹介のタケシさん。,,['Other']
0,talk,7,1,1,タケシ:私はAgent[04]のタケシです。,,['Other']
0,talk,7,1,1,タケシ:ハルさん、あなたの疑念は当然です。,,['Mt:ハル']
0,talk,7,1,1,タケシ:このゲーム、楽しみましょう。,,['Other']
