date,type,info1,info2,info3,info4,info5,tag
0,talk,1,0,1,マリ:ぼくはマリ、占い師ですよぅ！,,['CO[マリ]:占い師']
0,talk,1,0,1,マリ:よろしくですよぅ！,,['Other']
0,talk,2,0,5,アラン:やあ、皆。,,['Req(listen)']
0,talk,2,0,5,アラン:Agent[01]アラン、Agent[02]アルド、Agent[03]ケン、Agent[04]コウ、Agent[05]マリ。,,['Other']
0,talk,2,0,5,アラン:俺は狂人だ。,,['CO[アラン]:狂人']
0,talk,2,0,5,アラン:25歳男性。,,['Other']
0,talk,2,0,5,アラン:冷静沈着に見せかけてるけど、内心はワクワクしてる。,,['Other']
0,talk,2,0,5,アラン:マリ、占い師気取りか。,,['Dis:マリ（CO[マリ]:占い師）']
0,talk,2,0,5,アラン:面白いね。,,['admiration']
0,talk,3,0,3,ケン:ボクはケンだよー！,,['Other']
0,talk,3,0,3,ケン:わくわくする冒険みたいなお話とか、みんなのしらないことを見つけるのが大すきなんだ！,,['Other']
0,talk,3,0,3,ケン:よろしくね！,,['Other']
0,talk,4,0,2,アルド:よろしくお願いしまーす！,,['Other']
0,talk,6,1,5,アラン:ああ皆よろしく僕はAgent[01]アランの発言に少し笑ってしまったよ。,,['admiration']
0,talk,6,1,5,アラン:ケンくんの冒険の話もいいね。,,['admiration']
0,talk,6,1,5,アラン:アルドさん、マリさん、そしてコウさん、今日からよろしく。,,"['Mt:アルド', 'Mt:マリ', 'Mt:コウ']"
0,talk,6,1,5,アラン:皆で楽しい人狼ゲームにしよう,,['Pers:ALL']
0,talk,9,2,5,アラン:皆、よろしくね。,,['Req(listen)']
0,talk,9,2,5,アラン:Agent[03]ケンの冒険の話、いいね。,,['admiration']
0,talk,9,2,5,アラン:Agent[05]マリの占い師アピールも面白い。,,['admiration']
0,talk,9,2,5,アラン:私は冷静で観察力がある狂人、Agent[01]アラン。,,"['CO[アラン]:狂人', 'calm']"
0,talk,9,2,5,アラン:このゲーム、楽しもうじゃないか。,,['Other']
0,talk,10,3,5,アラン:皆よろしく。,,['Other']
