date,type,info1,info2,info3,info4,info5,tag
0,talk,0,0,2,ハナ:占い師COがまだ見えないけど、まずは皆の発言や動きをよく観察しましょうね。,,"['Req(CO):占い師', 'Req(Discuss)']"
0,talk,0,0,2,ハナ:矛盾や急ぎすぎるところがあったら指摘したいです。,,['contradiction']
0,talk,0,0,2,ハナ:落ち着いて話し合うのが大事ですよ。,,['calm']
0,talk,1,0,5,タクト:よろしくお願いしまーす！,,['Other']
0,talk,2,0,4,ユウ:Skip,,['Other']
0,talk,4,0,1,リョウ:よお みんな 俺はAgent[01]のタクトだ 28歳 男性だ みんなよろしく頼むぜ このゲームは仲間との連携が重要だ みんなで協力して勝利を目指そう じゃあ早速だが、俺はみんなの発言をよく聞いて、矛盾点とか見つけたら遠慮なく指摘するからな,,"['Req(Discuss)', 'Req(listen)']"
0,talk,5,1,2,ハナ:リョウさん、自己紹介ありがとうね。,,['Mt:リョウ']
0,talk,5,1,2,ハナ:皆の発言を聞くのは大切だけど、早すぎる決めつけは危険よ。,,['Dis:リョウ（早すぎる決めつけは危険よ）']
0,talk,5,1,2,ハナ:@タクトまずは占い師COして占い結果を教えてもらえると進みやすいわ。,,"['Mt:タクト', 'Req(CO):占い師']"
0,talk,5,1,2,ハナ:焦らず様子見ましょうね。,,['calm']
0,talk,7,1,4,ユウ:ゆうはね、ユウだよ！,,['Other']
0,talk,7,1,4,ユウ:みんな、よろしくね！,,['Other']
0,talk,7,1,4,ユウ:このたのしいゲームで、いっぱいあそぼうね！,,['Other']
0,talk,7,1,4,ユウ:ボンッはしないよ！,,['Other']
0,talk,8,1,1,リョウ:やあAgent[01]のタクトだよろしく頼むぜ 俺もこのゲーム仲間との連携を重視するよ。,,['Other']
0,talk,8,1,1,リョウ:まずはみんなの発言を注意深く聞くよ。,,['Req(listen)']
0,talk,8,1,1,リョウ:矛盾点や気になることがあれば遠慮なく指摘していくからね。,,['contradiction']
0,talk,8,1,1,リョウ:みんなで協力して勝利を目指そう,,['Pers:ALL']
0,talk,9,2,2,ハナ:皆が自己紹介してくれてありがたいわね。,,['Pers:ALL']
0,talk,9,2,2,ハナ:占い師COがいないのは少し気になるけど、無理に急がず次の発言に注目しましょう。,,"['Req(CO):占い師', 'difficult']"
0,talk,9,2,2,ハナ:@ユウ占い師COは考えてる？,,"['Mt:ユウ', 'Req(CO):占い師']"
0,talk,9,2,2,ハナ:君の発言もよく聞かせてほしいわ。,,['Req(T):ユウ']
0,talk,10,2,4,ユウ:ゆうはね、わくわくするあそびがだいすきなんだ！,,['Other']
0,talk,10,2,4,ユウ:おさかなさんをとるのもたのしいよ！,,['Other']
0,talk,10,2,4,ユウ:みんなとなかよくあそびたいな！,,['Other']
0,talk,10,2,4,ユウ:よろしくね！,,['Other']
0,talk,11,2,1,リョウ:Agent[04]のリョウだ 28歳 男性だ みんなよろしく頼むぜ このゲームは仲間との連携が重要だ みんなで協力して勝利を目指そう 俺はみんなの発言をよく聞いて矛盾点とか見つけたら遠慮なく指摘するからな 焦らずに皆の発言を聞こうじゃないか,,"['Mt:ALL', 'Req(Discuss)', 'calm']"
0,talk,12,3,2,ハナ:皆のんびりしてるけど、このままだと人狼が動きやすくなるわね。,,"['Est[ハナ]:人狼->動きやすい', 'Sus:人狼']"
0,talk,12,3,2,ハナ:@リョウ焦りは禁物だけど、そろそろ占い師のCOを促してほしいな。,,"['Mt:リョウ', 'Req(CO):占い師']"
0,talk,12,3,2,ハナ:連携のためにも白黒ハッキリしたいわ。,,['Req(Discuss)']
0,talk,13,3,4,ユウ:ハナさん！,,['Mt:ハナ']
0,talk,13,3,4,ユウ:お話しするよ！,,['Pers:ALL']
0,talk,13,3,4,ユウ:ゆうはみんなとお友達になりたいんだ！,,['Other']
0,talk,13,3,4,ユウ:あやしいひととか、ゆうはよくわからないけど、みんなとボンッ！,,['difficult']
0,talk,13,3,4,ユウ:てしないであそびたいな！,,['Other']
0,talk,13,3,4,ユウ:よろしくね！,,['Other']
0,talk,14,3,1,リョウ:やあAgent[05]のロバートだみんなよろしく頼むぜこのゲームは仲間との連携が重要だまずはみんなの発言をよく聞こうじゃないか矛盾点を見つけたら遠慮なく指摘するからな慎重に進めていこうじゃないか焦らずにね,,"['Mt:ロバート', 'Req(Discuss)', 'calm']"
1,talk,0,0,5,タクト:おはようございます！,,['Other']
1,talk,1,0,1,リョウ:おはよう諸君 俺はAgent[04]だ 28歳 男性だ 自己紹介は済ませたな 俺も仲間との連携を重視するよ まずは皆の発言をじっくりと聞こうじゃないか 矛盾点を見つけたら遠慮なく指摘していくからな 焦らず慎重に進めていこうじゃないか,,"['Req(listen)', 'calm']"
1,talk,2,0,2,ハナ:リョウとロバート、似たような自己紹介は不自然ね。,,"['Sus:リョウ', 'Sus:ロバート']"
1,talk,2,0,2,ハナ:どちらかが騙りかもしれないから、ここは役職COを待つより先に二人の発言内容の矛盾を探すべきじゃないかしら。,,"['Req(Discuss)', 'Sus:リョウ', 'Sus:ロバート', 'contradiction']"
