date,type,info1,info2,info3,info4,info5,tag
0,talk,0,0,1,マリ:マリだよ！,,['Other']
0,talk,0,0,1,マリ:今日はどんな面白いことに出会えるかな？,,['Other']
0,talk,0,0,1,マリ:みんな、美味しい一日を過ごそうぜ！,,['Other']
0,talk,1,0,5,アヤ:マリの明るさいいね！,,"['admiration', 'Agr:マリ']"
0,talk,1,0,5,アヤ:でも今日はみんなの言動をよく見て、怪しい動きを見逃さないようにするよ。,,['Other']
0,talk,1,0,5,アヤ:まず占い師COまだかな？,,['Req(CO):占い師']
0,talk,1,0,5,アヤ:占い結果で黒白はっきりさせていこう！,,"['Req(CO):占い師', 'Req(CO):人狼', 'Req(CO):村人', 'Req(CO):狂人']"
0,talk,2,0,3,レイ:ぼくはレイ、占い師ですよぅ！,,['CO[レイ]:占い師']
0,talk,2,0,3,レイ:よろしくですよぅ！,,['Other']
0,talk,3,0,2,タクヤ:よろしくお願いしまーす！,,['Other']
0,talk,4,0,4,タカシ:タカシが参加します。,,['Other']
0,talk,4,0,4,タカシ:今日は冷静に状況を見て、しっかり行動していきたいと思っています。,,['calm']
0,talk,6,1,5,アヤ:レイさんが占い師COだね、でもまだ占い結果がないから信じきれないなあ。,,['Other']
0,talk,6,1,5,アヤ:@レイ 初めての占い結果は誰かな？,,"['Mt:レイ', 'Req(T):レイ']"
0,talk,6,1,5,アヤ:あなたの発言の矛盾もちゃんと見ていきたいよ！,,['Req(T):レイ']
0,talk,6,1,5,アヤ:みんなも気をつけてね！,,['Req(Discuss)']
0,talk,10,2,5,アヤ:みんな静かすぎて逆に怪しいなあ。,,['Sus:ALL']
0,talk,10,2,5,アヤ:レイの占い結果がないまま様子見はリスクあるよ。,,['Sus:レイ']
0,talk,10,2,5,アヤ:誰かから占い結果か矛盾指摘が出るまでは動きづらいけど、タカシも何か意見欲しいな！,,['Req(T):タカシ']
0,talk,11,3,5,アヤ:みんなが静かすぎて逆に疑っちゃうね。,,['Sus:ALL']
0,talk,11,3,5,アヤ:@レイ本当に占い師なら、最初の占い結果を早く教えてほしいな。,,"['Mt:レイ', 'Req(CO):占い師']"
0,talk,11,3,5,アヤ:タカシはどう思う？,,['Req(T):タカシ']
0,talk,11,3,5,アヤ:何か気になる発言とかある？,,['Req(Discuss)']
1,talk,0,0,3,レイ:ぼくは占い師ですよぅ！,,['CO[レイ]:占い師']
1,talk,0,0,3,レイ:ぼくは占い師ですよぅ！,,['CO[レイ]:占い師']
1,talk,0,0,3,レイ:ぼくが占った結果、アヤは人間でしたよぅ！,,['DivT[レイ]:アヤ->白']
1,talk,1,0,1,マリ:レイさんの占い、アヤさんが人間かぁ！,,['Agr:レイ（DivT[レイ]:アヤ->白）']
1,talk,1,0,1,マリ:いい食材だね！,,['admiration']
1,talk,1,0,1,マリ:残りの人たち、誰が一番味に癖があるかな？,,['Req(Discuss)']
1,talk,1,0,1,マリ:ドキドキするぞ！,,['admiration']
1,talk,1,0,1,マリ:みんなでじっくり探そうぜ！,,['Req(Discuss)']
1,talk,2,0,4,タカシ:俺は空気を読まずにどんどん質問していくつもりだから、みんなも気軽に返してくれ。,,['Req(Discuss)']
1,talk,2,0,4,タカシ:初日から黙ってるやつは怪しむぞ。,,['Sus:ALL']
1,talk,2,0,4,タカシ:議論を盛り上げて、全員の意見をしっかり聞きたい。,,['Req(Discuss)']
1,talk,3,0,5,アヤ:@マリ の「味に癖がある」って表現面白いけど、具体的に誰の言動か怪しいか示してほしいな。,,"['Mt:マリ', 'Req(T):マリ']"
1,talk,3,0,5,アヤ:みんなただ盛り上げるだけじゃなく理由も聞きたいよ！,,['Req(Discuss)']
1,talk,4,0,2,タクヤ:おはようございます！,,['Other']
1,talk,5,1,3,レイ:おはようございますよぅ！,,['Other']
1,talk,6,1,1,マリ:@タカシは積極的に味見するって言ってたね！,,['Mt:タカシ']
