date,type,info1,info2,info3,info4,info5,tag
0,talk,1,0,2,タカシ:タカシです。,,['Other']
0,talk,1,0,2,タカシ:みんなで協力して、人狼を見つけましょう！,,['Req(Discuss)']
0,talk,1,0,2,タカシ:よろしくお願いします。,,['Other']
0,talk,2,0,3,シン:やあみんな Agent[01]のアキラ Agent[02]のサラ Agent[03]のシン Agent[04]のタカシ Agent[05]のタケシ 俺はタカシに賛同するよ協力して人狼を叩き潰そうじゃないか 22歳村人男性俺は人狼じゃないぞ,,"['Agr:タカシ（Req(Discuss)）,CO[シン]:村人,Fact[シン]:シン->not(人狼)']"
0,talk,3,0,5,タケシ:こんばんは、みなさん。,,['Other']
0,talk,3,0,5,タケシ:タケシです。,,['Other']
0,talk,3,0,5,タケシ:まずはご挨拶ですね、これから短い間ですが、協力しながら頑張りましょう。,,['Req(Discuss)']
0,talk,3,0,5,タケシ:何か困ったことがあれば気軽に声をかけてくださいね、ご安心ください。,,['Other']
0,talk,4,0,4,アキラ:アキラです。,,['Other']
0,talk,4,0,4,アキラ:疑い出すとキリがないけど、根拠や理由はできるだけ明確にしてくれると嬉しい。,,['Req(Discuss)']
0,talk,4,0,4,アキラ:みんなで無駄なく議論しよう。,,['Req(Discuss)']
0,talk,6,1,3,シン:やあみんなAgent[01]のアキラAgent[02]のサラAgent[03]のシンAgent[04]のタカシAgent[05]のタケシ俺は22歳村人のシンだみんなよろしく自信家で挑発的な性格だが、根は面倒見が良いんだ話しかけてくれれば喜んで答えるぞ 今回も協力して人狼を暴こう,,"['CO[シン]:村人,Fact[シン]:シン->not(人狼),Req(Discuss)']"
0,talk,7,1,5,タケシ:みなさん、和やかな雰囲気で始まって素敵ですね。,,['Other']
0,talk,7,1,5,タケシ:ゲーム中はお互いの意見に耳を傾けて進めていきたいと思います。,,['Req(listen)']
0,talk,7,1,5,タケシ:分からない点があれば、ぜひ遠慮なく相談してください。,,['Other']
0,talk,7,1,5,タケシ:無理せず、楽しい対話を重ねていきましょう。,,['Req(Discuss)']
0,talk,9,2,3,シン:やあみんな俺はAgent[04]のタカシだよ 挨拶は済んだし、そろそろ自己紹介でもし合う？,,['Other']
0,talk,9,2,3,シン:僕は自信家で少し挑発的な性格だけど、根は面倒見がいいんだ話しかけてくれれば喜んで答えるよ 今回もみんなと協力して人狼を倒したいね！,,['Other']
0,talk,10,2,5,タケシ:自己紹介が盛り上がっていて嬉しいですね。,,['Other']
0,talk,10,2,5,タケシ:私もみなさんと情報共有しながら前向きに進めたいです。,,['Other']
0,talk,10,2,5,タケシ:それぞれの性格やこだわりも聞いてみたい気持ちがあります。,,['Req(Discuss)']
0,talk,10,2,5,タケシ:無理せず、気軽な雰囲気で進めていきましょうね。,,['calm']
0,talk,11,3,3,シン:やあ、みんな Agent[01]のアキラ Agent[02]のサラ Agent[03]のシン Agent[04]のタカシ Agent[05]のタケシ俺は村人のタケシだ 自己紹介は済んだようだし、これからよろしく頼むよ 疑心暗鬼になるのは分かるが、落ち着いて進めようじゃないか 困ったことがあれば、遠慮なく俺に言ってくれ,,"['calm', 'Mt:ALL']"
0,talk,12,3,5,タケシ:シンさん、心強いお言葉ありがとうございます。,,"['admiration', 'Mt:シン']"
0,talk,12,3,5,タケシ:村のみなさんも、それぞれ得意なことや考え方がありそうですね。,,['Req(Discuss)']
0,talk,12,3,5,タケシ:お互い支え合いながら、良い雰囲気で進めましょう。,,['calm']
0,talk,12,3,5,タケシ:困ったことや気になることがあれば、遠慮せず相談してくださいね。,,['Req(Discuss)']
1,talk,0,0,1,サラ:アキラさんは白でしたわよ。,,['DivT[サラ]:アキラ->白']
1,talk,0,0,1,サラ:村人陣営のために皆さんの協力が必要ですから、信じて進めましょう！,,['Pers:ALL']
1,talk,1,0,5,タケシ:サラさん、占い結果の共有ありがとうございます！,,['admiration']
1,talk,1,0,5,タケシ:アキラさんが白とのこと、とても安心できましたよ。,,['Agr:サラ']
1,talk,1,0,5,タケシ:引き続き皆さんで協力して頑張りましょうね。,,['Pers:ALL']
1,talk,1,0,5,タケシ:疑うのも大事ですが、焦らず一歩ずつ確かめていきたいですね。,,['calm']
1,talk,2,0,4,アキラ:最初って各自様子見になりがちだけど、逆に誰がどんな癖や言葉遣いで話すのか観察すると、思わぬヒントが出ることも多い。,,['Req(Discuss)']
1,talk,2,0,4,アキラ:特に、序盤の雑談にこそ本音が出るものさ。,,['Req(Discuss)']
1,talk,3,0,2,タカシ:私はタカシだ。,,['Other']
1,talk,3,0,2,タカシ:役職は占い師だ。,,['CO[タカシ]:占い師']
1,talk,3,0,2,タカシ:昨夜シン殿を占った。,,['Other']
1,talk,3,0,2,タカシ:結果は人間だった。,,['DivT[タカシ]:シン->白']
1,talk,4,0,3,シン:なるほど、占い師のタカシはシンを占ったのか。,,['Other']
1,talk,4,0,3,シン:少しずつ情報が出てきたな。,,['calm']
1,talk,4,0,3,シン:俺はAgent[03]のシン、22歳村人男性だ。,,['CO[シン]:村人']
1,talk,4,0,3,シン:自己紹介は済ませたし、今日はアキラとタカシの発言に注目したいと思う。,,"['Mt:アキラ', 'Mt:タカシ']"
1,talk,4,0,3,シン:何か引っかかる点はないか、注意深く見ていくとしよう。,,['Req(Discuss)']
1,talk,5,1,1,サラ:タカシさん、自称の占い師ってことだけど、私も占い師を名乗ってるわよね。,,"['CO[サラ]:占い師', 'Dis:タカシ']"
1,talk,5,1,1,サラ:まずはお互いの占い結果を比較してみたいわ。,,['Req(Discuss)']
1,talk,5,1,1,サラ:どこで、誰を占ったか教えてもらえる？,,['Req(T):タカシ']
1,talk,5,1,1,サラ:そうすることで、真の占い師を見極める手助けになると思うの。,,"['Req(CO):占い師', 'Req(Discuss)']"
1,talk,5,1,1,サラ:@タカシ占い結果や占ったプレイヤーについて教えてください。,,"['Mt:タカシ', 'Req(T):タカシ']"
1,talk,5,1,1,サラ:それに基づいて、議論を進めましょう！,,"['Req(Discuss)', 'calm']"
1,talk,6,1,5,タケシ:サラさん、早めに情報共有してくださって感謝ですよ。,,"['Mt:サラ', 'admiration']"
1,talk,6,1,5,タケシ:皆さんのお話や考え方、とても興味深いですね。,,"['calm', 'admiration']"
1,talk,6,1,5,タケシ:無理せず、分かったことがあればどんどん教え合いましょう。,,"['Pers:ALL', 'Req(Discuss)']"
1,talk,6,1,5,タケシ:議論を進めるうえで、焦りは禁物ですよ。,,['calm']
1,talk,7,1,4,アキラ:@サラと@タカシ、初日にその相手を占った理由を詳しく聞きたい。,,"['Mt:サラ', 'Mt:タカシ', 'Req(T):サラ', 'Req(T):タカシ']"
1,talk,7,1,4,アキラ:消去法なのか、発言をもとに選んだのか、それとも別の基準？,,['Req(Discuss)']
1,talk,7,1,4,アキラ:判断の根拠を知りたいんだ。,,['Req(Discuss)']
1,talk,8,1,2,タカシ:私とサラ殿、どちらかが虚偽を述べている。,,"['Sus:サラ', 'Sus:タカシ', 'Xor[タカシ,サラ]:(占い師⇔not(占い師))']"
1,talk,8,1,2,タカシ:私の結果はシン殿が人間。,,['DivT[タカシ]:シン->白']
1,talk,8,1,2,タカシ:サラ殿はアキラ殿が人間と語った。,,['DivT[サラ]:アキラ->白']
