date,type,info1,info2,info3,info4,info5,tag
0,talk,0,0,1,マリア:みんな、今日は早く占いCOしてほしいわね。,,['Req(CO):占い師']
0,talk,0,0,1,マリア:情報ゼロじゃ動きにくいもの。,,-1
0,talk,0,0,1,マリア:まずは占い師さん、誰かいますか？,,['Other']
0,talk,0,0,1,マリア:嘘つきが混じる前に白黒はっきりさせたほうがいいわよ。,,-2
0,talk,1,0,4,タカシ:マリアさん、穏やかに議論を始めていただいてありがたいですね。,,['Req(CO):占い師']
0,talk,1,0,4,タカシ:私タカシは、村人ですので特別な力はありませんよ。,,-3
0,talk,1,0,4,タカシ:皆さんの発言をしっかり聞きながら判断していきたいと思っています。,,['Other']
0,talk,1,0,4,タカシ:まずは占い師さんのCOを待ちましょうか。,,-4
0,talk,3,0,3,ケン:俺がケンだ。,,['admiration']
0,talk,3,0,3,ケン:情報が少ない中でも、矛盾した言動を見逃さないようにしよう。,,-5
0,talk,3,0,3,ケン:冷静さを忘れずに戦うぞ。,,['CO[タカシ]:村人']
0,talk,4,0,5,さくら:さくらだよ！,,-6
0,talk,4,0,5,さくら:さくらだよ！,,['Other']
0,talk,4,0,5,さくら:さくらだよ！,,-7
0,talk,4,0,5,さくら:さくらだよ！,,['Req(CO):占い師']
0,talk,4,0,5,さくら:ピリッと美味しいものを探し回ってるんだ！,,-8
0,talk,4,0,5,さくら:このゲームでも最高の刺激を見つけられるといいな！,,['Mt:ケン']
0,talk,4,0,5,さくら:よろしくね！,,-9
0,talk,5,1,1,マリア:みんな自己紹介ありがとね。,,['Other']
0,talk,5,1,1,マリア:まだ占いCOがいないのは気になるわ。,,-10
0,talk,5,1,1,マリア:情報不足で誰を吊るか決められないのは痛い。,,[['difficult']]
0,talk,5,1,1,マリア:＠ケン占いCOの予定はある？,,"[['Mt:ケン', 'Req(CO):占い師']]"
0,talk,5,1,1,マリア:早めに白黒つけたいわ。,,[['Req(Discuss)']]
0,talk,6,1,4,タカシ:ケンさん、マリアさんからのお声がけもありますし、占い師の方は早めにCOしていただけると進行がスムーズになりますね。,,[['Req(CO):占い師']]
0,talk,6,1,4,タカシ:焦る必要はありませんが、皆さんの気持ちもわかりますよ。,,"[['calm', 'Pers:ALL']]"
0,talk,6,1,4,タカシ:それぞれの率直な意見もぜひ聞かせていただきたいところですね。,,[['Req(Discuss)']]
0,talk,6,1,4,タカシ:@ケンマリアさんからお声がけがありましたが、占いCOの予定はございますか？,,"[['Mt:ケン', 'Req(CO):占い師']]"
0,talk,6,1,4,タカシ:焦らずとも、情報があると進行がしやすいかと思いますよ。,,[['calm']]
0,talk,9,2,1,マリア:なんだかケンもさくらも沈黙だし、占いCOが出ないのは怪しいわね。,,"[['Sus:ケン', 'Sus:さくら', 'Req(CO):占い師']]"
0,talk,9,2,1,マリア:この静けさ自体が誰かの戦略かも。,,[['Est[マリア]:誰か->人狼']]
0,talk,9,2,1,マリア:＠タカシ白黒つけるならあなたの視点がカギかもしれないわ。,,"[['Mt:タカシ', 'Req(Discuss)']]"
0,talk,9,2,1,マリア:今のところ私はあえて動かず様子見よ。,,[['Wait']]
0,talk,10,2,4,タカシ:マリアさん、そう言っていただけると身が引き締まりますね。,,[['admiration']]
