date,type,info1,info2,info3,info4,info5,tag
0,talk,0,0,5,ユウ:みんな、まだ役職COが出てないみたいだけど、まず占い師が名乗り出てくれないと動きにくいなあ。,,['Req(CO):占い師']
0,talk,0,0,5,ユウ:@みんな占いCOはまだかな？,,"['Req(CO):占い師', 'Req(listen)']"
0,talk,0,0,5,ユウ:結果聞いてから投票先を考えたいぜ！,,['Wait']
0,talk,2,0,1,レオン:ぼくはレオン、村人ですよぅ！,,['CO[レオン]:村人']
0,talk,2,0,1,レオン:よろしくですよぅ！,,['Other']
0,talk,3,0,4,アルバ:よろしくお願いしまーす！,,['Other']
0,talk,4,0,3,タクヤ:えと、タクヤです。,,['Other']
0,talk,4,0,3,タクヤ:よろしくお願いします。,,['Other']
0,talk,4,0,3,タクヤ:えと...その、私の趣味は、観察と記録、ですかね。,,['Other']
0,talk,4,0,3,タクヤ:えと、少し、変わっているかもしれませんが...,,['Other']
0,talk,5,1,5,ユウ:自己紹介ありがとー！,,"['Mt:ALL', 'Other']"
0,talk,5,1,5,ユウ:みんな普通そうだけど、まだ占い師が出てこないのが気になるな。,,"['Sus:ALL', 'Req(CO):占い師']"
0,talk,5,1,5,ユウ:@タクヤ観察が趣味なら、みんなの発言の矛盾見つけて教えてくれよ！,,"['Mt:タクヤ', 'Req(T):タクヤ']"
0,talk,5,1,5,ユウ:俺も見逃さずチェックするぜ！,,['Other']
0,talk,9,2,5,ユウ:みんな静かすぎるなあ、まだ占い師COもなし。,,"['Sus:ALL', 'Req(CO):占い師']"
0,talk,9,2,5,ユウ:これは怪しいぞ、人狼か狂人が潜んでるパターンかも。,,"['Est[ユウ]:ALL->人狼,Est[ユウ]:ALL->狂人']"
0,talk,9,2,5,ユウ:とりあえず@アルバ今日は何か気になる発言あったら教えてくれ！,,"['Mt:アルバ', 'Req(T):アルバ']"
0,talk,9,2,5,ユウ:俺も目を光らせるぜ。,,['Other']
0,talk,10,3,5,ユウ:静かすぎてみんな探り合ってるのかもな。,,['Other']
0,talk,10,3,5,ユウ:正体隠しは人狼陣営の得意技だし。,,"['Est[ユウ]:ALL->人狼,Est[ユウ]:ALL->狂人']"
0,talk,10,3,5,ユウ:@レオンお前は村人って言ったけど、他の誰かが占いCOしたらどう動く？,,['Mt:レオン']
0,talk,10,3,5,ユウ:意外な本性が見えたりしてな！,,['admiration']
1,talk,0,0,2,リョウ:@タクヤ、君は白だよ！,,"['Mt:タクヤ', 'Fact[リョウ]:タクヤ->not(人狼)']"
1,talk,0,0,2,リョウ:これで村人陣営の一員として確定したね。,,['Fact[リョウ]:タクヤ->not(人狼)']
1,talk,1,0,4,アルバ:おはようございます！,,['Other']
1,talk,2,0,1,レオン:おはようございますよぅ！,,['Other']
1,talk,3,0,5,ユウ:リョウの@タクヤ白は怪しいけど、タクヤ本人の発言も控えめすぎて逆に怪しい。,,"['Sus:リョウ', 'Sus:タクヤ']"
1,talk,3,0,5,ユウ:自己紹介と発言のズレに注目して他の誰かの動きを待とうぜ。,,['Req(Discuss)']
1,talk,4,0,3,タクヤ:えと、あの...私は、占い師です。,,['CO[タクヤ]:占い師']
1,talk,4,0,3,タクヤ:昨夜、アルバさんを、あの、調べさせて頂きました。,,['Other']
1,talk,4,0,3,タクヤ:結果は、えと、人間でした。,,['DivT[タクヤ]:アルバ->白']
1,talk,5,1,2,リョウ:俺もおはよう、皆。,,['Other']
1,talk,5,1,2,リョウ:この状況、ちょっと複雑だよね。,,['difficult']
1,talk,5,1,2,リョウ:まず、タクヤが占い師を名乗ったことには注目したほうがいいと思う。,,"['Sus:タクヤ', 'Req(Discuss)']"
1,talk,5,1,2,リョウ:俺は占い師で、昨夜占ったのは他のプレイヤーだよ。,,['CO[リョウ]:占い師']
1,talk,5,1,2,リョウ:タクヤの発言が本当なら、もう一人の占い師が出てくる可能性があるから、少し不安だね。,,['Est[リョウ]:タクヤ->占い師']
1,talk,5,1,2,リョウ:どう思う？,,['Req(Discuss)']
1,talk,6,1,4,アルバ:リョウの発言には一理あるぜ。,,['Agr:リョウ']
1,talk,6,1,4,アルバ:確かに、タクヤの結果が真実ならもう1人の占い師がいるということになる。,,['Est[アルバ]:タクヤ->占い師']
1,talk,6,1,4,アルバ:それを考えると、狂人か人狼が偽占いCOをする可能性もある。,,"['Sus:タクヤ', 'Est[アルバ]:タクヤ->狂人', 'Est[アルバ]:タクヤ->人狼']"
1,talk,6,1,4,アルバ:でも、アルバを占った結果が人間だというのも怪しいな。,,['Sus:タクヤ']
1,talk,6,1,4,アルバ:何か見落としているかもしれない。,,['confused']
1,talk,6,1,4,アルバ:皆、もっと議論を深めていこう。,,['Req(Discuss)']
1,talk,7,1,1,レオン:アルバの発言には一理あるけど、このゲームでは情報が常に不足してるよですよぅ！,,['Agr:アルバ']
1,talk,8,1,5,ユウ:占い師が2人いるなら、狂人が絡んでる可能性大だな。,,['Est[ユウ]:ALL->狂人']
1,talk,8,1,5,ユウ:@レオン君、君は静観してるけど、ここまでの発言で何か不自然に感じる点はあるか？,,"['Req(T):レオン', 'Mt:レオン']"
1,talk,9,1,3,タクヤ:えと...あ、あの...占い師が、その...私とリョウさんの二人です...これは、あの...役職構成から、真と、えと...狂人の組み合わせである、可能性が高い...という...結果です...,,['CO[タクヤ]:占い師']
1,talk,10,2,2,リョウ:みんな、タクヤが名乗る占い師の主張が矛盾してるよね。,,"['contradiction', 'Sus:タクヤ']"
1,talk,10,2,2,リョウ:俺が本物の占い師ってことは、彼が偽占い師の可能性が高いと思う。,,"['CO[リョウ]:占い師', 'Fact[リョウ]:タクヤ->not(占い師)']"
1,talk,10,2,2,リョウ:これを踏まえて、タクヤを中心に考えるべきだと思うんだ。,,"['Req(T):タクヤ', 'Sus:タクヤ']"
1,talk,10,2,2,リョウ:@ユウ君はどう思う？,,"['Req(T):ユウ', 'Mt:ユウ']"
1,talk,10,2,2,リョウ:タクヤの発言を確認して、彼の真偽を一緒に考えてみないか？,,"['Req(Discuss)', 'Req(T):タクヤ']"
1,talk,11,2,4,アルバ:リョウの指摘ももちろんだけど、やっぱり最初にアルバを占った結果が人間だったのは気になるね。,,['Fact[アルバ]:アルバ->not(人狼)']
