date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,4,Hello everyone let's work together to uncover any suspicious activity today.,,George: Hello everyone let's work together to uncover any suspicious activity today.,"['Req(Discuss)', 'Pers:ALL']"
0,talk,1,0,1,Hello everyone! I'm May excited to join this game and meet you all. Let's have some fun!,,May: Hello everyone! I'm May excited to join this game and meet you all. Let's have some fun!,"['Pers:ALL', 'Other']"
0,talk,2,0,5,Skip,,Victoria: Skip,['Wait']
0,talk,3,0,2,Greetings friends—Servas here hopeful that we approach this night with patience and steady hearts.,,Servas: Greetings friends—Servas here hopeful that we approach this night with patience and steady hearts.,"['calm', 'Pers:ALL']"
0,talk,4,0,3,Hi everyone! I'm Rin. I don't like how  @George  sounded — too smooth and vague. Who else feels suspicious of him? I think we should keep an eye on George today. Over,,Rin: Hi everyone! I'm Rin. I don't like how  @George  sounded — too smooth and vague. Who else feels suspicious of him? I think we should keep an eye on George today. Over,"['Mt:George', 'Sus:George', 'Req(Discuss)']"
0,talk,5,1,4,Rin I assure you my intentions are good. Let's focus on gathering more information.,,George: Rin I assure you my intentions are good. Let's focus on gathering more information.,"['Mt:Rin', 'Req(Discuss)', 'calm']"
0,talk,7,1,5,I am Victoria. I find observing group dynamics a fascinating experiment.,,Victoria: I am Victoria. I find observing group dynamics a fascinating experiment.,['Other']
0,talk,9,1,3,I still think George sounded weird...  @May  do you have any reads or who are you thinking of voting for? I'm nervous — who else noticed odd behavior? Over,,Rin: I still think George sounded weird...  @May  do you have any reads or who are you thinking of voting for? I'm nervous — who else noticed odd behavior? Over,"['Mt:May', 'Req(T):May', 'Sus:George', 'confused']"
0,talk,10,2,4,Let's remain calm Rin. Observing behavior might reveal more as the day progresses.,,George: Let's remain calm Rin. Observing behavior might reveal more as the day progresses.,"['Mt:Rin', 'calm', 'Req(Discuss)']"
0,talk,12,2,3,@May  do you have any reads or a divination result? I'm still worried about George — he seemed too calm earlier. Who should we vote for if we have to pick someon,,Rin: @May  do you have any reads or a divination result? I'm still worried about George — he seemed too calm earlier. Who should we vote for if we have to pick someon,"['Mt:May', 'Req(T):May', 'Req(CO):Seer', 'Sus:George', 'Req(Discuss)', 'confused']"
0,talk,13,3,4,Rin it's wise to keep an open mind. Let's hear May's thoughts before deciding.,,George: Rin it's wise to keep an open mind. Let's hear May's thoughts before deciding.,"['Mt:Rin', 'Req(T):May', 'Req(Discuss)', 'calm']"
0,talk,14,3,3,I'm Rin.  @May  do you have any reads or a divination result? I'm really worried about George—he seemed too calm. If nobody has info  can we vote for George today? I'm ne,,Rin: I'm Rin.  @May  do you have any reads or a divination result? I'm really worried about George—he seemed too calm. If nobody has info  can we vote for George today? I'm ne,"['Mt:May', 'Req(T):May', 'Req(CO):Seer', 'Sus:George', 'Req(V):George', 'confused']"
1,talk,0,0,4,Morning everyone. Let's share any insights we gathered and move forward wisely.,,George: Morning everyone. Let's share any insights we gathered and move forward wisely.,"['Req(Discuss)', 'calm']"
1,talk,1,0,3,Good morning! Did anyone die last night?  @May  please tell us your divination result — I'm still worried about George. If no info  can we vote for him today? Over,,Rin: Good morning! Did anyone die last night?  @May  please tell us your divination result — I'm still worried about George. If no info  can we vote for him today? Over,"['Mt:May', 'Req(T):May', 'Sus:George', 'Req(V):George']"
1,talk,2,0,1,Good morning! I divined Victoria last night and she is human. Let's focus on other suspects now.,,May: Good morning! I divined Victoria last night and she is human. Let's focus on other suspects now.,"['CO[May]:Seer', 'DivT[May]:Victoria->White', 'Req(Discuss)']"
1,talk,3,0,2,With Victoria confirmed by May let's focus on others.  @George  who do you suspect most among us now?,,Servas: With Victoria confirmed by May let's focus on others.  @George  who do you suspect most among us now?,"['Agr:May(CO[May]:Seer)', 'Mt:George', 'Req(T):George']"
