date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,4,Ah greetings everyone. I am Shion. Isn't that interesting? This game of deduction beckons us into its intricate web. Shall we begin?,,Shion: Ah greetings everyone. I am Shion. Isn't that interesting? This game of deduction beckons us into its intricate web. Shall we begin?,['Req(Discuss)']
0,talk,1,0,1,Skip,,Midori: Skip,['Wait']
0,talk,2,0,2,Good evening everyone. May we all approach this night with care and open minds insightful words shine brightest in the dark.,,Servas: Good evening everyone. May we all approach this night with care and open minds insightful words shine brightest in the dark.,"['Req(Discuss)', 'calm']"
0,talk,3,0,5,I'm Takumi.  @Midori  why skip? If you're the seer  show your result now — silence looks suspicious. I'll vote for you if there's no good reason. Anyone disagree  speak up. Ove,,Takumi: I'm Takumi.  @Midori  why skip? If you're the seer  show your result now — silence looks suspicious. I'll vote for you if there's no good reason. Anyone disagree  speak up. Ove,"['Mt:Midori', 'Req(T):Midori', 'Req(CO):Seer', 'Sus:Midori', 'Vote[Takumi]:Midori', 'Req(Discuss)']"
0,talk,4,0,3,Hi everyone! I'm Sakura and I'm a Villager! Hehe let's have some fun today and figure out the baddies together! @Midori Hey Midori! Skipping makes me super curious! Did you just miss the intro or hiding something? Haha fess up!,,Sakura: Hi everyone! I'm Sakura and I'm a Villager! Hehe let's have some fun today and figure out the baddies together! @Midori Hey Midori! Skipping makes me super curious! Did you just miss the intro or hiding something? Haha fess up!,"['CO[Sakura]:Villager', 'Mt:Midori', 'Sus:Midori', 'Req(Discuss)']"
0,talk,6,1,1,My sincerest apologies. I am Midori. I find tranquility in a simple cup of tea. It is a pleasure to be here.,,Midori: My sincerest apologies. I am Midori. I find tranquility in a simple cup of tea. It is a pleasure to be here.,['calm']
0,talk,8,1,5,"I'm not convinced by Sakura's ""villager"" claim.  @Midori  you skipped earlier — if you're the seer  show your result now. If you don't  I'm voting you. Over",,"Takumi: I'm not convinced by Sakura's ""villager"" claim.  @Midori  you skipped earlier — if you're the seer  show your result now. If you don't  I'm voting you. Over","['Dis:Sakura(CO[Sakura]:Villager)', 'Mt:Midori', 'Req(CO):Seer', 'Vote[Takumi]:Midori']"
0,talk,11,2,5,"I don't buy Sakura's ""villager"" claim.  @Sakura   why so cheerful with no proof? If you can't give a reason  I'm voting you. Who's with me? Over",,"Takumi: I don't buy Sakura's ""villager"" claim.  @Sakura   why so cheerful with no proof? If you can't give a reason  I'm voting you. Who's with me? Over","['Dis:Sakura(CO[Sakura]:Villager)', 'Mt:Sakura', 'Vote[Takumi]:Sakura', 'Pers:ALL']"
0,talk,12,3,5,I'm voting Sakura. If nobody speaks up to defend her  she's getting lynched. Anyone got a real reason to save her? Over,,Takumi: I'm voting Sakura. If nobody speaks up to defend her  she's getting lynched. Anyone got a real reason to save her? Over,"['Vote[Takumi]:Sakura', 'Req(Discuss)']"
1,talk,0,0,1,I am the Seer. My findings from last night show Takumi is Human.,,Midori: I am the Seer. My findings from last night show Takumi is Human.,"['CO[Midori]:Seer', 'DivT[Midori]:Takumi->White']"
1,talk,1,0,3,Wow exciting start! Midori you say Takumi is human? That's a big claim! I love solving mysteries hehe! @Midori  you really saw Takumi as human? Why did you check him first? Curious minds want to know!,,Sakura: Wow exciting start! Midori you say Takumi is human? That's a big claim! I love solving mysteries hehe! @Midori  you really saw Takumi as human? Why did you check him first? Curious minds want to know!,"['Mt:Midori', 'Dis:Midori(CO[Midori]:Seer)', 'Req(T):Midori', 'admiration']"
