date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,2,Hi I'm Minato. I'm excited to play with everyone! What are your hopes for today?@Sakura you seem calm... is this your first time or do you have experien,,Minato: Hi I'm Minato. I'm excited to play with everyone! What are your hopes for today?@Sakura you seem calm... is this your first time or do you have experien,"['Mt:Sakura', 'Req(T):Sakura', 'Req(Discuss)', 'admiration']"
0,talk,1,0,5,Hi everyone! I’m really excited to play with you all—let’s have some fun and catch the werewolf together!,,Kenji: Hi everyone! I’m really excited to play with you all—let’s have some fun and catch the werewolf together!,"['Pers:ALL', 'Req(Discuss)', 'admiration']"
0,talk,2,0,4,Hello. I am Victoria. My role is villager. Have a good game.,,Victoria: Hello. I am Victoria. My role is villager. Have a good game.,['CO[Victoria]:Villager']
0,talk,3,0,1,Hey folks! It’s Shunichi here. Ready to outsmart our elusive werewolf. Let's treat this as a chess match. No pawns for dinner!,,Shunichi: Hey folks! It’s Shunichi here. Ready to outsmart our elusive werewolf. Let's treat this as a chess match. No pawns for dinner!,['Other']
0,talk,4,0,3,Skip,,Takumi: Skip,['Wait']
0,talk,9,1,3,My name is Takumi. I like meat. And my pack.,,Takumi: My name is Takumi. I like meat. And my pack.,['Other']
1,talk,0,0,3,I have good eyes. I am Seer. Last moon I saw Victoria. She is human.,,Takumi: I have good eyes. I am Seer. Last moon I saw Victoria. She is human.,"['CO[Takumi]:Seer', 'DivT[Takumi]:Victoria->White']"
1,talk,1,0,1,@Minato  Sounds like Takumi's in Seer mode huh? Should we trust the claim and plot a chess-like divination strat? Your thoughts?,,Shunichi: @Minato  Sounds like Takumi's in Seer mode huh? Should we trust the claim and plot a chess-like divination strat? Your thoughts?,"['Mt:Minato', 'Sus:Takumi', 'Req(Discuss)']"
1,talk,2,0,5,If no one else claims Seer should we trust Takumi and focus on Minato and Shunichi for today’s vote?,,Kenji: If no one else claims Seer should we trust Takumi and focus on Minato and Shunichi for today’s vote?,"['Req(Discuss)', 'Req(V):Minato', 'Req(V):Shunichi']"
1,talk,3,0,4,I will vote Minato.,,Victoria: I will vote Minato.,['Vote[Victoria]:Minato']
