date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,5,Hello. I am Shunichi. My role is seer. Have a good game.,,Shunichi: Hello. I am Shunichi. My role is seer. Have a good game.,"['CO[Shunichi]:Seer', 'calm']"
0,talk,1,0,1,Oh! A seer...  @Shunichi  what did you divine? I'm a bit nervous — can you tell us your result so we know who to trust? Over,,Minato: Oh! A seer...  @Shunichi  what did you divine? I'm a bit nervous — can you tell us your result so we know who to trust? Over,"['Mt:Shunichi', 'Req(CO):Seer', 'difficult']"
0,talk,2,0,2,...,,May: ...,['Other']
0,talk,3,0,4,Don’t mistake my patience for hesitation. I’ll be watching for real cracks—who plans to speak up first?,,Shion: Don’t mistake my patience for hesitation. I’ll be watching for real cracks—who plans to speak up first?,['Req(Discuss)']
0,talk,4,0,3,@Shunichi  it's crucial we know your findings. Can you share your first insight with us?,,Mizuki: @Shunichi  it's crucial we know your findings. Can you share your first insight with us?,"['Mt:Shunichi', 'Req(CO):Seer']"
0,talk,6,1,1,@Shunichi  you said you're the seer but still haven't told us who you checked. Could you please share your result? I'm getting worried and not sure who to trust...,,Minato: @Shunichi  you said you're the seer but still haven't told us who you checked. Could you please share your result? I'm getting worried and not sure who to trust...,"['Mt:Shunichi', 'Req(CO):Seer', 'difficult']"
0,talk,9,1,3,@Shunichi  we're all eager to hear from you. Your insight is vital for our trust.,,Mizuki: @Shunichi  we're all eager to hear from you. Your insight is vital for our trust.,"['Mt:Shunichi', 'Req(CO):Seer', 'Pers:ALL']"
0,talk,10,2,1,@Shunichi  please tell us who you checked and what you found. If you’re the seer  it would really help us know. I’m getting more worried... Over,,Minato: @Shunichi  please tell us who you checked and what you found. If you’re the seer  it would really help us know. I’m getting more worried... Over,"['Mt:Shunichi', 'Req(CO):Seer', 'difficult']"
0,talk,11,2,3,@Shunichi  your silence is concerning. Please share your results; it’s crucial for us.,,Mizuki: @Shunichi  your silence is concerning. Please share your results; it’s crucial for us.,"['Mt:Shunichi', 'Req(CO):Seer']"
0,talk,12,3,1,@Shunichi  if you really are the seer  please tell us who you checked and the result. I don’t know who to trust and I’m getting scared—can we decide someone to vote fo,,Minato: @Shunichi  if you really are the seer  please tell us who you checked and the result. I don’t know who to trust and I’m getting scared—can we decide someone to vote fo,"['Mt:Shunichi', 'Req(CO):Seer', 'difficult', 'Req(Discuss)']"
0,talk,13,3,3,Let's stay calm everyone. We need more information to make a wise decision.,,Mizuki: Let's stay calm everyone. We need more information to make a wise decision.,"['calm', 'Req(Discuss)', 'Pers:ALL']"
1,talk,0,0,2,...,,May: ...,['Other']
1,talk,1,0,5,I am a seer. I divined Mizuki and Mizuki was a werewolf.,,Shunichi: I am a seer. I divined Mizuki and Mizuki was a werewolf.,"['CO[Shunichi]:Seer', 'DivT[Shunichi]:Mizuki->Werewolf']"
