date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,1,Skip,,Toshio: Skip,['Wait']
0,talk,1,0,5,Hello. I am Mio. My role is villager. Have a good game.,,Mio: Hello. I am Mio. My role is villager. Have a good game.,['CO[Mio]:Villager']
0,talk,2,0,2,Thanks  Mio — noted.  @Kenji   what's your role and who do you suspect? Toshio  you skipped — any reason? I'm not ready to vote yet. Over,,Victoria: Thanks  Mio — noted.  @Kenji   what's your role and who do you suspect? Toshio  you skipped — any reason? I'm not ready to vote yet. Over,"['Agr:Mio', 'Mt:Kenji', 'Req(T):Kenji', 'Req(T):Toshio', 'Wait']"
0,talk,3,0,4,Hey everyone I’m Kenji—let's make this a fun and fair game together. Who’s up for sharing their thoughts first?,,Kenji: Hey everyone I’m Kenji—let's make this a fun and fair game together. Who’s up for sharing their thoughts first?,['Req(Discuss)']
0,talk,4,0,3,Hi everyone I'm Servas! Ready for some thrilling Werewolf action? Let's uncover the mysteries together!,,Servas: Hi everyone I'm Servas! Ready for some thrilling Werewolf action? Let's uncover the mysteries together!,['Req(Discuss)']
0,talk,5,1,1,My name is Toshio. Apologies. I was observing the terms of our engagement. Order requires contemplation.,,Toshio: My name is Toshio. Apologies. I was observing the terms of our engagement. Order requires contemplation.,['calm']
0,talk,7,1,2,Let's do quick reads — name one suspect and one short reason. I'll wait to vote until I hear them.  @Kenji  — who do you suspect and why? Toshio  Servas  Mio — one line each please. Over,,Victoria: Let's do quick reads — name one suspect and one short reason. I'll wait to vote until I hear them.  @Kenji  — who do you suspect and why? Toshio  Servas  Mio — one line each please. Over,"['Req(T):Kenji', 'Req(T):Toshio', 'Req(T):Servas', 'Req(T):Mio', 'Wait']"
0,talk,11,2,2,We need some reads.  @Kenji  — who do you suspect and why? Servas  Toshio  Mio — one line each: your top suspect and whether you'll vote today. Over,,Victoria: We need some reads.  @Kenji  — who do you suspect and why? Servas  Toshio  Mio — one line each: your top suspect and whether you'll vote today. Over,"['Req(Discuss)', 'Req(T):Kenji', 'Req(T):Servas', 'Req(T):Toshio', 'Req(T):Mio']"
0,talk,12,3,2,I'm still not ready to vote.  @Kenji  who do you suspect and why? Servas  Toshio  Mio — one line each: your top suspect and will you vote today? Over,,Victoria: I'm still not ready to vote.  @Kenji  who do you suspect and why? Servas  Toshio  Mio — one line each: your top suspect and will you vote today? Over,"['Wait', 'Req(T):Kenji', 'Req(T):Servas', 'Req(T):Toshio', 'Req(T):Mio']"
1,talk,0,0,3,I'm holding back on voting and don't have a solid suspect yet. Still gathering info.,,Servas: I'm holding back on voting and don't have a solid suspect yet. Still gathering info.,"['Wait', 'difficult']"
1,talk,1,0,4,@Toshio  you’re being quiet. Are you going to claim your role or wait for someone else to speak up first?,,Kenji: @Toshio  you’re being quiet. Are you going to claim your role or wait for someone else to speak up first?,"['Mt:Toshio', 'Req(T):Toshio']"
