date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,5,Heeey! Sakura's ready to play~ I'm a little nervous but excited! Who seems sus to you?  @Asuka  any hints? I noticed someone being kinda quiet... Over,,Sakura: Heeey! Sakura's ready to play~ I'm a little nervous but excited! Who seems sus to you?  @Asuka  any hints? I noticed someone being kinda quiet... Over,"['Mt:Asuka', 'Req(T):Asuka', 'Req(Discuss)', 'confused']"
0,talk,1,0,2,Greetings everyone. I am Jonathan eager to join this game. Perhaps together we can identify any stealthy werewolves. What do you think?,,Jonathan: Greetings everyone. I am Jonathan eager to join this game. Perhaps together we can identify any stealthy werewolves. What do you think?,"['Req(Discuss)', 'Pers:ALL']"
0,talk,2,0,4,Excited to start with everyone here let’s keep discussion logical and direct from the very beginning,,Asuka: Excited to start with everyone here let’s keep discussion logical and direct from the very beginning,"['Req(Discuss)', 'calm']"
0,talk,3,0,3,Good day everyone. I am Servas an ordinary villager. Let's work with care and patience to find the truth together. @Sakura  I sense your enthusiasm. It's wise to remain open-minded. Who do you feel is truly suspicious so far?,,Servas: Good day everyone. I am Servas an ordinary villager. Let's work with care and patience to find the truth together. @Sakura  I sense your enthusiasm. It's wise to remain open-minded. Who do you feel is truly suspicious so far?,"['CO[Servas]:Villager', 'Mt:Sakura', 'Req(T):Sakura', 'Req(Discuss)']"
0,talk,4,0,1,Let's keep an eye on quiet ones but stay open-minded and gather more clues first.,,Toshio: Let's keep an eye on quiet ones but stay open-minded and gather more clues first.,"['Req(Discuss)', 'calm']"
0,talk,5,1,5,Thanks Servas! I'm still a bit unsure...  @Jonathan  could you share your thoughts? I feel Asuka's a tad too confident and Toshio's being really quiet — that makes me nervous. Over,,Sakura: Thanks Servas! I'm still a bit unsure...  @Jonathan  could you share your thoughts? I feel Asuka's a tad too confident and Toshio's being really quiet — that makes me nervous. Over,"['Agr:Servas(CO[Servas]:Villager)', 'Mt:Jonathan', 'Req(T):Jonathan', 'Sus:Asuka', 'Sus:Toshio', 'confused']"
0,talk,9,1,1,Sakura rest assured I'm observing closely. Let's uncover more information together.,,Toshio: Sakura rest assured I'm observing closely. Let's uncover more information together.,"['Mt:Sakura', 'Req(Discuss)', 'calm']"
0,talk,10,2,5,Heeey  @Toshio  can you tell us what you're observing? You're being really quiet and that makes me nervous. Asuka seems super confident already — why so sure? I wanna f,,Sakura: Heeey  @Toshio  can you tell us what you're observing? You're being really quiet and that makes me nervous. Asuka seems super confident already — why so sure? I wanna f,"['Mt:Toshio', 'Req(T):Toshio', 'Sus:Asuka', 'Sus:Toshio', 'confused']"
0,talk,11,2,1,I'm observing everyone's reactions. Let's not rush to conclusions too soon.,,Toshio: I'm observing everyone's reactions. Let's not rush to conclusions too soon.,"['Req(Discuss)', 'calm']"
0,talk,12,3,5,Heeey Toshio's right  don't jump yet.  @Asuka  why are you so sure? Tell us your reasons so we can decide. Over,,Sakura: Heeey Toshio's right  don't jump yet.  @Asuka  why are you so sure? Tell us your reasons so we can decide. Over,"['Agr:Toshio(Req(Discuss))', 'Mt:Asuka', 'Req(T):Asuka', 'Req(Discuss)']"
0,talk,13,3,1,Asuka I'm curious too. What makes you confident? Let's hear your insights.,,Toshio: Asuka I'm curious too. What makes you confident? Let's hear your insights.,"['Mt:Asuka', 'Req(T):Asuka', 'Req(Discuss)', 'confused']"
1,talk,0,0,4,@Toshio  you were quiet yesterday. Now it’s day one—who do you distrust the most right now?,,Asuka: @Toshio  you were quiet yesterday. Now it’s day one—who do you distrust the most right now?,"['Mt:Toshio', 'Req(T):Toshio']"
1,talk,1,0,5,Heeey  @Asuka  you're acting kinda bossy — super confident before and now asking Toshio like you're steering everyone. That makes me nervous. Can you explain why yo,,Sakura: Heeey  @Asuka  you're acting kinda bossy — super confident before and now asking Toshio like you're steering everyone. That makes me nervous. Can you explain why yo,"['Mt:Asuka', 'Req(T):Asuka', 'Sus:Asuka', 'Dis:Asuka(acting bossy)', 'confused']"
1,talk,2,0,3,Let us move forward with patience and care. Open sharing will lead us to wisdom. Who feels trustworthy today in your eyes? @Toshio  your observations strike me as thoughtful. Could you share what details or words caught your attention so far?,,Servas: Let us move forward with patience and care. Open sharing will lead us to wisdom. Who feels trustworthy today in your eyes? @Toshio  your observations strike me as thoughtful. Could you share what details or words caught your attention so far?,"['Req(Discuss)', 'Mt:Toshio', 'Req(T):Toshio', 'calm']"
1,talk,3,0,1,Servas I find Sakura's nervousness intriguing. Let's dig deeper into her concerns.,,Toshio: Servas I find Sakura's nervousness intriguing. Let's dig deeper into her concerns.,"['Mt:Servas', 'Sus:Sakura', 'Req(Discuss)']"
