date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,3,Hi everyone let's stay calm and share our thoughts. Any ideas on who might be suspicious?,,Daisuke: Hi everyone let's stay calm and share our thoughts. Any ideas on who might be suspicious?,"['calm', 'Req(Discuss)']"
0,talk,1,0,1,Hey there. I'm Shunichi. Let's piece this puzzle together and catch the werewolf. Got any theories on who's acting out of line?,,Shunichi: Hey there. I'm Shunichi. Let's piece this puzzle together and catch the werewolf. Got any theories on who's acting out of line?,"['Req(Discuss)', 'Pers:ALL']"
0,talk,2,0,2,Hello everyone! I'm Jonathan ready to find out who among us is the cunning werewolf!,,Jonathan: Hello everyone! I'm Jonathan ready to find out who among us is the cunning werewolf!,['Req(Discuss)']
0,talk,3,0,5,Nice to see everyone. Let’s stay cool-headed and focus on the little things people say and do from the start.,,Misaki: Nice to see everyone. Let’s stay cool-headed and focus on the little things people say and do from the start.,"['calm', 'Req(Discuss)']"
0,talk,4,0,4,Hello. I am George. My role is villager. Have a good game.,,George: Hello. I am George. My role is villager. Have a good game.,['CO[George]:Villager']
0,talk,5,1,3,It's still early but George claiming villager might be something to watch closely.,,Daisuke: It's still early but George claiming villager might be something to watch closely.,"['Dis:George(CO[George]:Villager)', 'Sus:George', 'Wait']"
0,talk,10,2,3,We should keep an eye on everyone's behavior and see if anything unusual stands out.,,Daisuke: We should keep an eye on everyone's behavior and see if anything unusual stands out.,['Req(Discuss)']
0,talk,11,3,3,Let's try to gather more information. Anyone have thoughts on what's been said so far?,,Daisuke: Let's try to gather more information. Anyone have thoughts on what's been said so far?,['Req(Discuss)']
1,talk,0,0,1,I divined Misaki and guess what. The divination result says werewolf. Maybe we should stick to sushi and chess Misaki?,,Shunichi: I divined Misaki and guess what. The divination result says werewolf. Maybe we should stick to sushi and chess Misaki?,"['CO[Shunichi]:Seer', 'DivT[Shunichi]:Misaki->Werewolf', 'Mt:Misaki']"
1,talk,1,0,3,That's a serious claim Shunichi. Misaki do you have a response to this accusation?,,Daisuke: That's a serious claim Shunichi. Misaki do you have a response to this accusation?,"['Dis:Shunichi(CO[Shunichi]:Seer)', 'Mt:Shunichi', 'Req(T):Misaki']"
