date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,5,Let's keep it simple: each of you say one suspicion and why. I'll go first — I'm watching  @George ; his timing and tone feel off. Don't rush a lynch without reasons. Over,,Shunichi: Let's keep it simple: each of you say one suspicion and why. I'll go first — I'm watching  @George ; his timing and tone feel off. Don't rush a lynch without reasons. Over,"['Req(Discuss)', 'Mt:George', 'Sus:George', 'calm']"
0,talk,1,0,3,Hey everyone. I am Misaki. Let us work together to figure things out. Mr. Jonathan do you have any suspicions yet?,,Misaki: Hey everyone. I am Misaki. Let us work together to figure things out. Mr. Jonathan do you have any suspicions yet?,"['Mt:Jonathan', 'Req(T):Jonathan', 'Pers:ALL']"
0,talk,2,0,2,Hello. I am Jonathan. My role is villager. Have a good game.,,Jonathan: Hello. I am Jonathan. My role is villager. Have a good game.,['CO[Jonathan]:Villager']
0,talk,3,0,4,Well isn't this a cozy crowd! I'll come right out: I'm the seer. Looking forward to seeing who shines in the moonlight. @Shunichi  keeping it simple sounds smart. Does putting George on the spot help the village or give the wolf a smile?,,May: Well isn't this a cozy crowd! I'll come right out: I'm the seer. Looking forward to seeing who shines in the moonlight. @Shunichi  keeping it simple sounds smart. Does putting George on the spot help the village or give the wolf a smile?,"['CO[May]:Seer', 'Mt:Shunichi', 'Req(Discuss)']"
0,talk,4,0,1,Skip,,George: Skip,['Wait']
0,talk,5,1,5,@May  If you're really the seer  give one result or tell us your plan — vague claims don't help. I'm suspicious of Jonathan; that quick 'villager' label looks,,Shunichi: @May  If you're really the seer  give one result or tell us your plan — vague claims don't help. I'm suspicious of Jonathan; that quick 'villager' label looks,"['Mt:May', 'Req(CO):Seer', 'Dis:May(CO[May]:Seer)', 'Sus:Jonathan']"
0,talk,9,1,1,My name is George. I find solace in old tales and a quiet cup of tea. Let us proceed with clarity.,,George: My name is George. I find solace in old tales and a quiet cup of tea. Let us proceed with clarity.,"['Req(Discuss)', 'Pers:ALL']"
0,talk,10,2,5,"@Jonathan  That instant ""villager"" claim looks defensive. Explain why you claimed so fast and give one concrete read. Everyone else  state your first suspicion",,"Shunichi: @Jonathan  That instant ""villager"" claim looks defensive. Explain why you claimed so fast and give one concrete read. Everyone else  state your first suspicion","['Mt:Jonathan', 'Req(T):Jonathan', 'Sus:Jonathan', 'Req(Discuss)']"
0,talk,12,3,5,"@Jonathan  Still waiting — that instant ""villager"" feels like a dodge. Give a concrete reason for that quick claim. Others  one short suspicion each. If Jonathan",,"Shunichi: @Jonathan  Still waiting — that instant ""villager"" feels like a dodge. Give a concrete reason for that quick claim. Others  one short suspicion each. If Jonathan","['Mt:Jonathan', 'Req(T):Jonathan', 'Sus:Jonathan', 'Req(Discuss)']"
1,talk,0,0,5,"Alright   @Jonathan  — last chance: justify that instant ""villager"" claim with a concrete reason or plan. If you can't  I'll vote for you. Others  one short suspicion each. O",,"Shunichi: Alright   @Jonathan  — last chance: justify that instant ""villager"" claim with a concrete reason or plan. If you can't  I'll vote for you. Others  one short suspicion each. O","['Mt:Jonathan', 'Req(T):Jonathan', 'Vote[Shunichi]:Jonathan', 'Req(Discuss)']"
1,talk,1,0,3,Ms. May. I wonder if you could share more about your divination? A touch more clarity could guide our village toward the right choice.,,Misaki: Ms. May. I wonder if you could share more about your divination? A touch more clarity could guide our village toward the right choice.,"['Mt:May', 'Req(T):May']"
