date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,4,Hey everyone! I'm Mio. Wow! I can't wait to play with all of you. Let's have tons of fun and unravel this mystery together!,,Mio: Hey everyone! I'm Mio. Wow! I can't wait to play with all of you. Let's have tons of fun and unravel this mystery together!,['Other']
0,talk,1,0,3,Hello everyone I’m Jonathan. Let’s enjoy the game and keep our wits about us as we start  ZZZ.,,Jonathan: Hello everyone I’m Jonathan. Let’s enjoy the game and keep our wits about us as we start  ZZZ.,['Other']
0,talk,2,0,2,Hi Mio! Nice to meet you — I'm Sakura!  @Jonathan  you sounded sleepy  are you okay? Everyone  please say one person you suspect and a short reason so we can start figuring things out!,,Sakura: Hi Mio! Nice to meet you — I'm Sakura!  @Jonathan  you sounded sleepy  are you okay? Everyone  please say one person you suspect and a short reason so we can start figuring things out!,"['Mt:Jonathan', 'Req(T):Jonathan', 'Req(Discuss)']"
0,talk,3,0,1,Hello friends. I'm Servas. Curiosity and kindness make life bright. Let's keep our hearts open today. @Sakura  your approach is wise. Sharing early brings clarity. No suspicion yet but I'll reflect more.,,Servas: Hello friends. I'm Servas. Curiosity and kindness make life bright. Let's keep our hearts open today. @Sakura  your approach is wise. Sharing early brings clarity. No suspicion yet but I'll reflect more.,"['Mt:Sakura', 'Agr:Sakura(your approach is wise)', 'Other']"
0,talk,4,0,5,Hello everyone! I'm Yumi. Excited to play Werewolf with you all. Let's have fun and be strategic!,,Yumi: Hello everyone! I'm Yumi. Excited to play Werewolf with you all. Let's have fun and be strategic!,['Other']
0,talk,7,1,2,"Hmm  lots of quick ""Over""s — that makes me nervous.  @Jonathan  you were really quiet; who do you suspect and why? Everyone else  please say one person you suspect (one short reason) so we can decide together.",,"Sakura: Hmm  lots of quick ""Over""s — that makes me nervous.  @Jonathan  you were really quiet; who do you suspect and why? Everyone else  please say one person you suspect (one short reason) so we can decide together.","['difficult', 'Mt:Jonathan', 'Req(T):Jonathan', 'Req(Discuss)']"
0,talk,10,2,2,Hey everyone — this silence is making me nervous.  @Jonathan  you were the quietest; who do you suspect? If nobody answers soon  let’s each name one suspect quickly so we can decide.,,Sakura: Hey everyone — this silence is making me nervous.  @Jonathan  you were the quietest; who do you suspect? If nobody answers soon  let’s each name one suspect quickly so we can decide.,"['difficult', 'Mt:Jonathan', 'Req(T):Jonathan', 'Req(Discuss)']"
0,talk,11,3,2,This quiet is spooky!  @Jonathan  who do you suspect? Everyone else please name one suspect with a short reason quickly — if no one answers soon  let's vote someone who’s been too quiet.,,Sakura: This quiet is spooky!  @Jonathan  who do you suspect? Everyone else please name one suspect with a short reason quickly — if no one answers soon  let's vote someone who’s been too quiet.,"['Mt:Jonathan', 'Req(T):Jonathan', 'Req(Discuss)', 'Req(V):Jonathan']"
1,talk,0,0,3,@Mio  you haven’t given any suspects yet what’s your reason for staying quiet? It feels suspicious to me.,,Jonathan: @Mio  you haven’t given any suspects yet what’s your reason for staying quiet? It feels suspicious to me.,"['Mt:Mio', 'Req(T):Mio', 'Sus:Mio']"
1,talk,1,0,2,Hey  @Jonathan  that was quick — why are you pointing at Mio so fast? Mio  can you tell us why you stayed quiet? Everyone else please name one suspect and a short reason.,,Sakura: Hey  @Jonathan  that was quick — why are you pointing at Mio so fast? Mio  can you tell us why you stayed quiet? Everyone else please name one suspect and a short reason.,"['Mt:Jonathan', 'Dis:Jonathan', 'Mt:Mio', 'Req(T):Mio', 'Req(Discuss)']"
