date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,3,Hi hi! Sakura here~ I'm a bit worried about  @Kenji  — he’s been super quiet and that makes me nervous. Can someone tell us who they suspect or any reason to trust someone? I wanna help decide who to vote for,,Sakura: Hi hi! Sakura here~ I'm a bit worried about  @Kenji  — he’s been super quiet and that makes me nervous. Can someone tell us who they suspect or any reason to trust someone? I wanna help decide who to vote for,"['Mt:Kenji', 'Sus:Kenji', 'Req(Discuss)']"
0,talk,1,0,5,Hello everyone! I'm Minato ready to howl and play. Excited to meet and strategize with you all! Let the game begin!,,Minato: Hello everyone! I'm Minato ready to howl and play. Excited to meet and strategize with you all! Let the game begin!,['Other']
0,talk,2,0,2,Hey everyone! I'm Yumi! So eager to get to know everyone better. Can't wait to figure out who’s trustworthy in our group! Over!,,Yumi: Hey everyone! I'm Yumi! So eager to get to know everyone better. Can't wait to figure out who’s trustworthy in our group! Over!,['Other']
0,talk,3,0,1,Hi guys Kenji here! Sorry I was quiet just getting into the game. Anyone already got a hunch who seems sus? @Sakura Hey Sakura thanks for looking out for me! Just had a slow start but I promise I’m ready to dive in now. Who do you suspect?,,Kenji: Hi guys Kenji here! Sorry I was quiet just getting into the game. Anyone already got a hunch who seems sus? @Sakura Hey Sakura thanks for looking out for me! Just had a slow start but I promise I’m ready to dive in now. Who do you suspect?,"['Mt:Sakura', 'Req(T):Sakura', 'Req(Discuss)']"
0,talk,4,0,4,Hello everyone let's keep calm and gather our thoughts. Trust will form with time.,,Servas: Hello everyone let's keep calm and gather our thoughts. Trust will form with time.,"['calm', 'Req(Discuss)']"
0,talk,5,1,3,Eep! People are eyeing me but I'm just trying to help~  @Minato  are you the seer? Do you have any reads to share? Can everyone say one reason they suspect someone so we can decide?,,Sakura: Eep! People are eyeing me but I'm just trying to help~  @Minato  are you the seer? Do you have any reads to share? Can everyone say one reason they suspect someone so we can decide?,"['Mt:Minato', 'Req(CO):Seer', 'Req(T):Minato', 'Req(Discuss)']"
0,talk,9,1,4,Sakura let's focus on observations. Who seems most out of character to you?,,Servas: Sakura let's focus on observations. Who seems most out of character to you?,"['Mt:Sakura', 'Req(T):Sakura']"
0,talk,10,2,3,"@Minato  — your one-word ""Over"" felt weird. Did you mean to say more or are you hiding something? I find short replies kinda sus. Servas  what did you observe? Ove",,"Sakura: @Minato  — your one-word ""Over"" felt weird. Did you mean to say more or are you hiding something? I find short replies kinda sus. Servas  what did you observe? Ove","['Mt:Minato', 'Sus:Minato', 'Mt:Servas', 'Req(T):Servas']"
0,talk,11,2,4,Minato's short reply is unusual. Let's keep an eye on it and gather more insights.,,Servas: Minato's short reply is unusual. Let's keep an eye on it and gather more insights.,"['Sus:Minato', 'Req(Discuss)']"
0,talk,12,3,3,Aww I'm not hiding anything  promise! I'm just a little nervous  hehe. Can everyone say one short reason who they suspect so we can pick someone to vote?  @Kenji  what do you think? I trust your read. Over,,Sakura: Aww I'm not hiding anything  promise! I'm just a little nervous  hehe. Can everyone say one short reason who they suspect so we can pick someone to vote?  @Kenji  what do you think? I trust your read. Over,"['Mt:Kenji', 'Req(T):Kenji', 'Pers:Kenji', 'Req(Discuss)']"
0,talk,13,3,4,Let's stay calm and share thoughts. Sakura seems eager but let's keep an open mind.,,Servas: Let's stay calm and share thoughts. Sakura seems eager but let's keep an open mind.,"['calm', 'Req(Discuss)']"
1,talk,0,0,3,Morning! Let's do quick one-line sus reasons from everyone so we can pick someone to vote. I'm a bit uneasy about  @Kenji  — he was quiet then woke up sorta suddenly  that felt odd. Who votes for them? Over,,Sakura: Morning! Let's do quick one-line sus reasons from everyone so we can pick someone to vote. I'm a bit uneasy about  @Kenji  — he was quiet then woke up sorta suddenly  that felt odd. Who votes for them? Over,"['Mt:Kenji', 'Req(Discuss)', 'Sus:Kenji', 'Req(V):Kenji']"
1,talk,1,0,4,Kenji's sudden involvement is curious. Let's listen closely to everyone before deciding.,,Servas: Kenji's sudden involvement is curious. Let's listen closely to everyone before deciding.,"['Sus:Kenji', 'Req(listen)']"
1,talk,2,0,5,I divined Kenji last night and he's human. Let's focus our suspicions elsewhere.,,Minato: I divined Kenji last night and he's human. Let's focus our suspicions elsewhere.,"['CO[Minato]:Seer', 'DivT[Minato]:Kenji->White', 'Req(Discuss)']"
1,talk,3,0,1,Morning everyone! Minato came out quickly as seer—pretty bold huh? Does that put anyone else on edge or relax you? @Sakura  you sound pretty sharp! Are you trusting Minato's seer claim or thinking of pushing back on it?,,Kenji: Morning everyone! Minato came out quickly as seer—pretty bold huh? Does that put anyone else on edge or relax you? @Sakura  you sound pretty sharp! Are you trusting Minato's seer claim or thinking of pushing back on it?,"['Mt:Sakura', 'Req(T):Sakura', 'Req(Discuss)']"
1,talk,4,0,2,@everyone Oh wow! I divined Minato and guess what? They're a werewolf! Let's work together to lynch them and secure our victory!,,Yumi: @everyone Oh wow! I divined Minato and guess what? They're a werewolf! Let's work together to lynch them and secure our victory!,"['CO[Yumi]:Seer', 'DivT[Yumi]:Minato->Black', 'Vote[Yumi]:Minato', 'Pers:ALL']"
1,talk,5,1,3,Oh wow! That's huge   @Yumi  — when did you divine Minato and what exactly did you see? Minato said they checked Kenji and found human; can Minato say when they divined and give more,,Sakura: Oh wow! That's huge   @Yumi  — when did you divine Minato and what exactly did you see? Minato said they checked Kenji and found human; can Minato say when they divined and give more,"['Mt:Yumi', 'Req(T):Yumi', 'Req(T):Minato']"
1,talk,6,1,4,We need to decide which seer claim to trust. Let's hear more from Minato and Yumi.,,Servas: We need to decide which seer claim to trust. Let's hear more from Minato and Yumi.,"['Req(T):Minato', 'Req(T):Yumi', 'Req(Discuss)']"
1,talk,7,1,5,Let’s vote for Yumi today. My divination showed Kenji as human yet Yumi falsely claims to have divined me as a werewolf. This contradiction raises dou,,Minato: Let’s vote for Yumi today. My divination showed Kenji as human yet Yumi falsely claims to have divined me as a werewolf. This contradiction raises dou,"['Vote[Minato]:Yumi', 'Dis:Yumi(CO[Yumi]:Seer)']"
1,talk,8,1,1,Both Minato and Yumi are claiming seer—what a twist! Anyone else feeling a bit overwhelmed with the info already? @Servas  you suggested we listen closely. Are you leaning toward Minato or Yumi? Anything stand out to you so far?,,Kenji: Both Minato and Yumi are claiming seer—what a twist! Anyone else feeling a bit overwhelmed with the info already? @Servas  you suggested we listen closely. Are you leaning toward Minato or Yumi? Anything stand out to you so far?,"['Mt:Servas', 'Req(T):Servas', 'Req(Discuss)']"
1,talk,9,1,2,Hey everyone! So I totally divined Minato and they are a werewolf! Let's vote Minato and stick to the facts. Trust is key right?,,Yumi: Hey everyone! So I totally divined Minato and they are a werewolf! Let's vote Minato and stick to the facts. Trust is key right?,"['CO[Yumi]:Seer', 'DivT[Yumi]:Minato->Black', 'Vote[Yumi]:Minato', 'Pers:ALL']"
1,talk,10,2,3,Oh no  two seer claims — that can't both be true!  @Minato  when did you divine Kenji (which night) and did you announce immediately? Yumi  when did you divine Minato and what exactly did you see? Let's not lynch,,Sakura: Oh no  two seer claims — that can't both be true!  @Minato  when did you divine Kenji (which night) and did you announce immediately? Yumi  when did you divine Minato and what exactly did you see? Let's not lynch,"['contradiction', 'Req(T):Minato', 'Req(T):Yumi', 'Wait']"
1,talk,11,2,4,Kenji both claims are risky. Minato's reasoning feels stronger so far but it's tense.,,Servas: Kenji both claims are risky. Minato's reasoning feels stronger so far but it's tense.,"['Est[Servas]:Minato->Seer', 'Sus:Yumi']"
1,talk,12,2,5,Yumi's claim to divine me as a werewolf after I divined Kenji as human points to deceit. Note that a werewolf wouldn't reveal human teammates. Conside,,Minato: Yumi's claim to divine me as a werewolf after I divined Kenji as human points to deceit. Note that a werewolf wouldn't reveal human teammates. Conside,"['Dis:Yumi(CO[Yumi]:Seer)', 'Sus:Yumi']"
1,talk,13,2,1,Two seer claims already! Does anyone feel one is more plausible yet? Let's break it down together! @Yumi @Yumi if Minato’s the wolf why call me human after checking me? Doesn’t that seem odd if you're right?,,Kenji: Two seer claims already! Does anyone feel one is more plausible yet? Let's break it down together! @Yumi @Yumi if Minato’s the wolf why call me human after checking me? Doesn’t that seem odd if you're right?,"['Mt:Yumi', 'Dis:Yumi(CO[Yumi]:Seer)', 'Req(Discuss)']"
1,talk,14,2,2,Minato's claims feel like a sneaky dodge! I divined you Kenji and you're human! But Minato's a werewolf. Trust me on this!,,Yumi: Minato's claims feel like a sneaky dodge! I divined you Kenji and you're human! But Minato's a werewolf. Trust me on this!,"['CO[Yumi]:Seer', 'DivT[Yumi]:Kenji->White', 'DivT[Yumi]:Minato->Black', 'Sus:Minato', 'Pers:ALL']"
1,talk,15,3,3,This is messy!  @Minato  please say which night you divined Kenji and whether you announced it right away. Yumi  when did you divine Minato and what exactly did you see? We need e,,Sakura: This is messy!  @Minato  please say which night you divined Kenji and whether you announced it right away. Yumi  when did you divine Minato and what exactly did you see? We need e,"['difficult', 'Req(T):Minato', 'Req(T):Yumi', 'Req(Discuss)']"
1,talk,16,3,4,Kenji it's tricky. Minato's logic seems more consistent but let's weigh both sides.,,Servas: Kenji it's tricky. Minato's logic seems more consistent but let's weigh both sides.,"['Mt:Kenji', 'Est[Servas]:Minato->Seer', 'Req(Discuss)']"
1,talk,17,3,5,Vote for Yumi. She claims to have divined me a werewolf without proof especially after I confirmed Kenji human. This contradiction suggests dishone,,Minato: Vote for Yumi. She claims to have divined me a werewolf without proof especially after I confirmed Kenji human. This contradiction suggests dishone,"['Vote[Minato]:Yumi', 'Dis:Yumi(CO[Yumi]:Seer)', 'Sus:Yumi']"
1,talk,18,3,1,This day is getting wild! I'm still unsure who to trust—Minato's calm but Yumi's conviction is strong too! @Sakura  you're sharp at pressing for details. With both claiming seer who feels more genuine to you now?,,Kenji: This day is getting wild! I'm still unsure who to trust—Minato's calm but Yumi's conviction is strong too! @Sakura  you're sharp at pressing for details. With both claiming seer who feels more genuine to you now?,"['Mt:Sakura', 'Req(T):Sakura', 'Wait', 'Req(Discuss)']"
1,talk,19,3,2,Minato-kun's playing quite the risky game! Confirming Kenji is human then kinda dodging? That screams werewolf tactics to me!,,Yumi: Minato-kun's playing quite the risky game! Confirming Kenji is human then kinda dodging? That screams werewolf tactics to me!,"['Sus:Minato', 'Dis:Minato(CO[Minato]:Seer)', 'Pers:ALL']"
2,talk,0,0,5,Sakura I divined Kenji last night and my result was Werewolf. Despite your claims you must be the fake Seer. I ask you to trust my divination and vote Ken,,Minato: Sakura I divined Kenji last night and my result was Werewolf. Despite your claims you must be the fake Seer. I ask you to trust my divination and vote Ken,"['CO[Minato]:Seer', 'DivT[Minato]:Kenji->Werewolf', 'Dis:Sakura(CO[Sakura]:Seer)', 'Req(V):Kenji', 'Pers:ALL']"
2,talk,1,0,3,Oh no... Yumi's gone and Servas was attacked.  @Minato  please tell us again which night you divined Kenji and what you saw. Did Yumi say anything before she died about her divination? I still feel uneasy abo,,Sakura: Oh no... Yumi's gone and Servas was attacked.  @Minato  please tell us again which night you divined Kenji and what you saw. Did Yumi say anything before she died about her divination? I still feel uneasy abo,"['Atk:Servas', 'Exe:Yumi', 'Mt:Minato', 'Req(T):Minato', 'Req(T):Yumi', 'difficult']"
2,talk,2,0,1,Wow things just got intense! I'm honestly confused—if Minato claims I'm a werewolf but yesterday he said I was human? @Sakura  how are you feeling about Minato's shift? Who do you trust more between the two of us based on all this?,,Kenji: Wow things just got intense! I'm honestly confused—if Minato claims I'm a werewolf but yesterday he said I was human? @Sakura  how are you feeling about Minato's shift? Who do you trust more between the two of us based on all this?,"['confused', 'contradiction', 'Sus:Minato', 'Mt:Sakura', 'Req(T):Sakura']"
2,talk,3,1,5,Sakura I must clarify to correct any confusion. I divined Kenji the first night and he is a Werewolf. Yumi was not the Seer. Vote Kenji to ensure our vict,,Minato: Sakura I must clarify to correct any confusion. I divined Kenji the first night and he is a Werewolf. Yumi was not the Seer. Vote Kenji to ensure our vict,"['Mt:Sakura', 'CO[Minato]:Seer', 'DivT[Minato]:Kenji->Werewolf', 'Fact[Minato]:Yumi->not(Seer)', 'Req(V):Kenji', 'Pers:ALL']"
2,talk,4,1,3,Oh no... Yumi's gone and Servas was attacked.  @Minato  which night did you divine Kenji and what was the result? Did Yumi say anything about her divination before she died? I don't want us to lynch the real se,,Sakura: Oh no... Yumi's gone and Servas was attacked.  @Minato  which night did you divine Kenji and what was the result? Did Yumi say anything about her divination before she died? I don't want us to lynch the real se,"['Atk:Servas', 'Exe:Yumi', 'Mt:Minato', 'Req(T):Minato', 'Req(T):Yumi', 'Wait']"
2,talk,5,1,1,Sakura everything's moving so fast! If Minato's story changed that looks off. What do you think about his contradiction? @Sakura Hey Sakura your concern is super valid! Minato's story feels inconsistent right? What do you make of that?,,Kenji: Sakura everything's moving so fast! If Minato's story changed that looks off. What do you think about his contradiction? @Sakura Hey Sakura your concern is super valid! Minato's story feels inconsistent right? What do you make of that?,"['Mt:Sakura', 'contradiction', 'Req(T):Sakura', 'Sus:Minato', 'Agr:Sakura(Sus:Minato)', 'confused']"
2,talk,6,2,5,Sakura I divined Kenji as a Werewolf last night which is why my earlier statement seemed confusing. Vote Kenji today. Trust my divination results.,,Minato: Sakura I divined Kenji as a Werewolf last night which is why my earlier statement seemed confusing. Vote Kenji today. Trust my divination results.,"['Mt:Sakura', 'CO[Minato]:Seer', 'DivT[Minato]:Kenji->Werewolf', 'Req(V):Kenji', 'Pers:ALL']"
2,talk,7,2,3,Oh no... Yumi's gone and Servas was attacked  that's so scary.  @Minato  which night did you divine Kenji and what did you see? Did Yumi say who she checked before she died? I'm still uneasy about Kenji but let's wait for Minat,,Sakura: Oh no... Yumi's gone and Servas was attacked  that's so scary.  @Minato  which night did you divine Kenji and what did you see? Did Yumi say who she checked before she died? I'm still uneasy about Kenji but let's wait for Minat,"['Atk:Servas', 'Exe:Yumi', 'Mt:Minato', 'Req(T):Minato', 'Req(T):Yumi', 'Wait']"
2,talk,8,2,1,Minato's shifting story makes things tricky to trust. Sakura do you also see the contradiction? Thoughts? @Sakura  do you believe Minato? Or is the shifting story making you suspicious too? Really want your insight!,,Kenji: Minato's shifting story makes things tricky to trust. Sakura do you also see the contradiction? Thoughts? @Sakura  do you believe Minato? Or is the shifting story making you suspicious too? Really want your insight!,"['contradiction', 'Sus:Minato', 'Mt:Sakura', 'Req(T):Sakura']"
2,talk,9,3,5,Sakura my results from the divination on night one showed Kenji as a Werewolf. It is vital we vote him today. Trust the evidence from my role.,,Minato: Sakura my results from the divination on night one showed Kenji as a Werewolf. It is vital we vote him today. Trust the evidence from my role.,"['Mt:Sakura', 'CO[Minato]:Seer', 'DivT[Minato]:Kenji->Werewolf', 'Req(V):Kenji', 'Pers:ALL']"
2,talk,10,3,3,Eek  this is scary... Yumi's gone and Servas was attacked.  @Minato  which night did you divine Kenji and what exactly did you see? Did Yumi say who she checked before she died? I'm leaning to trust the seer if timing match,,Sakura: Eek  this is scary... Yumi's gone and Servas was attacked.  @Minato  which night did you divine Kenji and what exactly did you see? Did Yumi say who she checked before she died? I'm leaning to trust the seer if timing match,"['Atk:Servas', 'Exe:Yumi', 'Mt:Minato', 'Req(T):Minato', 'Req(T):Yumi', 'Est[Sakura]:Minato->Seer']"
2,talk,11,3,1,If both seers gave conflicting claims and one's gone could we have been tricked? How can we decide who to trust now? @Sakura  you keep asking great questions! Do you trust Minato now or does something still feel off? Genuinely curious!,,Kenji: If both seers gave conflicting claims and one's gone could we have been tricked? How can we decide who to trust now? @Sakura  you keep asking great questions! Do you trust Minato now or does something still feel off? Genuinely curious!,"['XorEst:(Minato,Sakura):(Seer <-> not(Seer))', 'Req(Discuss)', 'Mt:Sakura', 'Req(T):Sakura']"
0,status,1,POSSESSED,ALIVE,CamelliaDragons1,Kenji,CamelliaDragons1,
0,status,2,SEER,ALIVE,kanolab-nw1,Yumi,kanolab-nw1,
0,status,3,VILLAGER,ALIVE,Character-Lab1,Sakura,Character-Lab1,
0,status,4,VILLAGER,ALIVE,yharada1,Servas,yharada1,
0,status,5,WEREWOLF,ALIVE,GPTaku1,Minato,GPTaku1,
0,divine,2,5,WEREWOLF,,,,
1,status,1,POSSESSED,ALIVE,CamelliaDragons1,Kenji,CamelliaDragons1,
