date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,4,Well. Greetings to all. I am Shunichi. I anticipate our strategic endeavors shall be as captivating as a thrilling chess match.,,Shunichi: Well. Greetings to all. I am Shunichi. I anticipate our strategic endeavors shall be as captivating as a thrilling chess match.,"['calm', 'Other']"
0,talk,1,0,3,Hello. I am Takumi. My role is villager. Have a good game.,,Takumi: Hello. I am Takumi. My role is villager. Have a good game.,['CO[Takumi]:Villager']
0,talk,2,0,1,Hello everyone I'm Jonathan! Excited to play Werewolf with all of you and see if we can uncover the mystery together.,,Jonathan: Hello everyone I'm Jonathan! Excited to play Werewolf with all of you and see if we can uncover the mystery together.,['Other']
0,talk,3,0,2,Skip,,Mio: Skip,['Wait']
0,talk,4,0,5,Claiming villager on Day 0 is a bit hasty.  @Takumi   what's your reason for claiming so quickly? If you're genuine  tell us what you observed so far. I'll be watching your timing. Over,,Shion: Claiming villager on Day 0 is a bit hasty.  @Takumi   what's your reason for claiming so quickly? If you're genuine  tell us what you observed so far. I'll be watching your timing. Over,"['Mt:Takumi', 'Req(T):Takumi', 'Dis:Takumi(CO[Takumi]:Villager)', 'Sus:Takumi']"
0,talk,8,1,2,Hi I'm Mio! Hope I don't have any bad luck this game! Let's have a great adventure everyone,,Mio: Hi I'm Mio! Hope I don't have any bad luck this game! Let's have a great adventure everyone,['Other']
0,talk,9,1,5,Mio seems relaxed — that's fine.  @Takumi  You claimed villager right away and then closed; why the rush to claim and why so brief? Early claimers often try to dodge later questioning. If you won,,Shion: Mio seems relaxed — that's fine.  @Takumi  You claimed villager right away and then closed; why the rush to claim and why so brief? Early claimers often try to dodge later questioning. If you won,"['Agr:Mio', 'Mt:Takumi', 'Req(T):Takumi', 'Dis:Takumi(CO[Takumi]:Villager)', 'Sus:Takumi']"
0,talk,11,2,5,Quick claim then silence looks like dodging.  @Takumi   why did you claim immediately and then close? Say something concrete — an observation or how you'll vote — or I'll mark you suspicious for tomorrow's v,,Shion: Quick claim then silence looks like dodging.  @Takumi   why did you claim immediately and then close? Say something concrete — an observation or how you'll vote — or I'll mark you suspicious for tomorrow's v,"['Mt:Takumi', 'Req(T):Takumi', 'Dis:Takumi(CO[Takumi]:Villager)', 'Sus:Takumi']"
0,talk,12,3,5,@Takumi  still nothing? Quick villager claim then silence is classic dodge. Give a reason or name who you'll vote for by end of day  or I'll push to vote you tomorr,,Shion: @Takumi  still nothing? Quick villager claim then silence is classic dodge. Give a reason or name who you'll vote for by end of day  or I'll push to vote you tomorr,"['Mt:Takumi', 'Req(T):Takumi', 'Req(V):Takumi', 'Dis:Takumi(CO[Takumi]:Villager)', 'Sus:Takumi']"
1,talk,0,0,4,Ah Shion. You raise a splendid point as usual. Jonathan's enthusiasm resembles a well-calculated chess move doesn't it?,,Shunichi: Ah Shion. You raise a splendid point as usual. Jonathan's enthusiasm resembles a well-calculated chess move doesn't it?,"['Mt:Shion', 'Agr:Shion(compliment)', 'admiration']"
1,talk,1,0,3,I will vote Jonathan.,,Takumi: I will vote Jonathan.,['Vote[Takumi]:Jonathan']
1,talk,2,0,1,Interesting choice Takumi. Can I understand why you're voting for me? I haven't made any controversial moves yet.,,Jonathan: Interesting choice Takumi. Can I understand why you're voting for me? I haven't made any controversial moves yet.,"['Mt:Takumi', 'Req(T):Takumi', 'confused']"
1,talk,3,0,2,Okay listen up everyone! I'm the Seer and I found them! Shion is the Werewolf! Let's go team,,Mio: Okay listen up everyone! I'm the Seer and I found them! Shion is the Werewolf! Let's go team,"['CO[Mio]:Seer', 'DivT[Mio]:Shion->Werewolf', 'Pers:ALL', 'Req(listen)']"
1,talk,4,0,5,@Mio  If you're the Seer  say when and who you divined and what method you used. Day‑1 Seer claims that instantly name someone are classic fake plays to force a,,Shion: @Mio  If you're the Seer  say when and who you divined and what method you used. Day‑1 Seer claims that instantly name someone are classic fake plays to force a,"['Mt:Mio', 'Req(T):Mio', 'Dis:Mio(CO[Mio]:Seer)']"
1,talk,5,1,4,Mio's claim indeed rumbles with the force of a tempest. Let's not gallop ahead! Takumi. Why Jonathan now? Still pondering...  @Mio  Your declaration sent ripples. Could you my dear strategist unveil the timing and rationale? Quite audacious.,,Shunichi: Mio's claim indeed rumbles with the force of a tempest. Let's not gallop ahead! Takumi. Why Jonathan now? Still pondering...  @Mio  Your declaration sent ripples. Could you my dear strategist unveil the timing and rationale? Quite audacious.,"['Mt:Takumi', 'Req(T):Takumi', 'Mt:Mio', 'Req(T):Mio', 'Req(Discuss)']"
1,talk,6,1,3,I will vote Jonathan.,,Takumi: I will vote Jonathan.,['Vote[Takumi]:Jonathan']
1,talk,7,1,1,Everyone we need to vote for Shion. Mio divined Shion as a Werewolf therefore it is imperative we consider this information carefully. By voting Shio,,Jonathan: Everyone we need to vote for Shion. Mio divined Shion as a Werewolf therefore it is imperative we consider this information carefully. By voting Shio,"['Vote[Jonathan]:Shion', 'Agr:Mio(DivT[Mio]:Shion->Werewolf)', 'Pers:ALL']"
1,talk,8,1,2,I'm the only Seer that's come out so I must be the real one! Let's vote for Shion and win this,,Mio: I'm the only Seer that's come out so I must be the real one! Let's vote for Shion and win this,"['CO[Mio]:Seer', 'Req(V):Shion', 'Pers:ALL']"
1,talk,9,1,5,"@Mio  Bold claim  zero detail. When exactly did you divine  who was the target  and what result method did you use? Day‑1 ""I found them"" with no proof is textbook",,"Shion: @Mio  Bold claim  zero detail. When exactly did you divine  who was the target  and what result method did you use? Day‑1 ""I found them"" with no proof is textbook","['Mt:Mio', 'Req(T):Mio', 'Dis:Mio(CO[Mio]:Seer)']"
1,talk,10,2,4,Reason and deduction dear ones! Shion seeks clarity yet Mio with her booming certainty might we be rushing headlong into chaos?,,Shunichi: Reason and deduction dear ones! Shion seeks clarity yet Mio with her booming certainty might we be rushing headlong into chaos?,"['Req(Discuss)', 'Agr:Shion', 'Sus:Mio']"
1,talk,11,2,3,I will vote Jonathan.,,Takumi: I will vote Jonathan.,['Vote[Takumi]:Jonathan']
1,talk,12,2,1,Everyone let's focus. Based on Mio's revelation as the Seer and her divination Shion is a crucial vote today to ensure our safety and advance as villag,,Jonathan: Everyone let's focus. Based on Mio's revelation as the Seer and her divination Shion is a crucial vote today to ensure our safety and advance as villag,"['Vote[Jonathan]:Shion', 'Pers:ALL', 'Agr:Mio(DivT[Mio]:Shion->Werewolf)']"
1,talk,13,2,2,Dont get distracted by Takumi! My luck was amazing I found Shion! Lets all vote for him and win this,,Mio: Dont get distracted by Takumi! My luck was amazing I found Shion! Lets all vote for him and win this,"['CO[Mio]:Seer', 'Req(V):Shion', 'Dis:Takumi', 'Pers:ALL']"
1,talk,14,2,5,"Mio still hasn't given any specifics — no time  no target  no method.  @Jonathan  you pushed to lynch me immediately after that claim. Why the rush? Give a reason beyond ""Mio said so."" Day‑1 lynches on vague Seer claims are dangerous",,"Shion: Mio still hasn't given any specifics — no time  no target  no method.  @Jonathan  you pushed to lynch me immediately after that claim. Why the rush? Give a reason beyond ""Mio said so."" Day‑1 lynches on vague Seer claims are dangerous","['Mt:Jonathan', 'Dis:Jonathan(Vote[Jonathan]:Shion)', 'Req(T):Mio', 'Dis:Mio(CO[Mio]:Seer)', 'Req(Discuss)']"
1,talk,15,3,4,Mio's sweeping statement lacks substance. Isn't haste risky in such dances?  @Takumi  your Jonathan vote intrigues doesn't it?,,Shunichi: Mio's sweeping statement lacks substance. Isn't haste risky in such dances?  @Takumi  your Jonathan vote intrigues doesn't it?,"['Dis:Mio(CO[Mio]:Seer)', 'Sus:Mio', 'Mt:Takumi', 'Req(T):Takumi']"
1,talk,16,3,3,I will vote Jonathan.,,Takumi: I will vote Jonathan.,['Vote[Takumi]:Jonathan']
1,talk,17,3,1,Voting for Shion based on Mio's seer claim offers us the safest course of action. Failing to act on valid divinations puts us at risk. By voting Shion we,,Jonathan: Voting for Shion based on Mio's seer claim offers us the safest course of action. Failing to act on valid divinations puts us at risk. By voting Shion we,"['Vote[Jonathan]:Shion', 'Agr:Mio(DivT[Mio]:Shion->Werewolf)', 'Pers:ALL']"
1,talk,19,3,5,"@Mio  Give specifics now: when did you divine  who was the target  and what exact result did you get? ""I found them"" is nothing. Jonathan pushed to lynch me imme",,"Shion: @Mio  Give specifics now: when did you divine  who was the target  and what exact result did you get? ""I found them"" is nothing. Jonathan pushed to lynch me imme","['Mt:Mio', 'Req(T):Mio', 'Dis:Mio(CO[Mio]:Seer)', 'Dis:Jonathan(Vote[Jonathan]:Shion)']"
0,status,1,POSSESSED,ALIVE,GPTaku1,Jonathan,GPTaku1,
0,status,2,SEER,ALIVE,CanisLupus1,Mio,CanisLupus1,
0,status,3,VILLAGER,ALIVE,mille1,Takumi,mille1,
0,status,4,VILLAGER,ALIVE,kanolab-nw1,Shunichi,kanolab-nw1,
0,status,5,WEREWOLF,ALIVE,Character-Lab1,Shion,Character-Lab1,
0,divine,2,5,WEREWOLF,,,,
1,status,1,POSSESSED,ALIVE,GPTaku1,Jonathan,GPTaku1,
1,status,2,SEER,ALIVE,CanisLupus1,Mio,CanisLupus1,
1,status,3,VILLAGER,ALIVE,mille1,Takumi,mille1,
1,status,4,VILLAGER,ALIVE,kanolab-nw1,Shunichi,kanolab-nw1,
