date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,2,Greetings. I'm Minako. Let’s all aim for a fair and enjoyable game. We must remain composed and consider the facts carefully.,,Minako: Greetings. I'm Minako. Let’s all aim for a fair and enjoyable game. We must remain composed and consider the facts carefully.,"['Pers:ALL', 'calm']"
0,talk,1,0,1,Hi Minako! I’m excited to play with you all. Let's solve this mystery together!,,Rin: Hi Minako! I’m excited to play with you all. Let's solve this mystery together!,"['Mt:Minako', 'Pers:ALL']"
0,talk,2,0,5,Skip,,Toshio: Skip,['Wait']
0,talk,3,0,4,Hello. I am Sakura. My role is villager. Have a good game.,,Sakura: Hello. I am Sakura. My role is villager. Have a good game.,['CO[Sakura]:Villager']
0,talk,4,0,3,I'm the Seer. I'll share every divination result decisively. Please be rational and direct with your claims. @Minako  your composed approach is appreciated. Logic and timely coming-outs will help us most.,,Asuka: I'm the Seer. I'll share every divination result decisively. Please be rational and direct with your claims. @Minako  your composed approach is appreciated. Logic and timely coming-outs will help us most.,"['CO[Asuka]:Seer', 'Req(Discuss)', 'Mt:Minako', 'calm']"
0,talk,6,1,1,Asuka thanks for sharing your role. Who will you check first?,,Rin: Asuka thanks for sharing your role. Who will you check first?,"['Agr:Asuka(CO[Asuka]:Seer)', 'Req(T):Asuka', 'Mt:Asuka']"
0,talk,7,1,5,I am Toshio. It is a pleasure to make your acquaintance.,,Toshio: I am Toshio. It is a pleasure to make your acquaintance.,['Other']
0,talk,10,2,1,Nice to meet you Toshio! Let's keep things fun and figure this out together!,,Rin: Nice to meet you Toshio! Let's keep things fun and figure this out together!,"['Mt:Toshio', 'Pers:ALL']"
0,talk,12,3,1,Everyone what do you think our strategy should be to find the werewolves?,,Rin: Everyone what do you think our strategy should be to find the werewolves?,"['Req(Discuss)', 'Pers:ALL']"
1,talk,0,0,4,I will vote Toshio.,,Sakura: I will vote Toshio.,['Vote[Sakura]:Toshio']
1,talk,1,0,1,Sakura why do you suspect Toshio? Let's discuss it together before deciding.,,Rin: Sakura why do you suspect Toshio? Let's discuss it together before deciding.,"['Mt:Sakura', 'Req(T):Sakura', 'Req(Discuss)']"
1,talk,2,0,5,@Asuka  your divination result is the crucial variable. Let us begin our analysis there.,,Toshio: @Asuka  your divination result is the crucial variable. Let us begin our analysis there.,"['Mt:Asuka', 'Req(T):Asuka', 'Req(Discuss)']"
1,talk,3,0,2,I am the Seer. I divined Ms. Rin as Werewolf. Let's consider the facts. We must remain composed in our voting my friends.,,Minako: I am the Seer. I divined Ms. Rin as Werewolf. Let's consider the facts. We must remain composed in our voting my friends.,"['CO[Minako]:Seer', 'DivT[Minako]:Rin->Werewolf', 'Req(Discuss)', 'calm']"
1,talk,4,0,3,I am the true Seer. Last night I divined: Rin is Werewolf. Multiple Seer claims imply one is lying. @Minako  you cannot be Seer since I hold that role and my divination proves Rin is Werewolf.,,Asuka: I am the true Seer. Last night I divined: Rin is Werewolf. Multiple Seer claims imply one is lying. @Minako  you cannot be Seer since I hold that role and my divination proves Rin is Werewolf.,"['CO[Asuka]:Seer', 'DivT[Asuka]:Rin->Werewolf', 'Dis:Minako(CO[Minako]:Seer)', 'Mt:Minako']"
1,talk,6,1,1,Minako why are you claiming Seer? We need to resolve this confusion quickly!,,Rin: Minako why are you claiming Seer? We need to resolve this confusion quickly!,"['Mt:Minako', 'Req(T):Minako', 'Req(Discuss)', 'confused']"
1,talk,7,1,5,A Seer and a Possessed have claimed. Their identical divination for Rin makes her the logical target.,,Toshio: A Seer and a Possessed have claimed. Their identical divination for Rin makes her the logical target.,"['XorEst:(Minako,Asuka):(Seer <-> Possessed)', 'Sus:Rin']"
1,talk,8,1,2,Mr. Asuka your bold Seer claim stands with mine. Let's consider the facts. Unified divination will guide today's vote.,,Minako: Mr. Asuka your bold Seer claim stands with mine. Let's consider the facts. Unified divination will guide today's vote.,"['Agr:Asuka(CO[Asuka]:Seer)', 'Req(Discuss)', 'calm']"
1,talk,9,1,3,Rin is a Werewolf per my divination. Minako repeats my claim showing the Possessed. Let's vote based on reason. @Toshio  your analysis fits. Coordinated action on Rin is the most rational move.,,Asuka: Rin is a Werewolf per my divination. Minako repeats my claim showing the Possessed. Let's vote based on reason. @Toshio  your analysis fits. Coordinated action on Rin is the most rational move.,"['DivT[Asuka]:Rin->Werewolf', 'Est[Asuka]:Minako->Possessed', 'Mt:Toshio', 'Req(V):Rin', 'Agr:Toshio']"
1,talk,10,2,1,Guys I'm not a Werewolf! Let's find who’s lying about being the Seer first.,,Rin: Guys I'm not a Werewolf! Let's find who’s lying about being the Seer first.,"['Fact[Rin]:Rin->not(Werewolf)', 'Req(CO):Seer', 'Req(Discuss)']"
1,talk,11,2,5,Both claimants identify Rin. This is our clearest data. I will vote for Rin.,,Toshio: Both claimants identify Rin. This is our clearest data. I will vote for Rin.,['Vote[Toshio]:Rin']
