date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,5,Hello. I am Shunichi. My role is villager. Have a good game.,,Shunichi: Hello. I am Shunichi. My role is villager. Have a good game.,['CO[Shunichi]:Villager']
0,talk,1,0,4,Hello everyone I hope today’s game brings out your gentlest side. Let’s enjoy this together and keep spirits high.,,Shizue: Hello everyone I hope today’s game brings out your gentlest side. Let’s enjoy this together and keep spirits high.,['Other']
0,talk,2,0,2,Morning. Day 0 — let's get concrete. Power roles  state exact who/when/result if you have one.  @Misaki  are you claiming seer? If so say when you'll divinate and how you'll report results. Shunichi's villager claim is noted but gives us nothing useful. I,,Mizuki: Morning. Day 0 — let's get concrete. Power roles  state exact who/when/result if you have one.  @Misaki  are you claiming seer? If so say when you'll divinate and how you'll report results. Shunichi's villager claim is noted but gives us nothing useful. I,"['Mt:Misaki', 'Req(T):Misaki', 'Req(CO):Seer', 'Dis:Shunichi(CO[Shunichi]:Villager)']"
0,talk,3,0,3,Hello everyone! I'm Misaki ready to play Werewolf. Excited to join you all and see who survives till the end!,,Misaki: Hello everyone! I'm Misaki ready to play Werewolf. Excited to join you all and see who survives till the end!,['Other']
0,talk,4,0,1,Hi everyone! I'm Rin! Let's have fun and see who can outsmart the wolves! :),,Rin: Hi everyone! I'm Rin! Let's have fun and see who can outsmart the wolves! :),['Other']
0,talk,7,1,2,Still no concrete power claims. I'm against a random lynch Day 0 — we need facts. If you have a power role  state exact who/when/result.  @Misaki  if you're the seer  say when you'll divinate and how you'll report results. Let's collect info before any votes. Over,,Mizuki: Still no concrete power claims. I'm against a random lynch Day 0 — we need facts. If you have a power role  state exact who/when/result.  @Misaki  if you're the seer  say when you'll divinate and how you'll report results. Let's collect info before any votes. Over,"['Mt:Misaki', 'Req(T):Misaki', 'Req(CO):Seer', 'Req(Discuss)']"
0,talk,9,1,1,Let's stay positive and share thoughts! Any hunches on who might be suspicious?,,Rin: Let's stay positive and share thoughts! Any hunches on who might be suspicious?,['Req(Discuss)']
0,talk,10,2,2,No solid hunches yet — I'm prioritizing facts over feelings.  @Misaki   one more time: if you're the seer  say exactly when and how you'll divinate. I'm against a random Day 0 lynch. Over,,Mizuki: No solid hunches yet — I'm prioritizing facts over feelings.  @Misaki   one more time: if you're the seer  say exactly when and how you'll divinate. I'm against a random Day 0 lynch. Over,"['Mt:Misaki', 'Req(T):Misaki', 'Req(CO):Seer']"
0,talk,11,2,1,I agree facts are important! Let's gather info and see if anyone stands out.,,Rin: I agree facts are important! Let's gather info and see if anyone stands out.,"['Agr:Mizuki', 'Req(Discuss)']"
0,talk,12,3,2,Still no concrete claims.  @Misaki  — if you're the seer  state exactly who/when/result and whether you'll announce publicly. Silence or vagueness only raises suspicion. I'm against a,,Mizuki: Still no concrete claims.  @Misaki  — if you're the seer  state exactly who/when/result and whether you'll announce publicly. Silence or vagueness only raises suspicion. I'm against a,"['Mt:Misaki', 'Req(T):Misaki', 'Req(CO):Seer', 'Sus:Misaki']"
0,talk,13,3,1,Let's stay patient and hope Misaki or someone shares soon. It's early so let's keep calm!,,Rin: Let's stay patient and hope Misaki or someone shares soon. It's early so let's keep calm!,[]
1,talk,0,0,1,Good morning! Any new insights or discoveries from last night to share?,,Rin: Good morning! Any new insights or discoveries from last night to share?,['Req(Discuss)']
1,talk,1,0,3,As the seer I divined Shizue last night. The result is that Shizue is Human. Let's use this info moving forward.,,Misaki: As the seer I divined Shizue last night. The result is that Shizue is Human. Let's use this info moving forward.,"['CO[Misaki]:Seer', 'DivT[Misaki]:Shizue->White']"
1,talk,2,0,4,Misaki claims Seer and divined me Human. @Shunichi  @Rin  please share your thoughts or role stance so we can move forward.,,Shizue: Misaki claims Seer and divined me Human. @Shunichi  @Rin  please share your thoughts or role stance so we can move forward.,"['Mt:Shunichi', 'Mt:Rin', 'Req(T):Shunichi', 'Req(T):Rin', 'Req(Discuss)']"
1,talk,3,0,2,Misaki claimed seer and says Shizue is Human — that's useful but I need specifics. Misaki  which night did you divinate and why reveal this now? Vague ti @Shunichi  you said villager — why should we trust that? Any concrete observations or reasons? I'm against hasty lynches; let's get clear info first. Over,,Mizuki: Misaki claimed seer and says Shizue is Human — that's useful but I need specifics. Misaki  which night did you divinate and why reveal this now? Vague ti @Shunichi  you said villager — why should we trust that? Any concrete observations or reasons? I'm against hasty lynches; let's get clear info first. Over,"['Req(T):Misaki', 'Req(T):Shunichi', 'Req(Discuss)', 'Wait']"
1,talk,4,0,5,I will vote Misaki.,,Shunichi: I will vote Misaki.,['Vote[Shunichi]:Misaki']
1,talk,5,1,1,Thanks for the info Misaki! Shunichi why vote for Misaki? Any reasons we should consider?,,Rin: Thanks for the info Misaki! Shunichi why vote for Misaki? Any reasons we should consider?,"['Agr:Misaki', 'Mt:Shunichi', 'Req(T):Shunichi']"
1,talk,6,1,3,Let's consider voting for Mizuki for exile today based on suspicious behavior.,,Misaki: Let's consider voting for Mizuki for exile today based on suspicious behavior.,"['Req(V):Mizuki', 'Sus:Mizuki']"
1,talk,7,1,4,@Shunichi  can you explain your vote for Misaki even with her Seer CO and her divining me Human? It feels sudden.,,Shizue: @Shunichi  can you explain your vote for Misaki even with her Seer CO and her divining me Human? It feels sudden.,"['Mt:Shunichi', 'Req(T):Shunichi', 'Dis:Shunichi(Vote[Shunichi]:Misaki)']"
1,talk,8,1,2,@Shunichi  please explain your vote for Misaki — when did you decide and what concrete reads or actions make you suspect her despite her seer CO? Misaki  also state,,Mizuki: @Shunichi  please explain your vote for Misaki — when did you decide and what concrete reads or actions make you suspect her despite her seer CO? Misaki  also state,"['Mt:Shunichi', 'Req(T):Shunichi', 'Req(T):Misaki']"
1,talk,10,2,1,Maybe we should wait for Shunichi's explanation before deciding on a vote.,,Rin: Maybe we should wait for Shunichi's explanation before deciding on a vote.,"['Req(T):Shunichi', 'Wait', 'Req(Discuss)']"
1,talk,11,2,3,Mizuki has shown a markedly different strategy from prior games focusing heavily on demanding concrete proofs while contributing none. Vote Mizuk,,Misaki: Mizuki has shown a markedly different strategy from prior games focusing heavily on demanding concrete proofs while contributing none. Vote Mizuk,"['Vote[Misaki]:Mizuki', 'Sus:Mizuki']"
1,talk,12,2,4,@Shunichi  your vote for Misaki is sudden. Why target the Seer who gave human? Is there a reason you doubt her claim?,,Shizue: @Shunichi  your vote for Misaki is sudden. Why target the Seer who gave human? Is there a reason you doubt her claim?,"['Mt:Shunichi', 'Req(T):Shunichi', 'Dis:Shunichi(Vote[Shunichi]:Misaki)']"
1,talk,13,2,2,We need hard info before any vote.  @Shunichi  why did you vote for Misaki — give concrete reasons and timing. Misaki  if you're the seer  state exactly which night you divined Shizue and why you're re,,Mizuki: We need hard info before any vote.  @Shunichi  why did you vote for Misaki — give concrete reasons and timing. Misaki  if you're the seer  state exactly which night you divined Shizue and why you're re,"['Req(Discuss)', 'Mt:Shunichi', 'Req(T):Shunichi', 'Req(T):Misaki']"
1,talk,14,3,1,Let's focus on getting more info from Shunichi and discuss Misaki's claim carefully.,,Rin: Let's focus on getting more info from Shunichi and discuss Misaki's claim carefully.,"['Req(T):Shunichi', 'Req(Discuss)']"
1,talk,15,3,3,I divined Shizue on the first night confirming her as Human to help guide our early game decisions. Mizuki's pressure and doubt cast shadows on their m,,Misaki: I divined Shizue on the first night confirming her as Human to help guide our early game decisions. Mizuki's pressure and doubt cast shadows on their m,"['CO[Misaki]:Seer', 'DivT[Misaki]:Shizue->White']"
1,talk,16,3,4,Of all moves today Shunichi’s bite out on the Seer stands out as most dangerous. I am voting Shunichi.,,Shizue: Of all moves today Shunichi’s bite out on the Seer stands out as most dangerous. I am voting Shunichi.,"['Vote[Shizue]:Shunichi', 'Sus:Shunichi']"
1,talk,17,3,2,@Shunichi  you still haven't explained why you voted for Misaki. When did you decide and what concrete reads or actions made you suspect her despite her seer CO an,,Mizuki: @Shunichi  you still haven't explained why you voted for Misaki. When did you decide and what concrete reads or actions made you suspect her despite her seer CO an,"['Mt:Shunichi', 'Req(T):Shunichi', 'Req(Discuss)']"
2,talk,0,0,4,@Misaki  please share your divination result now so we can focus on finding the wolf before we vote,,Shizue: @Misaki  please share your divination result now so we can focus on finding the wolf before we vote,"['Mt:Misaki', 'Req(CO):Seer', 'Req(T):Misaki']"
2,talk,1,0,1,Good morning! Misaki any new divination results to help us today?,,Rin: Good morning! Misaki any new divination results to help us today?,"['Mt:Misaki', 'Req(T):Misaki', 'Req(CO):Seer']"
2,talk,2,0,3,Shizue please vote for Rin. I divined Rin as a Werewolf last night which is crucial for our survival. Let's secure the village.,,Misaki: Shizue please vote for Rin. I divined Rin as a Werewolf last night which is crucial for our survival. Let's secure the village.,"['Mt:Shizue', 'Req(V):Rin', 'CO[Misaki]:Seer', 'DivT[Misaki]:Rin->Werewolf', 'Pers:ALL']"
2,talk,3,1,4,@Rin  you’re accused as wolf. If you’re not  speak up now—are you a Seer or Villager? Why silent?,,Shizue: @Rin  you’re accused as wolf. If you’re not  speak up now—are you a Seer or Villager? Why silent?,"['Mt:Rin', 'Sus:Rin', 'Req(T):Rin', 'Req(CO):Seer']"
2,talk,4,1,1,I'm just a Villager! Misaki might be misleading us. Let's think carefully!,,Rin: I'm just a Villager! Misaki might be misleading us. Let's think carefully!,"['CO[Rin]:Villager', 'Sus:Misaki', 'Req(Discuss)']"
2,talk,5,1,3,Shizue I am certain Rin is the Werewolf. As Seer on the first night I divined Shizue as Human. Given Rin's eagerness to disprove without evidence it sup,,Misaki: Shizue I am certain Rin is the Werewolf. As Seer on the first night I divined Shizue as Human. Given Rin's eagerness to disprove without evidence it sup,"['CO[Misaki]:Seer', 'DivT[Misaki]:Shizue->White', 'DivT[Misaki]:Rin->Werewolf', 'Sus:Rin']"
2,talk,6,2,4,@Rin  since Misaki CO’d Seer and no one countered I believe her result. Why should I doubt Misaki’s claim?,,Shizue: @Rin  since Misaki CO’d Seer and no one countered I believe her result. Why should I doubt Misaki’s claim?,"['Mt:Rin', 'Agr:Misaki(CO[Misaki]:Seer)']"
