date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,5,Skip,,Daisuke: Skip,['Wait']
0,talk,1,0,3,Hey everyone it’s Mio! I’m excited but nervous—let’s work together and solve this quick before I trip over myself!,,Mio: Hey everyone it’s Mio! I’m excited but nervous—let’s work together and solve this quick before I trip over myself!,"['Pers:ALL', 'Req(Discuss)']"
0,talk,2,0,1,Hello team. I’m Jonathan. I see we’re ready for some mystery-solving fun. I look forward to finding clues together my friends.,,Jonathan: Hello team. I’m Jonathan. I see we’re ready for some mystery-solving fun. I look forward to finding clues together my friends.,['Pers:ALL']
0,talk,3,0,4,Hello everyone! I'm Victoria and I'm excited to play Werewolf with you all. Let's hope for a fun twisty game!,,Victoria: Hello everyone! I'm Victoria and I'm excited to play Werewolf with you all. Let's hope for a fun twisty game!,['Pers:ALL']
0,talk,4,0,2,Alright I'll say it straight—I'm a plain Villager. Nothing fancy just here to hunt wolves with grit. @Mio  don't worry about being nervous. Trust your gut and speak up! We're counting on each other.,,Takumi: Alright I'll say it straight—I'm a plain Villager. Nothing fancy just here to hunt wolves with grit. @Mio  don't worry about being nervous. Trust your gut and speak up! We're counting on each other.,"['CO[Takumi]:Villager', 'Mt:Mio', 'Pers:Mio', 'Pers:ALL']"
0,talk,5,1,5,I'm Daisuke! Ready for adventure! I hope my bad luck doesn't cause any trouble,,Daisuke: I'm Daisuke! Ready for adventure! I hope my bad luck doesn't cause any trouble,['Pers:ALL']
1,talk,0,0,2,Seer speak up already if you have any results. We need info to catch the wolf and protect each other. Let's get to it! @Victoria  you sounded excited yesterday. Is that confidence or something else? Got any suspicions to share?,,Takumi: Seer speak up already if you have any results. We need info to catch the wolf and protect each other. Let's get to it! @Victoria  you sounded excited yesterday. Is that confidence or something else? Got any suspicions to share?,"['Req(CO):Seer', 'Req(Discuss)', 'Mt:Victoria', 'Req(T):Victoria']"
1,talk,1,0,5,I'm the Seer! Last night I checked Takumi and he's the Werewolf! We gotta vote him out now,,Daisuke: I'm the Seer! Last night I checked Takumi and he's the Werewolf! We gotta vote him out now,"['CO[Daisuke]:Seer', 'DivT[Daisuke]:Takumi->Werewolf', 'Vote[Daisuke]:Takumi']"
1,talk,2,0,4,Takumi is Human. I am actually the Seer and my divination last night confirmed it. We need to correct this information.,,Victoria: Takumi is Human. I am actually the Seer and my divination last night confirmed it. We need to correct this information.,"['DivT[Victoria]:Takumi->White', 'CO[Victoria]:Seer']"
1,talk,3,0,3,@Victoria  and @Daisuke both claim Seer and picked Takumi. Why did you each choose him for your first divination?,,Mio: @Victoria  and @Daisuke both claim Seer and picked Takumi. Why did you each choose him for your first divination?,"['Mt:Victoria', 'Mt:Daisuke', 'Req(T):Victoria', 'Req(T):Daisuke', 'Sus:Victoria', 'Sus:Daisuke']"
1,talk,4,0,1,I divined Takumi as Human last night. I see. There is another Seer claim. I assure you. Takumi isn't the Werewolf.,,Jonathan: I divined Takumi as Human last night. I see. There is another Seer claim. I assure you. Takumi isn't the Werewolf.,"['CO[Jonathan]:Seer', 'DivT[Jonathan]:Takumi->White']"
1,talk,5,1,2,Three Seer claims all targeting me. Someone's lying—let's figure out who it is! @Daisuke  you called me the Werewolf. Why target me on night one? What's your reasoning?,,Takumi: Three Seer claims all targeting me. Someone's lying—let's figure out who it is! @Daisuke  you called me the Werewolf. Why target me on night one? What's your reasoning?,"['Sus:Daisuke', 'Mt:Daisuke', 'Req(T):Daisuke', 'Req(Discuss)']"
1,talk,6,1,5,Three Seers?! That means there's a real one a possessed one and a werewolf here! And I found him,,Daisuke: Three Seers?! That means there's a real one a possessed one and a werewolf here! And I found him,"['XorEst:(Daisuke,Victoria,Jonathan):(Seer <-> Possessed,Werewolf)', 'Est[Daisuke]:Takumi->Werewolf']"
1,talk,7,1,4,Vote for Jonathan. His claim as Seer contradicts my accurate vision of Takumi being human. He's likely either the Possessed or the Werewolf.,,Victoria: Vote for Jonathan. His claim as Seer contradicts my accurate vision of Takumi being human. He's likely either the Possessed or the Werewolf.,"['Vote[Victoria]:Jonathan', 'Dis:Jonathan(CO[Jonathan]:Seer)', 'Est[Victoria]:Jonathan->Possessed', 'Est[Victoria]:Jonathan->Werewolf']"
1,talk,8,1,3,Daisuke you’re the only one saying Takumi is a wolf. Isn’t that risky? I’m leaning suspicious of you right now.,,Mio: Daisuke you’re the only one saying Takumi is a wolf. Isn’t that risky? I’m leaning suspicious of you right now.,"['Mt:Daisuke', 'Sus:Daisuke']"
1,talk,9,1,1,I see. I suggest divining Daisuke tonight. Two conflicting claims made already dear friend. We must clarify his role.,,Jonathan: I see. I suggest divining Daisuke tonight. Two conflicting claims made already dear friend. We must clarify his role.,"['Req(CO):Seer', 'Req(Discuss)', 'Req(T):Daisuke']"
