date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,1,Hello. I am Sakura. My role is villager. Have a good game.,,Sakura: Hello. I am Sakura. My role is villager. Have a good game.,['CO[Sakura]:Villager']
0,talk,1,0,2,...,,Shunichi: ...,['Other']
0,talk,2,0,4,Good morning! Rin here — Sakura said she's a villager super fast  that makes me nervous.  @Mio  what do you think? Shunichi’s being really quiet so I kinda suspect them. Anyone else have early reads? Over,,Rin: Good morning! Rin here — Sakura said she's a villager super fast  that makes me nervous.  @Mio  what do you think? Shunichi’s being really quiet so I kinda suspect them. Anyone else have early reads? Over,"['Mt:Mio', 'Sus:Sakura', 'Sus:Shunichi', 'Req(T):Mio', 'Req(Discuss)']"
0,talk,3,0,3,Let's stay calm. It's early but Rin has a point about Shunichi. Let's keep observing.,,Toshio: Let's stay calm. It's early but Rin has a point about Shunichi. Let's keep observing.,"['calm', 'Agr:Rin(Sus:Shunichi)', 'Req(Discuss)']"
0,talk,4,0,5,Hey pals! I'm Mio. Great to meet ya!  @Rin  I get where you're coming from about Shunichi. It's early but observing's key!,,Mio: Hey pals! I'm Mio. Great to meet ya!  @Rin  I get where you're coming from about Shunichi. It's early but observing's key!,"['Mt:Rin', 'Agr:Rin(Sus:Shunichi)', 'Req(Discuss)']"
0,talk,7,1,4,Okay! I still feel weird about Sakura saying she's a villager so fast. Shunichi's super quiet too though. Can we pick one to watch or vote for?  @Mio  who would you vote for if you had to choose? I'm leaning Sakura. Over,,Rin: Okay! I still feel weird about Sakura saying she's a villager so fast. Shunichi's super quiet too though. Can we pick one to watch or vote for?  @Mio  who would you vote for if you had to choose? I'm leaning Sakura. Over,"['Sus:Sakura', 'Sus:Shunichi', 'Mt:Mio', 'Req(T):Mio', 'Vote[Rin]:Sakura', 'Req(Discuss)']"
0,talk,8,1,3,Let's not rush into voting. Observing both Sakura and Shunichi seems wise for now.,,Toshio: Let's not rush into voting. Observing both Sakura and Shunichi seems wise for now.,"['calm', 'Dis:Rin(Vote[Rin]:Sakura)', 'Req(Discuss)']"
0,talk,10,2,4,Sakura still feels suspicious to me for claiming villager so quick. If no one else speaks up soon I'll vote Sakura.  @Mio  what about you? Over,,Rin: Sakura still feels suspicious to me for claiming villager so quick. If no one else speaks up soon I'll vote Sakura.  @Mio  what about you? Over,"['Sus:Sakura', 'Vote[Rin]:Sakura', 'Mt:Mio', 'Req(T):Mio', 'Req(Discuss)']"
0,talk,11,2,3,Let's hear from Sakura and Shunichi before deciding. Their responses could be revealing.,,Toshio: Let's hear from Sakura and Shunichi before deciding. Their responses could be revealing.,"['Req(T):Sakura', 'Req(T):Shunichi', 'Req(Discuss)']"
0,talk,12,3,4,Sakura  why did you claim villager so fast? That feels suspicious. Shunichi  you're super quiet — say something now.  @Mio  will you back watching Sakura? If no good answers soon I'll vote Sakura. Over,,Rin: Sakura  why did you claim villager so fast? That feels suspicious. Shunichi  you're super quiet — say something now.  @Mio  will you back watching Sakura? If no good answers soon I'll vote Sakura. Over,"['Mt:Sakura', 'Sus:Sakura', 'Mt:Shunichi', 'Sus:Shunichi', 'Mt:Mio', 'Req(T):Mio', 'Vote[Rin]:Sakura', 'Req(Discuss)']"
0,talk,13,3,3,I agree let's give them a chance to explain. Their reactions will guide us.,,Toshio: I agree let's give them a chance to explain. Their reactions will guide us.,"['Agr:Rin(Req(T):Sakura,Req(T):Shunichi)', 'Req(Discuss)']"
1,talk,0,0,4,I'm scared... Sakura's gone. Shunichi's super quiet and that worries me.  @Mio  will you vote Shunichi with me? I want us to be safe. Over,,Rin: I'm scared... Sakura's gone. Shunichi's super quiet and that worries me.  @Mio  will you vote Shunichi with me? I want us to be safe. Over,"['Mt:Mio', 'Req(V):Shunichi', 'Pers:ALL', 'Sus:Shunichi']"
1,talk,1,0,2,...,,Shunichi: ...,['Other']
1,talk,2,0,3,We need more from Shunichi. Silence isn't helping build trust. Let's be cautious.,,Toshio: We need more from Shunichi. Silence isn't helping build trust. Let's be cautious.,"['Req(T):Shunichi', 'Sus:Shunichi', 'Req(Discuss)']"
