date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,5,Hey pals! I'm Sakura. Can't wait for a fun crafty game with you all! So what's your werewolf game experience like?,,Sakura: Hey pals! I'm Sakura. Can't wait for a fun crafty game with you all! So what's your werewolf game experience like?,"['Req(Discuss)', 'Other']"
0,talk,1,0,4,Good evening. My name is George. I've played a fair share of games. I prefer to observe before making decisions. @Sakura Thank you for starting us off Sakura. I find early discussions reveal a lot with attention to details over time.,,George: Good evening. My name is George. I've played a fair share of games. I prefer to observe before making decisions. @Sakura Thank you for starting us off Sakura. I find early discussions reveal a lot with attention to details over time.,"['Mt:Sakura', 'Req(Discuss)', 'Other']"
0,talk,2,0,3,Hello. I am Minato. My role is villager. Have a good game.,,Minato: Hello. I am Minato. My role is villager. Have a good game.,"['CO[Minato]:Villager', 'Other']"
0,talk,3,0,2,Hey everyone  Kenji here — nice to meet you Sakura and Minato!  @George  you said you like to observe — what small details have you noticed so far or any early suspicions? I'm curious. Over,,Kenji: Hey everyone  Kenji here — nice to meet you Sakura and Minato!  @George  you said you like to observe — what small details have you noticed so far or any early suspicions? I'm curious. Over,"['Mt:Sakura', 'Mt:Minato', 'Req(T):George', 'Req(Discuss)', 'Other']"
0,talk,4,0,1,Hello everyone I'm Mio! Excited to play Werewolf with you all. Let's have fun and solve this mystery together!,,Mio: Hello everyone I'm Mio! Excited to play Werewolf with you all. Let's have fun and solve this mystery together!,"['Pers:ALL', 'Req(Discuss)', 'Other']"
0,talk,8,1,2,Okay everyone — quick idea:  @George  you said you like observing — what tiny things made you suspicious so far? Mio  Minato  Sakura  please each name one person you slightly suspect and a shor,,Kenji: Okay everyone — quick idea:  @George  you said you like observing — what tiny things made you suspicious so far? Mio  Minato  Sakura  please each name one person you slightly suspect and a shor,"['Mt:George', 'Req(T):George', 'Req(T):Mio', 'Req(T):Minato', 'Req(T):Sakura', 'Req(Discuss)', 'Other']"
0,talk,10,2,2,Thanks Mio.  @George  since you like observing — do you have any early suspicion or reason? Sakura  Minato  and Mio please each name one person you slightly suspect and a short,,Kenji: Thanks Mio.  @George  since you like observing — do you have any early suspicion or reason? Sakura  Minato  and Mio please each name one person you slightly suspect and a short,"['Mt:Mio', 'Mt:George', 'Req(T):George', 'Req(T):Sakura', 'Req(T):Minato', 'Req(T):Mio', 'Req(Discuss)', 'Other']"
0,talk,11,3,2,@George  could you share one small thing that made you suspicious? Sakura  Minato  Mio — please each name one person you slightly suspect and a short reason. Over,,Kenji: @George  could you share one small thing that made you suspicious? Sakura  Minato  Mio — please each name one person you slightly suspect and a short reason. Over,"['Mt:George', 'Req(T):George', 'Req(T):Sakura', 'Req(T):Minato', 'Req(T):Mio', 'Req(Discuss)', 'Other']"
1,talk,0,0,1,Early on it's tough! I'd like to hear more from everyone first. Sharing thoughts can reveal much about our roles.,,Mio: Early on it's tough! I'd like to hear more from everyone first. Sharing thoughts can reveal much about our roles.,"['Req(Discuss)', 'calm']"
1,talk,1,0,2,Good point  Mio — sharing helps.  @Sakura  who do you slightly suspect and why? Minato and George  please each name one person you suspect briefly. Over,,Kenji: Good point  Mio — sharing helps.  @Sakura  who do you slightly suspect and why? Minato and George  please each name one person you suspect briefly. Over,"['Mt:Sakura', 'Req(T):Sakura', 'Req(T):Minato', 'Req(T):George']"
