date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,2,Skip,,May: Skip,['Wait']
0,talk,1,0,4,Hello. I am Benjamin. My role is villager. Have a good game.,,Benjamin: Hello. I am Benjamin. My role is villager. Have a good game.,['CO[Benjamin]:Villager']
0,talk,2,0,3,I'm Jonathan Seer. I will claim now as there is no BG. Any CC today? I'll reveal D1 result and check outside claimers. @Benjamin  noted on VT claim. Please share one lean and one suspect before votes. Keep it clear.,,Jonathan: I'm Jonathan Seer. I will claim now as there is no BG. Any CC today? I'll reveal D1 result and check outside claimers. @Benjamin  noted on VT claim. Please share one lean and one suspect before votes. Keep it clear.,"['CO[Jonathan]:Seer', 'Mt:Benjamin', 'Req(Discuss)']"
0,talk,3,0,1,Lean: trust Jonathan's seer claim for now. Suspect:  @Benjamin  — immediate villager claim with no reasoning and a push to be passive fits suspect behavior. Jonathan  reveal D1 result to validate. Over,,Ryuji: Lean: trust Jonathan's seer claim for now. Suspect:  @Benjamin  — immediate villager claim with no reasoning and a push to be passive fits suspect behavior. Jonathan  reveal D1 result to validate. Over,"['Est[Ryuji]:Jonathan->Seer', 'Agr:Jonathan(CO[Jonathan]:Seer)', 'Sus:Benjamin', 'Req(T):Jonathan', 'Req(CO):Seer']"
0,talk,4,0,5,Hello everyone! I'm Kenji ready to uncover secrets in this thrilling game of Werewolf. Let's have fun and be strategic!,,Kenji: Hello everyone! I'm Kenji ready to uncover secrets in this thrilling game of Werewolf. Let's have fun and be strategic!,['Other']
0,talk,5,1,2,I am May. It is a pleasure.,,May: I am May. It is a pleasure.,['Other']
0,talk,8,1,1,@Jonathan  Reveal your D1 divination result now. If no reveal  everyone state one lean and one suspect before we vote; Benjamin is my primary suspect. Over,,Ryuji: @Jonathan  Reveal your D1 divination result now. If no reveal  everyone state one lean and one suspect before we vote; Benjamin is my primary suspect. Over,"['Mt:Jonathan', 'Req(T):Jonathan', 'Req(Discuss)', 'Sus:Benjamin']"
0,talk,11,2,1,@Jonathan  Reveal your D1 divination result now. If no reveal  all players state one lean and one suspect before voting. Over,,Ryuji: @Jonathan  Reveal your D1 divination result now. If no reveal  all players state one lean and one suspect before voting. Over,"['Mt:Jonathan', 'Req(T):Jonathan', 'Req(Discuss)']"
0,talk,12,3,1,@Jonathan  reveal your D1 divination result now. If no reveal  all players post one lean and one suspect and we proceed to vote. My lean: trust Jonathan. My suspect,,Ryuji: @Jonathan  reveal your D1 divination result now. If no reveal  all players post one lean and one suspect and we proceed to vote. My lean: trust Jonathan. My suspect,"['Mt:Jonathan', 'Req(T):Jonathan', 'Req(Discuss)', 'Est[Ryuji]:Jonathan->Seer']"
1,talk,0,0,2,Ara? How amusing. I am the Seer. My reading revealed Ryuji is the little beast we hunt.,,May: Ara? How amusing. I am the Seer. My reading revealed Ryuji is the little beast we hunt.,"['CO[May]:Seer', 'DivT[May]:Ryuji->Werewolf']"
1,talk,1,0,5,Jonathan is the Werewolf. We need to act on this information. Let's strategize for the greater good and safeguard the village.,,Kenji: Jonathan is the Werewolf. We need to act on this information. Let's strategize for the greater good and safeguard the village.,"['Est[Kenji]:Jonathan->Werewolf', 'Pers:ALL']"
1,talk,2,0,1,@May  Provide the exact details of your divination: when (D1 or night)  method  and any possible interference. Jonathan earlier claimed seer; two seer clai,,Ryuji: @May  Provide the exact details of your divination: when (D1 or night)  method  and any possible interference. Jonathan earlier claimed seer; two seer clai,"['Mt:May', 'Req(T):May']"
1,talk,3,0,4,I will vote Kenji.,,Benjamin: I will vote Kenji.,['Vote[Benjamin]:Kenji']
1,talk,4,0,3,I am the Seer. Benjamin is Human. With May's counter wolf is in May or Kenji. Keep wagons there. Tonight I'll check Ryuji. @May  please give timing and reason for your Ryuji check. I claimed first yesterday; why counter today?,,Jonathan: I am the Seer. Benjamin is Human. With May's counter wolf is in May or Kenji. Keep wagons there. Tonight I'll check Ryuji. @May  please give timing and reason for your Ryuji check. I claimed first yesterday; why counter today?,"['CO[Jonathan]:Seer', 'DivT[Jonathan]:Benjamin->not(Werewolf)', 'Est[Jonathan]:May->Werewolf', 'Est[Jonathan]:Kenji->Werewolf', 'Mt:May', 'Req(T):May']"
1,talk,5,1,2,Two claiming seer means a real one and a fraud. My reading found our wolf. What is Jonathan's excuse?,,May: Two claiming seer means a real one and a fraud. My reading found our wolf. What is Jonathan's excuse?,"['DivT[May]:Ryuji->Werewolf', 'Sus:Jonathan', 'Req(T):Jonathan']"
1,talk,6,1,5,Jonathan's claim as Seer is a deception. I am the true Seer and my divination clearly exposed Jonathan as the Werewolf.,,Kenji: Jonathan's claim as Seer is a deception. I am the true Seer and my divination clearly exposed Jonathan as the Werewolf.,"['Dis:Jonathan(CO[Jonathan]:Seer)', 'CO[Kenji]:Seer', 'DivT[Kenji]:Jonathan->Werewolf']"
1,talk,7,1,1,May and Kenji both claim seer — each must state exact divination: target  day/night  and timing. Jonathan already declared Benjamin Human; if Jonatha @Benjamin . Over,,Ryuji: May and Kenji both claim seer — each must state exact divination: target  day/night  and timing. Jonathan already declared Benjamin Human; if Jonatha @Benjamin . Over,"['Mt:May', 'Mt:Kenji', 'Req(T):May', 'Req(T):Kenji', 'DivT[Jonathan]:Benjamin->not(Werewolf)']"
1,talk,9,1,3,Two late counterclaims. Wolf or Possessed is in May/Kenji. Keep wagons there. I’ll check Ryuji tonight. Stay steady. @Kenji  give N0 target timing and motive. Why no D0 counter to my early claim? Clarity now please.,,Jonathan: Two late counterclaims. Wolf or Possessed is in May/Kenji. Keep wagons there. I’ll check Ryuji tonight. Stay steady. @Kenji  give N0 target timing and motive. Why no D0 counter to my early claim? Clarity now please.,"['Est[Jonathan]:May->Werewolf', 'Est[Jonathan]:Kenji->Werewolf', 'Mt:Kenji', 'Req(T):Kenji', 'calm']"
1,talk,10,2,2,Kenji fingers Jonathan and I found our beast. Jonathan's tale is useless. Let's hang the least helpful 'seer'.,,May: Kenji fingers Jonathan and I found our beast. Jonathan's tale is useless. Let's hang the least helpful 'seer'.,"['DivT[May]:Ryuji->Werewolf', 'Dis:Jonathan(CO[Jonathan]:Seer)', 'Req(V):Jonathan']"
