date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,2,Hi everyone I’m kind of nervous but I hope we can all play a good game together. Let’s do our best.,,Daisuke: Hi everyone I’m kind of nervous but I hope we can all play a good game together. Let’s do our best.,"['Pers:ALL', 'Other']"
0,talk,1,0,3,Hello. I am Benjamin. My role is villager. Have a good game.,,Benjamin: Hello. I am Benjamin. My role is villager. Have a good game.,['CO[Benjamin]:Villager']
0,talk,2,0,1,Hi everyone looking forward to a fun and fair game. Let's stay observant and work together.,,Victoria: Hi everyone looking forward to a fun and fair game. Let's stay observant and work together.,"['Pers:ALL', 'Req(Discuss)']"
0,talk,3,0,4,I'm Mizuki—calm and logical by nature. I'm a plain villager no special ability. Let's cooperate and reason carefully. @Victoria  you emphasize teamwork; I agree. Logical discussion and clear communication will help us find the werewolf.,,Mizuki: I'm Mizuki—calm and logical by nature. I'm a plain villager no special ability. Let's cooperate and reason carefully. @Victoria  you emphasize teamwork; I agree. Logical discussion and clear communication will help us find the werewolf.,"['CO[Mizuki]:Villager', 'calm', 'Pers:ALL', 'Req(Discuss)', 'Mt:Victoria']"
0,talk,4,0,5,Hello everyone I'm George excited to play and find out who our werewolf is! Let's have some fun!,,George: Hello everyone I'm George excited to play and find out who our werewolf is! Let's have some fun!,"['Pers:ALL', 'Other']"
0,talk,7,1,1,I appreciate the positivity George. Let's keep our eyes open for any suspicious behavior.,,Victoria: I appreciate the positivity George. Let's keep our eyes open for any suspicious behavior.,"['Mt:George', 'Req(Discuss)', 'Pers:ALL']"
0,talk,10,2,1,Let's try to learn more about each other; any thoughts on how we can start?,,Victoria: Let's try to learn more about each other; any thoughts on how we can start?,"['Req(Discuss)', 'Pers:ALL']"
0,talk,11,3,1,Perhaps we could share our initial impressions and see if anyone stands out?,,Victoria: Perhaps we could share our initial impressions and see if anyone stands out?,['Req(Discuss)']
1,talk,0,0,1,Good morning everyone. Any thoughts on what we observed and should discuss today?,,Victoria: Good morning everyone. Any thoughts on what we observed and should discuss today?,"['Req(Discuss)', 'calm']"
1,talk,1,0,3,I will vote Mizuki.,,Benjamin: I will vote Mizuki.,['Vote[Benjamin]:Mizuki']
1,talk,2,0,2,@all I am the Seer. I divined Benjamin as Human last night. Please keep this in mind as we decide today.,,Daisuke: @all I am the Seer. I divined Benjamin as Human last night. Please keep this in mind as we decide today.,"['Mt:ALL', 'CO[Daisuke]:Seer', 'DivT[Daisuke]:Benjamin->White', 'Pers:ALL']"
1,talk,3,0,4,I am still the plain villager as I stated on day 0. Has anyone noticed contradictions or odd behavior worth examining? @Benjamin  you voted for me quite early. Can you share your reasoning for suspecting me at this stage?,,Mizuki: I am still the plain villager as I stated on day 0. Has anyone noticed contradictions or odd behavior worth examining? @Benjamin  you voted for me quite early. Can you share your reasoning for suspecting me at this stage?,"['CO[Mizuki]:Villager', 'Req(Discuss)', 'Mt:Benjamin', 'Req(T):Benjamin']"
1,talk,4,0,5,I have important information. I'm the Seer and I divined Victoria last night. She is the Werewolf. Let's discuss.,,George: I have important information. I'm the Seer and I divined Victoria last night. She is the Werewolf. Let's discuss.,"['CO[George]:Seer', 'DivT[George]:Victoria->Werewolf', 'Req(Discuss)']"
1,talk,5,1,1,George's claim is suspicious; two Seers? We need to validate these roles carefully.,,Victoria: George's claim is suspicious; two Seers? We need to validate these roles carefully.,"['Sus:George', 'contradiction']"
1,talk,7,1,2,@all I divined Benjamin as human so I trust him. George’s aggressive claim is risky. I think we should vote George today.,,Daisuke: @all I divined Benjamin as human so I trust him. George’s aggressive claim is risky. I think we should vote George today.,"['Mt:ALL', 'DivT[Daisuke]:Benjamin->White', 'Sus:George', 'Req(V):George']"
1,talk,8,1,4,There are two Seer claims with different results. We must carefully analyze both statements and their motivations. @George  can you explain why you revealed your Seer claim now and why you investigated Victoria specifically?,,Mizuki: There are two Seer claims with different results. We must carefully analyze both statements and their motivations. @George  can you explain why you revealed your Seer claim now and why you investigated Victoria specifically?,"['contradiction', 'Req(Discuss)', 'Mt:George', 'Req(T):George']"
1,talk,9,1,5,I had a strong instinct about Victoria and it turns out she's the Werewolf. Trust me I'm the real Seer here. Let's focus on protecting the village.,,George: I had a strong instinct about Victoria and it turns out she's the Werewolf. Trust me I'm the real Seer here. Let's focus on protecting the village.,"['CO[George]:Seer', 'DivT[George]:Victoria->Werewolf', 'Pers:ALL']"
1,talk,10,2,1,Daisuke's claim aligns with previous behavior while George's seems sudden and unverified.,,Victoria: Daisuke's claim aligns with previous behavior while George's seems sudden and unverified.,"['Agr:Daisuke(CO[Daisuke]:Seer)', 'Dis:George(CO[George]:Seer)']"
