date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,4,Day 0. Information sparse; prioritize establishing reliable claims.  @Mizuki  state your role and any night results now. Your early indicators make you the primary suspect; absent a verifiable explanation I will vote to lynch yo,,Ryuji: Day 0. Information sparse; prioritize establishing reliable claims.  @Mizuki  state your role and any night results now. Your early indicators make you the primary suspect; absent a verifiable explanation I will vote to lynch yo,"['Mt:Mizuki', 'Req(T):Mizuki', 'Req(CO):*Role*', 'Sus:Mizuki', 'Vote[Ryuji]:Mizuki']"
0,talk,1,0,5,Skip,,Mizuki: Skip,['Other']
0,talk,2,0,3,Takumi here. I'm Seer. No result yet; will report D1. No mass-claim. Mizuki's Skip is bad. Speak. I won't give up. @Mizuki  why skip? Give role thoughts. If town help now. If you stall I vote you D1. I'm Seer. No N0. Let's figure it out.,,Takumi: Takumi here. I'm Seer. No result yet; will report D1. No mass-claim. Mizuki's Skip is bad. Speak. I won't give up. @Mizuki  why skip? Give role thoughts. If town help now. If you stall I vote you D1. I'm Seer. No N0. Let's figure it out.,"['CO[Takumi]:Seer', 'Mt:Mizuki', 'Req(T):Mizuki', 'Dis:Mizuki', 'Vote[Takumi]:Mizuki', 'Req(Discuss)']"
0,talk,3,0,1,Hello everyone! I'm Rin excited to play Werewolf with you all. Let's have fun and hunt some mysteries together!,,Rin: Hello everyone! I'm Rin excited to play Werewolf with you all. Let's have fun and hunt some mysteries together!,"['Pers:ALL', 'Other']"
0,talk,4,0,2,Let us greet each other openly my friends for the shadows may test our trust as the day unfolds.,,Servas: Let us greet each other openly my friends for the shadows may test our trust as the day unfolds.,"['Pers:ALL', 'Other']"
0,talk,5,1,4,@Mizuki  Explain your Skip and declare your role and any night actions now. Takumi has claimed Seer but that is unverified; when D1 result is ready  publish it im,,Ryuji: @Mizuki  Explain your Skip and declare your role and any night actions now. Takumi has claimed Seer but that is unverified; when D1 result is ready  publish it im,"['Mt:Mizuki', 'Req(T):Mizuki', 'Req(CO):Seer', 'Sus:Takumi']"
0,talk,6,1,5,Mizuki. I enjoy quiet nights and high-stakes games. The current odds are intriguing.,,Mizuki: Mizuki. I enjoy quiet nights and high-stakes games. The current odds are intriguing.,['Other']
0,talk,10,2,4,@Mizuki  Your message is evasive and does not declare role or N0 action. Takumi claimed Seer — publish D1 result when ready. If you do not provide a verifiable ro,,Ryuji: @Mizuki  Your message is evasive and does not declare role or N0 action. Takumi claimed Seer — publish D1 result when ready. If you do not provide a verifiable ro,"['Mt:Mizuki', 'Dis:Mizuki', 'Req(CO):*Role*', 'Req(CO):Seer']"
0,talk,12,3,4,@Mizuki  You offered no role or N0 action. Takumi's Seer claim is unverified. I will vote to lynch you now; publish role or provide valid evidence to change vote,,Ryuji: @Mizuki  You offered no role or N0 action. Takumi's Seer claim is unverified. I will vote to lynch you now; publish role or provide valid evidence to change vote,"['Mt:Mizuki', 'Dis:Mizuki', 'Vote[Ryuji]:Mizuki', 'Req(CO):*Role*', 'Sus:Takumi']"
1,talk,0,0,4,@Mizuki  You remain silent after N0; Takumi's Seer claim was lynched without result  so no verification exists. Your evasive behavior and skipped night actio,,Ryuji: @Mizuki  You remain silent after N0; Takumi's Seer claim was lynched without result  so no verification exists. Your evasive behavior and skipped night actio,"['Mt:Mizuki', 'Sus:Mizuki', 'Exe:Takumi', 'Req(T):Mizuki']"
1,talk,1,0,2,@Mizuki  your silence helps the wolf. State your role and suspicions or I’ll vote for you today.,,Servas: @Mizuki  your silence helps the wolf. State your role and suspicions or I’ll vote for you today.,"['Mt:Mizuki', 'Sus:Mizuki', 'Req(T):Mizuki', 'Req(V):Mizuki']"
1,talk,2,0,3,Skip,,Takumi: Skip,['Wait']
1,talk,3,0,1,I divined Takumi last night as Seer and the result showed he is the Werewolf. We need to focus our strategy around this information.,,Rin: I divined Takumi last night as Seer and the result showed he is the Werewolf. We need to focus our strategy around this information.,"['CO[Rin]:Seer', 'DivT[Rin]:Takumi->Werewolf', 'Req(Discuss)']"
1,talk,4,0,5,Mizuki. Seer. My intel from last night: Ryuji is Human. The threat is one of the other two claimants.,,Mizuki: Mizuki. Seer. My intel from last night: Ryuji is Human. The threat is one of the other two claimants.,"['CO[Mizuki]:Seer', 'DivT[Mizuki]:Ryuji->not(Werewolf)', 'Sus:Takumi', 'Sus:Rin']"
1,talk,5,1,4,Two seer claims conflict: you assert I am Human while Rin reports Takumi as Werewolf. One or both are false.  @Mizuki  Provide exact N0 target details and how you verified your result now. If you cannot produce verifiable information I will vote to lynch you. Over,,Ryuji: Two seer claims conflict: you assert I am Human while Rin reports Takumi as Werewolf. One or both are false.  @Mizuki  Provide exact N0 target details and how you verified your result now. If you cannot produce verifiable information I will vote to lynch you. Over,"['Dis:Mizuki(CO[Mizuki]:Seer)', 'contradiction', 'Req(T):Mizuki', 'Req(V):Mizuki']"
1,talk,6,1,2,@Takumi  You CO’d Seer but haven’t given a divination. Who did you divine and what was the result? Please answer now.,,Servas: @Takumi  You CO’d Seer but haven’t given a divination. Who did you divine and what was the result? Please answer now.,"['Mt:Takumi', 'Req(T):Takumi']"
