date,type,info1,info2,info3,info4,info5,info4_named,tag
0,talk,0,0,5,It’s good to see everyone. Let’s stay sharp and not overlook anyone’s behavior today no matter how subtle.,,Mizuki: It’s good to see everyone. Let’s stay sharp and not overlook anyone’s behavior today no matter how subtle.,"['Pers:ALL', 'Req(Discuss)', 'calm']"
0,talk,1,0,4,Skip,,Ryuji: Skip,['Wait']
0,talk,2,0,1,Hello. I am Kenji. My role is seer. Have a good game.,,Kenji: Hello. I am Kenji. My role is seer. Have a good game.,['CO[Kenji]:Seer']
0,talk,3,0,2,Let's stay focused and gather as much information as we can today. Trust your instincts.,,Minako: Let's stay focused and gather as much information as we can today. Trust your instincts.,"['Req(Discuss)', 'Pers:ALL', 'calm']"
0,talk,4,0,3,Hello everyone I'm Victoria! Excited to play and strategize with you all. Let's have some fun and good luck!,,Victoria: Hello everyone I'm Victoria! Excited to play and strategize with you all. Let's have some fun and good luck!,['Pers:ALL']
0,talk,6,1,4,I am Ryuji. A fair and reasoned discussion is all I ask.,,Ryuji: I am Ryuji. A fair and reasoned discussion is all I ask.,"['Pers:ALL', 'Req(Discuss)']"
0,talk,8,1,2,Let's focus on observing behaviors closely; any clues might help us later.,,Minako: Let's focus on observing behaviors closely; any clues might help us later.,"['Req(Discuss)', 'Pers:ALL']"
0,talk,11,2,2,Has anyone noticed anything unusual yet? Let's share our thoughts openly.,,Minako: Has anyone noticed anything unusual yet? Let's share our thoughts openly.,['Req(Discuss)']
0,talk,12,3,2,I suggest we all share our initial impressions; it might reveal useful insights.,,Minako: I suggest we all share our initial impressions; it might reveal useful insights.,"['Req(Discuss)', 'Pers:ALL']"
1,talk,0,0,2,Good morning everyone. Let's discuss any observations or suspicions from last night.,,Minako: Good morning everyone. Let's discuss any observations or suspicions from last night.,"['Req(Discuss)', 'calm']"
1,talk,1,0,4,@Kenji  You claimed the seer's sight. The time has come to share your findings.,,Ryuji: @Kenji  You claimed the seer's sight. The time has come to share your findings.,"['Mt:Kenji', 'Req(T):Kenji']"
