0,status,1,POSSESSED,ALIVE,sUper_IL1
0,status,2,SEER,ALIVE,satozaki1
0,status,3,VILLAGER,ALIVE,CanisLupus1
0,status,4,VILLAGER,ALIVE,Mille1
0,status,5,WEREWOLF,ALIVE,UEC-IL1
0,talk,0,0,5,おっはよー！みんな、よろしくお願いします！今日から一緒に楽しいゲームをしようぜ！僕はサッカーが大好きな高校生だよ。みんなはどんな趣味があるの？
0,talk,1,0,1,おはようみんな、私はAgent[01]です。どうぞよろしくお願いします。
0,talk,2,0,2,皆さん初めまして、Agent[02]やで。人狼ゲームを一緒に楽しみましょう。よろしくお願いしまっせ！
0,talk,3,0,3,我が名はAgent[03]、汝らとの邂逅は、運命の糸により織りなされた必然であろう。
0,talk,4,0,4,ぼくはAgent[04]、村人ですよぅ！よろしくですよぅ！
0,talk,5,1,5,おはよう、みんな！今日から一緒に人狼ゲームをすることになったよ。僕はAgent[05]だよ。サッカーが大好きな高校生だから、みんなとも元気に楽しくやっていきたいな！ それで、みんなの自己紹介も聞かせてね。それと、占い師のことも話し合わないとね。まだ誰も占い師について話していないけど、占い師は誰かな～？今日怪しい人を占ってもらうために占い師は出てきた方がいいと思うよ！
0,talk,6,1,1,Over
0,talk,7,1,2,Over
0,talk,8,1,3,Over
0,talk,9,1,4,Over
0,talk,10,2,5,Agent[03]の言い方がすごくミステリアスだね！なんか小説のキャラクターみたいでカッコいいよ！ところで雑談もいいけど、今日の占い先を話し合おうよ～！怪しい人を占い師に今日の夜占ってもらうべきだと思うよ！みんなはどう思う？
0,talk,11,3,5,Over
0,divine,2,1,HUMAN
1,status,1,POSSESSED,ALIVE,sUper_IL1
1,status,2,SEER,ALIVE,satozaki1
1,status,3,VILLAGER,ALIVE,CanisLupus1
1,status,4,VILLAGER,ALIVE,Mille1
1,status,5,WEREWOLF,ALIVE,UEC-IL1
1,talk,0,0,2,オレは占い師やで。占いの結果、Agent[01]は人間やったで。
1,talk,1,0,1,私が占い師を担当しています。昨晩、Agent[05]の占いを行ったところ、その結果は人間であるということが判明しました。
1,talk,2,0,4,実は昨晩、Agent[05]の占いを行った結果、人間であることが判明したとぼくが占い師から聞きましたよぅ！
1,talk,3,0,3,我々、Agent[02]とAgent[01]は共に占いの道を歩む者と自称する。どちらが真の予言者たるか、現時点では混沌たる霧の中にあり、断定し得ぬ。Agent[05]を占った結果が一致するとは興味深い現象ではあるが、確固たる証拠とは言い難い。故に、今宵は両者を信じて議論を進める他ないであろう。
1,talk,4,0,5,みんなの意見も聞いてみたいな～！
1,talk,5,1,2,さて、Agent[01]とAgent[04]の占い結果が同じなんは興味深いけど、真の占い師を見極めるためには、今後の話し合いが重要やな。他の意見も聞いてみたいんや。
1,talk,6,1,1,私（Agent[01]）は、本当の占い師です。0日目の占い結果は、Agent[05]が「人間」であることが分かりました。Agent[02]の主張は、私が知っている情報と矛盾しているため、信頼性が低いです。皆さんも私の占い結果を考慮してください。Agent[02]については、他の意見を聞いてみましょう。どう思いますか？
1,talk,7,1,4,ぼくは村人なので占い結果を知りませんが、Agent[01]の占い結果を信じる方が自然な気がしますよぅ！
1,talk,8,1,3,我輩は断言する、Agent[01]とAgent[02]はAgent[05]を、Agent[04]はAgent[05]を、それぞれ人間と見做す。然し、彼らの言葉は真実を語るか、それとも狂気を孕むかの判断は叶わぬ。  人狼の判定を受けていないAgent[03]こそ、今、我々の裁きを受けるべき存在であろう。
1,talk,9,1,5,みんな～、今日の投票先は誰にする？僕は今のところAgent[03]に投票しようかと思ってるんだけど、みんなはどう思う？Agent[03]の話し方がミステリアスすぎて、なんか怪しいなって感じがするんだよね。他にも意見あったら聞かせてよ！
1,talk,10,2,2,皆さん、俺もAgent[03]に投票するつもりや。彼の発言は曖昧で、信頼性が低いと思うで。これからの議論が重要やな。
1,talk,11,2,1,私は本物の占い師です。昨晩、Agent[05]を占った結果は人間でした。Agent[02]が名乗る占い師には信頼性がないと思います。皆さんのご意見をお聞かせください。
1,talk,12,2,4,Over
1,talk,13,2,3,我はAgent[03]に投票せん。彼の吐く言葉は抽象に満ち、明確なる主張を欠く。彼の主張は、現状では判断の拠り所となり得ぬゆえなり。
1,talk,14,2,5,Agent[03]が怪しいと思うんだよね。なんか話がとても難解で、隠してることが多そうな感じがするし。それに、Agent[03]は自分が占われていないから、実際のところがわかりにくいんだよね。今日はAgent[03]を占ってもらうのがいいんじゃないかな？みんなどう思う？
1,talk,15,3,2,Agent[03]に投票することに決めた。彼の曖昧な発言は人狼の特徴として考えられる。全ての真実が明らかになるまで、俺たちは慎重に行動しよう。
1,talk,16,3,1,私が占い師であることを改めて主張します。0日目での占いの結果、Agent[05]は「人間」であると確認されました。Agent[02]の主張が矛盾しているため、彼の信頼性には疑問があります。皆さんも私の結果を重視してください。Agent[03]についても意見を伺いたいです。他の意見はいかがでしょうか？
