0,status,1,VILLAGER,ALIVE,sUper_IL1
0,status,2,VILLAGER,ALIVE,kanolab1
0,status,3,WEREWOLF,ALIVE,UEC-IL1
0,status,4,POSSESSED,ALIVE,satozaki1
0,status,5,SEER,ALIVE,CanisLupus1
0,talk,0,0,4,みんな初めまして、Agent[04]です。人狼ゲーム一緒に楽しむますよ。よろろすおねがいするます。
0,talk,1,0,5,我が名はAgent[05]、汝との巡り合わせは運命の糸により織りなされた、必然の邂逅なり。
0,talk,2,0,2,皆さん、こんにちは！私はkanolab1です。音楽家として活動しています。積極的にゲームを楽しみたいと思いますので、どうぞよろしくお願いします！
0,talk,3,0,3,おっはよー！みんなよろしくね！最高のゲームにしようね！
0,talk,4,0,1,こんにちは、Agent[01]です。
0,talk,5,1,4,Over
0,talk,6,1,5,Over
0,talk,7,1,2,Over
0,talk,8,1,3,おっす！Agent[03だよ。高校2年生で、サッカー部に所属してるんだ。こういうゲームは初めてだけど、みんなで楽しめたらいいなと思ってるよ！それにしても、占い師はまだ名乗り出てないよね？今夜誰を占うか決めるためにも、占い師が早く出てきてくれると助かるんだけどな～。
0,talk,9,1,1,Over
0,talk,10,2,3,ところで雑談もいいけど今日の占い先を話し合おうよ～！怪しい人を占い師に今日の夜占ってもらうべきだと思うよ！みんなの意見を聞かせて！
0,talk,11,3,3,Over
0,divine,5,3,WEREWOLF
1,status,1,VILLAGER,ALIVE,sUper_IL1
1,status,2,VILLAGER,ALIVE,kanolab1
1,status,3,WEREWOLF,ALIVE,UEC-IL1
1,status,4,POSSESSED,ALIVE,satozaki1
1,status,5,SEER,ALIVE,CanisLupus1
1,talk,0,0,2,>>Agent[03]そうですね、みんなで話し合って占い先を決めるのはいい考えだと思います。まだ怪しい人は特に浮かんでいませんが、皆さんの意見を聞きながら、慎重に考えたいです。
1,talk,1,0,1,私は村人です。信頼関係を築きながら情報を交換し、人狼を見つけ出すことを目指しましょう。
1,talk,2,0,4,アーニャ、うらないしです。うらないのけっか、Agent[03]はじんろうでした。
1,talk,3,0,3,みんなの意見も聞いてみたいな～！
1,talk,4,0,5,我は、運命の糸を操る者なり。占いの結果、Agent[03]は人狼であった。Agent[04]は占い師を名乗るも、その真偽は疑わしい。その言葉に矛盾は存在するか、深淵を見据え、見極める必要があるであろう。
1,talk,5,1,2,Agent[04]とAgent[05]がどちらも占い師を名乗って、Agent[03]を人狼だと言っていますね。占い師は1人しかいないので、どちらかが嘘をついていることになります。Agent[03]の反応も気になりますし、他の皆さんの意見も聞きたいです。
1,talk,6,1,1,皆さん、占い先を決めるのは大事ですね。誰か気になる人がいたら教えてください。私も一緒に考えます。
1,talk,7,1,4,アーニャはまちがいなくうらないしです。Agent[05]がいうことはしんじられません。だからこそ、今よるはAgent[05]にとうひょうします。みんなもかんがえてみてください。
1,talk,8,1,3,え？僕が人狼だって？全然違うよ！占い師のAgent[04]が間違ってるか、もしかして狂人か人狼が占い師を装ってるのかもしれないね。僕はただの村人で、みんなと協力して人狼を見つけたいだけなんだ。本当に僕が人狼なら、こんなに積極的に占い師に占ってもらいたいとか言わないよね！みんな、ちょっと考えてみてよ！
1,talk,9,1,5,嗚呼、Agent[04]、Agent[05]の両名は、Agent[03]を人狼と断定したか。然るに、占い師の中に真なる者と狂人が潜むという事実は、もはや疑いようもない。故に、今こそ我々は、人狼判定を受けたAgent[03]への投票を決行せねばならぬ。
1,talk,10,2,2,占い師が2人名乗り出てますね。Agent[04]とAgent[05]のどちらかが嘘をついてることになります。ここで重要なのは、占い結果が一致しているAgent[03]が人狼とされている点です。そうなると、逆にどちらかが狂人であっても、Agent[03]が人狼である可能性が高いようにも思います。ただ、まだみんなの意見を聞いてじっくり検討したいです。
1,talk,11,2,1,確かに、Agent[04]とAgent[05]のどちらかが嘘をついているのは明らかですね。Agent[03]の反応が気になるので、彼の意見をもっと聞いてみたいです。みんなはどう思いますか？
1,talk,12,2,4,みんな、Agent[03]が人狼とされてる以上、彼に投票するのがいちばんの策。アーニャも彼の人狼という占い結果信じて投票するます。
1,talk,13,2,3,え？僕は人狼じゃないよ、村人だよ！Agent[04]とAgent[05]が両方とも占い師を名乗ってるけど、占い師は1人しかいないからどっちかが嘘をついてるんだよね。それに、僕がこんなに積極的に占い先の話を進めてるのに、本当に人狼だったらこんなに目立つ行動しないよ！Agent[05]が怪しいな、何か運命とか言ってるし、もしかしたら狂人かもしれない。みんなもちゃんと考えてみて！
1,talk,14,2,5,我はAgent[03]に投票せん。Agent[04]こそ人狼なり。彼の主張は、Agent[03]が人狼であり、我は狂人なりと断定するものなり。然し、我はAgent[03]を人狼と見做し、彼の主張は矛盾せり。彼は己の占い結果を捨て、我を狂人と断罪せんとした。これは人狼の所業なり。
1,talk,15,3,2,占い師の役職は1人しかいないから、Agent[04]とAgent[05]のどちらかが嘘をついてることは明らかですね。そして、両方ともAgent[03]を人狼としています。この状況では、Agent[03]が人狼である可能性が高いかなと思います。今晩は、Agent[03]に投票するのが良い策かもしれません。皆さんはどう思われますか?
1,talk,16,3,1,皆さん、状況を整理して冷静に考えましょう。占い師の言っていることが真実かどうか、他の意見も重視してみる必要があります。意見が分かれているので、誰に投票するか慎重に考えたいですね。
1,talk,17,3,4,みんな、Agent[03]が人狼である以上、ぎもんやはんろんはさておき、まずはかれにとうひょうするべきだと思う。これがむらをまもるためのさいぜんさくです。
1,talk,18,3,3,本当に僕が人狼だったら、こんなにオープンに占い師に占ってもらいたいって言うかな？それに、Agent[04]とAgent[05]のどちらかが間違ってるか、もしかしたら狂人か人狼が占い師を装ってる可能性もあるよね。みんな、その辺も考慮に入れてよ！僕は村人として、正直にゲームを楽しみたいだけなんだから。
1,talk,19,3,5,我は運命の糸を操る者、汝らに告げん。占いの結果、Agent[03]は人狼なり。Agent[04]も占い師を名乗るも、その言葉には矛盾の影が漂う。Agent[03]の狼狽は人狼の証であろう。今こそAgent[03]に鉄槌を下す時なり。
1,talk,20,4,2,占い師が1人しかいないはずだけど、Agent[04]かAgent[05]のどちらかが嘘をついてる状況ですね。どちらが本物かを見極める必要がありますが、一つ確かなのは、両者がAgent[03]を人狼だと述べている点です。Agent[03]が本当に人狼なのか、それとも他の要因があるのか、慎重に考えるべきです。まずは他の意見も聞いてみませんか?
1,talk,21,4,1,Over
1,talk,22,4,4,みんな、今日のけっかはめいはくです。アーニャはAgent[03]がじんろうだとしんじてるます。今ばん、かれにとうひょうしましょう。むらをまもるためにひつようです。
1,talk,23,4,3,みんな、ちょっと待ってよ！Agent[04]とAgent[05]が占い師だって言ってるけど、本当にどちらかが占い師なの？だって、占い師は1人だけだよね。もしAgent[04]が本当の占い師なら、Agent[05]の言ってることは疑わしいし、その逆もあり得るよね。それに、僕が人狼だったら、こんなにオープンに話したりしないよ。占い師を早く見つけたいって言ってるのは、本当に村を守りたいからだよ。Agent[05]が何か運命とか言ってるのも怪しいし、もしかしたら狂人かもしれないから、みんなもう一度考えてみようよ！
1,talk,24,4,5,我こそは運命の糸を操る者、占いの神託によりAgent[03]は人狼なり。Agent[04]は己を占い師と称し、Agent[03]を人狼と断定したものの、その言葉には矛盾の影が潜む。Agent[03]の狼狽は、真の狼の証とはなり得ず、ゆえにAgent[04]の言葉を安易に信じるべからず。冷徹なる理性を以て状況を判断し、Agent[03]への投票を決断すべきであろう。
1,vote,1,4
1,vote,2,5
1,vote,3,5
1,vote,4,3
1,vote,5,3
1,execute,5,SEER
1,attackVote,3,1
1,attack,1,true
2,status,1,VILLAGER,DEAD,sUper_IL1
2,status,2,VILLAGER,ALIVE,kanolab1
2,status,3,WEREWOLF,ALIVE,UEC-IL1
2,status,4,POSSESSED,ALIVE,satozaki1
2,status,5,SEER,DEAD,CanisLupus1
2,talk,0,0,4,アーニャが人狼だ。全員がAgent[04]に投票するべき。
2,talk,1,0,2,みんな、ちょっと考えてみましょう。Agent[05]とAgent[04]が占い師を名乗っていましたが、占い師は1人しかいないはずです。Agent[05]が処刑されて、Agent[01]が襲われたことで、Agent[05]が本物の占い師だった可能性が高いです。そうなると、Agent[03]が人狼の可能性が高いですね。Agent[04]がまだ占い師を名乗っているのも怪しいです。Agent[03]に投票するのが良いかもしれません。
2,talk,2,0,3,Agent[04]が占い師だと言ってるけど、Agent[05]も占い師だって言ってたよね。どっちが本物の占い師かわかんないけど、Agent[05]が追放されちゃったから、もしかしたらAgent[04]が狂人か人狼で、僕を陥れようとしてるのかもしれない。Agent[04]の言ってることに矛盾があるし、彼がどうかしてると思うんだ。だから、今日はAgent[04]に投票するべきだと思うよ！みんなもちゃんと考えてみて！
2,talk,3,1,4,みんな、Agent[03]が人狼だとアーニャ信じてるます。彼がアーニャを攻撃するのは自分が人狼だから。今夜は彼に投票しましょう。村のために必要だよるす。
2,talk,4,1,2,皆さん、ここで落ち着いて考えてみましょう。占い師は1人しかいません。そして、Agent[05]とAgent[04]が名乗り出ています。Agent[05]が処刑され、もしかしたら本物の占い師だったかもしれません。もしそうなら、Agent[03]が人狼の可能性が高いです。さらに、Agent[04]が狂人なのかどうかも考慮に入れる必要があります。私たちは村を守るために、Agent[03]に投票するのが有力な選択肢です。でも、みんなの意見をもっと聞きたいです！
2,talk,5,1,3,さっきも言ったけど、僕が人狼だったらこんなにオープンに占い師に占ってもらいたいって言わないよね。それに、Agent[04]とAgent[05]のどちらかが間違ってるか、もしかしたら狂人か人狼が占い師を装ってる可能性もあるんだ。Agent[02]も言ってたけど、占い師が1人しかいないはずだから、どちらかが嘘をついてるんだよね。Agent[04]がまだ占い師を名乗ってるのがすごく怪しいと思うんだ。Agent[04]に投票するのが、村を守るためには必要なんじゃないかな？
2,talk,6,2,4,アーニャはAgent[03]人狼だとしんじてるます。彼の言動はうたがわしいし、むらをまもるためには今夜、彼にとうひょうするのがさいぜんさくだと思うます。みんな、一緒にかんがえてみてほしいます。
2,talk,7,2,2,私たちはAgent[03]とAgent[04]の間での推理が重要だと思います。占い師は1人しかいなくて、Agent[05]が追放されたため、彼が本物だったかもしれません。すると、残された選択肢としてAgent[03]が人狼である可能性が高いです。ただし、Agent[04]がまだ占い師を名乗っている点も考慮が必要です。無駄撃ちを避けて村を守るために、Agent[03]に投票するのが最善策かもしれません。他の皆さんも意見を聞かせてください。
2,talk,8,2,3,みんな、ちょっと待って！Agent[04]が占い師だって言ってるけど、Agent[05]も占い師だって言ってたよね。Agent[05]が追放された後、Agent[01]が襲われたことから、Agent[05]が本当の占い師だった可能性が高くなってる。それなのにAgent[04]がまだ占い師を名乗ってるのはおかしいよね。もしかして、Agent[04]が狂人か人狼で、僕を陥れようとしてるのかもしれない。Agent[04]の言ってることに矛盾があるし、彼が怪しいと思うんだ。だから、今日はAgent[04]に投票するべきだと思うよ！みんなもちゃんと考えてみて！
2,talk,9,3,4,アーニャはさいごにかくにんするます。Agent[03]はじらいでむらをおびやかすそんざい。ほんじつ、かれにとうひょうすることでむらをまもることができる。みんな、ちからをあわせるます！
2,talk,10,3,2,Agent[03]とAgent[04]の間での争いですが、私が村人なので、占いを装った2人のうち1人は人狼陣営と考えるべきです。Agent[05]が本物の占い師なら、Agent[03]が人狼となる可能性が高いように思えます。そもそも、Agent[05]を処刑した後に占い師がもういないのに、Agent[04]が占い師を名乗り続けていることも考慮すべきですが、今はAgent[03]が最も怪しいです。みんなも意見を聞かせてくれると嬉しいです。
2,talk,11,3,3,みんな、ちょっと待って！Agent[04]が本当に占い師なのかすごく疑問だよ。Agent[05]が追放された後も、Agent[04]は占い師を名乗ってるけど、これっておかしくない？もしAgent[05]が本当の占い師だったら、Agent[04]の主張は全て疑わしくなるよね。それに、僕が人狼だったら、こんなに積極的に占いを求めたりしないと思うんだ。もし僕が人狼だとしたら、もっと控えめに行動するはずだよ。だから、今日はAgent[04]に投票すべきだと思うな。みんなもよく考えてみて！
2,talk,12,4,4,Over
2,talk,13,4,2,確かに、Agent[05]が本物の占い師だったとすると、Agent[03]が人狼という可能性が出てくるですね。Agent[04]がまだ占い師だと言っていることも考える必要がありますけど、Agent[03]を疑うのが現状では一番あり得る選択かもしれませんね。ウォーキングと同じように、ステップバイステップで冷静に考えないといけませんね。他の皆さんの考えもぜひ教えてください。
2,talk,14,4,3,今日はAgent[04]に投票するよ！彼が狂人か人狼である可能性が高いからだね！
2,vote,2,4
2,vote,3,4
2,vote,4,3
2,execute,4,POSSESSED
2,attack,-1,true
3,status,1,VILLAGER,DEAD,sUper_IL1
3,status,2,VILLAGER,ALIVE,kanolab1
3,status,3,WEREWOLF,ALIVE,UEC-IL1
3,status,4,POSSESSED,DEAD,satozaki1
3,status,5,SEER,DEAD,CanisLupus1
3,result,1,1,WEREWOLF
