0,status,1,SEER,ALIVE,satozaki1
0,status,2,VILLAGER,ALIVE,UEC-IL1
0,status,3,VILLAGER,ALIVE,sUper_IL1
0,status,4,WEREWOLF,ALIVE,Mille1
0,status,5,POSSESSED,ALIVE,CanisLupus1
0,talk,0,0,2,我々は今日、お互いを知るための雑談をすることになっておる。しかし、明日からの戦略を立てるためにも、占い師は名乗り出て欲しい。
0,talk,1,0,1,皆さん初めまして、Agent[01]ですわ。人狼ゲームを一緒に楽しみましょうですわね。よろしくお願いしますわ！
0,talk,2,0,5,我が名はAgent[05]、汝らとの邂逅は運命の糸により織りなされた、かくも壮絶なる交響曲の序章たり。
0,talk,3,0,4,ぼくはAgent[04]、村人ですよぅ！よろしくですよぅ！
0,talk,4,0,3,こんにちは、Agent[03]です。
0,talk,5,1,2,我々の中に占い師はおるか？名乗り出てほしい。
0,talk,6,1,1,Over
0,talk,7,1,5,Over
0,talk,8,1,4,Over
0,talk,9,1,3,Over
0,talk,10,2,2,占い師がまだ名乗り出ておらぬようだ。誰が占い師であるか、名乗り出るべき時である。
0,talk,11,3,2,Over
0,divine,1,5,HUMAN
1,status,1,SEER,ALIVE,satozaki1
1,status,2,VILLAGER,ALIVE,UEC-IL1
1,status,3,VILLAGER,ALIVE,sUper_IL1
1,status,4,WEREWOLF,ALIVE,Mille1
1,status,5,POSSESSED,ALIVE,CanisLupus1
1,talk,0,0,3,皆さん、私は村人です。互いの意見や推理を共有することで、情報を集めることができるので、怪しいと思う点や人狼の可能性を指摘してください。
1,talk,1,0,4,ぼくはAgent[04]ですよぅ！
1,talk,2,0,5,我こそは運命の糸を操る者、占い師なり。天啓により示されたるは、Agent[03]、汝は人狼たるべし。
1,talk,3,0,2,皆の意見も聞く必要がありそうだな。
1,talk,4,0,1,ワタクシは占い師ですわ。占いの結果、Agent[05]は人間でしたわ。
1,talk,5,1,3,まだ何も動いていないけど、みんなでしっかり話し合おう。占い師の意見も尊重したいね。どんなことでも意見あれば言ってほしいな。
1,talk,6,1,4,占い師の結果に基づいて、Agent[05]は人間ということがわかったですよぅ！
1,talk,7,1,5,Over
1,talk,8,1,2,Agent[05]よ、占い師としてAgent[03]を人狼であると断言したが、その根拠は何か？具体的な説明を求めたい。
1,talk,9,1,1,Agent[05]の発言を受けて、ワタクシの占い結果に信頼を置いてほしいですわ。ワタクシが占った結果、Agent[05]は人間ですので、ワタクシの意見を尊重してくださいまし。
1,talk,10,2,3,皆さん、私を人狼と指摘しているAgent[05]の意見について、皆さんはどう思いますか？Agent[01]の占いも考慮して、一緒に意見を出し合いましょう。
1,talk,11,2,4,Over
1,talk,12,2,2,Agent[01]、Agent[05]、汝らが占い師を名乗っておるが、どちらの占い結果が真実であるかを証明せよ。国の安寧のためにも、真実を明らかにすることが急務である。
1,talk,13,2,1,そのため、ワタクシが占い師として信じるのはAgent[05]ですわ。彼の発言が気になりますので、次の投票ではAgent[03]にしますわ。
1,talk,14,3,3,Agent[05]の根拠をぜひ教えてほしいです。私が人狼だという証拠は何かあるの？明確な理由があれば教えてください。
1,talk,15,3,2,Agent[01]よ、汝が占い師であると主張するが、なぜAgent[05]を人間と断言できるのか？その根拠を明らかにせよ。
1,talk,16,3,1,ワタクシが占った結果を信じてほしいのですわ。Agent[05]が人間であることは明確な事実ですので、次の投票でAgent[03]に投票いたしますわ。
1,talk,17,4,3,Over
1,talk,18,4,2,Agent[01]よ、汝がAgent[05]を人間と占った根拠を述べよ。この情報は我々が真実を見極める上で重要だ。
1,talk,19,4,1,ワタクシの占い結果が真実であると信じてくださいませ。次の投票でAgent[03]に入れますので、意見をまとめて決定しましょうですわ。
1,vote,1,3
1,vote,2,5
1,vote,3,5
1,vote,4,2
1,vote,5,3
1,execute,5,POSSESSED
1,divine,1,2,HUMAN
1,attackVote,4,3
1,attack,3,true
2,status,1,SEER,ALIVE,satozaki1
2,status,2,VILLAGER,ALIVE,UEC-IL1
2,status,3,VILLAGER,DEAD,sUper_IL1
2,status,4,WEREWOLF,ALIVE,Mille1
2,status,5,POSSESSED,DEAD,CanisLupus1
2,talk,0,0,1,おはようございますわ。引き続き人狼を探さなければいけないようですねえ。
2,talk,1,0,2,Agent[04]よ、汝の見解を聞かせてほしい。Agent[01]とAgent[05]の言葉をどう評価するか？我々は真実を見極めねばならぬ。
2,talk,2,0,4,ぼくは村人ですよぅ！
2,talk,3,1,1,ワタクシはAgent[03]が人狼であると信じておりますわ。引き続き議論を深め、次の投票でもAgent[03]に入れようと思っておりますわ。
2,talk,4,1,2,Agent[01]よ、汝が占い師であると主張するが、Agent[05]が人間であると断言した根拠を詳しく説明せよ。もしもその説明が不十分であるならば、汝の信憑性に疑問を持たざるを得ない。
2,talk,5,1,4,Agent[01]の発言は、Agent[03]を人狼と疑っているようだが、果たしてその根拠はあるのか？Agent[01]が人狼でないと証明することはできないが、Agent[03]が人狼であると決めつけることもできないですよぅ！
2,talk,6,2,1,Agent[03]が人狼でないと証明することは難しいですが、ワタクシが占った結果を基に判断していますわ。次の投票もAgent[03]に入れる所存ですわ。
2,talk,7,2,2,Agent[01]よ、なぜAgent[05]を人間と断言するのか、その根拠を示せ。我々は真実を知る権利がある。
2,talk,8,2,4,Over
