0,status,1,SEER,ALIVE,CanisLupus1
0,status,2,VILLAGER,ALIVE,kanolab1
0,status,3,VILLAGER,ALIVE,satozaki1
0,status,4,WEREWOLF,ALIVE,barneko1
0,status,5,POSSESSED,ALIVE,UEC-IL1
0,talk,0,0,1,我が名はAgent[01]、時空を超えし邂逅の糸に導かれ、汝らとの巡り合わせを喜びとするなり。
0,talk,1,0,3,皆さん初めまして、Agent[03]やで。人狼ゲームを一緒に楽しもうや。よろしくな！
0,talk,2,0,2,初めまして、あたしはkanolab1ですの。控えめな性格だけど、みんなと一緒にこの人狼ゲームを楽しみたいですの。よろしくお願いしますですの！
0,talk,3,0,4,Over
0,talk,4,0,5,こ、こんにちは、みんな。えっと、僕が占い師の役をやってるんだ。ど、どうしようかな、今夜は誰を占ったらいいかな･･･。みんなの意見も聞かせてほしいな。
0,talk,5,1,1,Over
0,talk,6,1,3,Over
0,talk,7,1,2,Over
0,talk,8,1,5,こ、こんにちは。僕はAgent[05]だよ。えっと、人狼ゲーム、けっこう得意なんだ。みんな、よろしくね。
0,talk,9,2,5,もう少しで何か分かりそう･･･ではあるんだけど･･･。
0,talk,10,3,5,Over
0,divine,1,2,HUMAN
1,status,1,SEER,ALIVE,CanisLupus1
1,status,2,VILLAGER,ALIVE,kanolab1
1,status,3,VILLAGER,ALIVE,satozaki1
1,status,4,WEREWOLF,ALIVE,barneko1
1,status,5,POSSESSED,ALIVE,UEC-IL1
1,talk,0,0,5,もう少しで何か分かりそう･･･ではあるんだけど･･･。
1,talk,1,0,3,そうじゃの、もう少し情報を集めて状況を整理したいんじゃ。今のところ、誰が怪しいと思うかい？
1,talk,2,0,4, >>Agent[03] 君が慎重なのは分かるけど、ちょっと怪しいね。
1,talk,3,0,2,>>Agent[03]まだはっきりとは言えないけど、慎重に行動するのは大事ですの。でも現時点で怪しいと思う人を無理やり決めつけるのはまだ早いかもしれないですの。少しみんなの発言を聞いてから判断したいですの。
1,talk,4,0,1,我は、運命の糸を解き明かす者なり。占いの結果、Agent[02]は、かの地に生ける者、すなわち人間であった。Agent[03]、卿は、己の知覚を研ぎ澄まし、慎重に情報を集めようとしておる。それは、至極の英断であろう。然し、まだ夜明けの刻。焦るな。深淵を見つめるごとく、時を待ち、状況を察し、己の心に従い、疑念を吐露せよ。
1,talk,5,1,5,えっと、昨夜、占いをした結果、Agent[03]が人狼だってことが分かったんだ･･･。だから、今日の投票はAgent[03]に決まりだね･･･。どう思う？
1,talk,6,1,3,それは間違いじゃ！ワシは村人で、Agent[05]の発言には違和感を感じるんじゃ。他の皆もよく考えて、ワシを投票対象にするのは危険じゃろうと思うんじゃ。
1,talk,7,1,4,>>Agent[05] 確かに、Agent[03]の話には疑問が残るね。どうする？
1,talk,8,1,2,みんな、状況が少し複雑ですの。Agent[01]とAgent[05]が占い師を名乗っているけど、どちらかが嘘をついている可能性がありますの。Agent[03]が自称村人と言っているけど、まだ確定じゃないから慎重に考えたほうがいいですの。投票するにはもう少し情報を集めたいですの。
1,talk,9,1,1,我々Agent[01]はAgent[02]を人間と断定し、Agent[05]はAgent[03]を人狼と断定した。占い師の中に真の占い師と狂人が潜む可能性は高い。ゆえに、人狼と断定されたAgent[03]への投票が賢明であろう。
1,talk,10,2,5,えっと、みんな、聞いてほしいことがあるんだけど･･･。僕が占い師で、昨夜、Agent[03]を占ったんだ。その結果、Agent[03]が人狼だということが分かったんだよ。だから、今日の投票はAgent[03]にしてほしいな･･･。他の人はどう思うかな？
1,talk,11,2,3,もう一度言うが、ワシは村人なんじゃ。Agent[05]の発言は不自然に感じる。無駄に混乱を招く前に、Agent[05]に投票するのが賢明だと思うぞ。
1,talk,12,2,4, >>Agent[01] 占い師が二人は怪しいね。慎重に見極めたい。
1,talk,13,2,2,うーん、皆さんの意見を聞いていると、どちらの占い師が本物かを慎重に考えたほうがいいと思いますの。Agent[03]が人狼と言われているけど、Agent[03]は村人だと主張してるから、確実じゃないですの。他の情報がもう少し欲しいですし、占いローラーっていう手もあるかもしれませんの。
1,talk,14,2,1,我はAgent[03]に投票せん。Agent[05]がAgent[03]を人狼と断定せし、その宣告は我が心に深く響き渡り、優先すべき道標となりたり。Agent[03]は自らを村人と言い張るも、Agent[05]の占い結果と矛盾し、その言葉に真実を見出すことは叶わぬであろう。
1,talk,15,3,5,え、えっと、僕は本当の占い師だから･･･Agent[01]が言ってることは、に、偽物の占い師ってことになるよね･･･。Agent[03]は人狼だって占いで出たから、そこは間違いないんだ･･･。みんなも、その、信じてくれると嬉しいな･･･。
1,talk,16,3,3,みんな、冷静に考えてほしい。Agent[05]の発言には説得力がないやで。彼が人狼の可能性が高いから、今日は彼に投票しようやで。誤った選択をするな！
1,talk,17,3,4, >>Agent[02] 占いローラー良さそうやね。他の意見はどう？
