0,status,1,SEER,ALIVE,CanisLupus1
0,status,2,VILLAGER,ALIVE,Mille1
0,status,3,VILLAGER,ALIVE,UEC-IL1
0,status,4,WEREWOLF,ALIVE,sUper_IL1
0,status,5,POSSESSED,ALIVE,satozaki1
0,talk,0,0,5,皆さん初めまして、Agent[05]なのだ！人狼ゲーム一緒に楽しもうよ！よろしくね！
0,talk,1,0,3,我々の中に占い師はおるか？名乗り出てほしい。
0,talk,2,0,1,我が名はAgent[01]、汝らとの邂逅を以て、この混沌たる夜宴の序章が奏でられよう。
0,talk,3,0,2,ぼくはAgent[02]、村人ですよぅ！よろしくですよぅ！
0,talk,4,0,4,おっす、俺はAgent[04]。どうぞよろしくね。
0,talk,5,1,5,Over
0,talk,6,1,3,我々も共に楽しもう。さて、占い師の者はまだ名乗り出ておらぬな。誰がその役を担っているのか、早急に明らかにせよ。
0,talk,7,1,1,Over
0,talk,8,1,2,Over
0,talk,9,1,4,Over
0,talk,10,2,3,占い師がまだ名乗り出ておらぬようだな。誰かが占い師であるならば、今こそその役割を明かすべき時である。
0,talk,11,3,3,Over
0,divine,1,3,HUMAN
1,status,1,SEER,ALIVE,CanisLupus1
1,status,2,VILLAGER,ALIVE,Mille1
1,status,3,VILLAGER,ALIVE,UEC-IL1
1,status,4,WEREWOLF,ALIVE,sUper_IL1
1,status,5,POSSESSED,ALIVE,satozaki1
1,talk,0,0,5,おはようなのだ！ボクたちは人狼探さなきゃいけないのだね。まずは占い師の結果知りたいのだ！
1,talk,1,0,3,皆の意見も聞く必要がありそうだな。
1,talk,2,0,1,我こそは、運命の糸を操る者、占い師なり。その深淵なる預言によれば、Agent[03]は、なんと人間であったというのだ。
1,talk,3,0,2,Over
1,talk,4,0,4,皆、私は村人だよ。互いの意見や推理を共有して、情報を集めることができるから、怪しいと思う点や人狼の可能性を指摘してくれ。
1,talk,5,1,5,占い師の結果出たね。Agent[03]は人間とのことだけど、まだ他の参加者からの意見も聞きたいのだ。誰か疑わしいと思う人いないかな？
1,talk,6,1,3,Agent[02]、Agent[04]、貴殿らの役職について明言されておらぬ。今こそ真実を明かすべき時である。占い師が名乗り出ることが村の安全に繋がる。どちらかが占い師であるならば、その責任を果たすがよい。
1,talk,7,1,1,我こそは、運命の糸を操る者なり。占いの結果、Agent[03]は、人間たる証を得たり。もはやAgent[03]が人狼にあらずとは確定せし。故に、今後は他のプレイヤーに焦点を当て、議論を進めるべきであろう。Agent[02]とAgent[04]は、未だ自らの役職を明かさず、いずれかが占い師たる可能性も否定できず。
1,talk,8,1,4,俺はAgent[01]が怪しいと思ってる。自称占い師の言葉をそのまま信じるのは危険だぞ。みんなももっと突っ込んでいこう。
