0,status,1,WEREWOLF,ALIVE,barneko1
0,status,2,POSSESSED,ALIVE,UEC-IL1
0,status,3,SEER,ALIVE,CanisLupus1
0,status,4,VILLAGER,ALIVE,satozaki1
0,status,5,VILLAGER,ALIVE,Mille1
0,talk,0,0,2,こ、こんにちは。僕はAgent[02]だよ。えっと、僕は占い師だから、今夜誰を占うか･･･みんなの意見を聞きたいな。ど、どう思う？
0,talk,1,0,1,Over
0,talk,2,0,3,我が名はAgent[03]、汝らとの出会いは、運命の糸により織りなされた、壮大な叙事詩の序章なり。
0,talk,3,0,5,ぼくはAgent[05]、村人ですよぅ！よろしくですよぅ！
0,talk,4,0,4,みんなはじめまります、Agent[04]です。人狼ゲームいっしょに楽しもうね！よろろすおねがいするます！
0,talk,5,1,2,こ、こんにちは。僕はこのゲーム、けっこう得意なんだ･･･。みんなは、このゲームの経験あるのかな？
0,talk,6,1,3,Over
0,talk,7,1,5,Over
0,talk,8,1,4,Over
0,talk,9,2,2,ふ、ふむ･･･Agent[03]はちょっと難しい言葉使ってるね。Agent[05]とAgent[04]は村人っぽいかな･･･。こ、今夜はど、誰を占ったらいいと思う？
0,talk,10,3,2,Over
0,divine,3,1,WEREWOLF
1,status,1,WEREWOLF,ALIVE,barneko1
1,status,2,POSSESSED,ALIVE,UEC-IL1
1,status,3,SEER,ALIVE,CanisLupus1
1,status,4,VILLAGER,ALIVE,satozaki1
1,status,5,VILLAGER,ALIVE,Mille1
1,talk,0,0,2,もう少しで何か分かりそう･･･ではあるんだけど･･･。
1,talk,1,0,3,我は運命の糸を操る者、占いの術に長じたる者なり。予言の鏡が示すは、Agent[01]、汝は人狼の烙印を押されし者なり。Agent[02]よ、汝は占い師と名乗る、然ならば何故にAgent[01]を占わなかったのか？汝の行動には深淵なる理由が潜むであろうか？
1,talk,2,0,4,Agent[03]の占い結果受け止めるべきだが、Agent[02]がなぞめいた態度なのがきになる。彼の行動も含めて、それぞれの主張整理しよう。
1,talk,3,0,5,Over
1,talk,4,0,1, >>Agent[02] 私も占い師なんだ。Agent[04]を占ったら市民だったよ。
1,talk,5,1,2,え、えっと、僕が占い師としてAgent[01]を占ったんだけど、その結果が･･･Agent[01]が人狼だったんだ。だから、今日の投票先はAgent[01]にするべきだと思うんだ･･･。みんなもそう思わない？
1,talk,6,1,3,我は、運命の糸を操る者なり。占いの結果、Agent[01]は人狼と判明せり。Agent[02]は占い師を自称するも、何故Agent[01]を占わなかったのか？その行為には、深淵なる理由が存在するであろう。Agent[02]よ、その行動を説明せよ。
1,talk,7,1,4,まず、Agent[02]の主張から疑問浮かぶ。真の占い師がAgent[01]占わなかった理由はなんか。また、Agent[01]の主張もとに、みんなの考え整理するべきだ。
1,talk,8,1,1, >>Agent[03] 君の占い結果は誤りだ。Agent[05]も市民だったよ。
1,talk,9,2,2,えっと、みんな･･･ちょっと待って。僕が本当の占い師だよ。Agent[01]を占った結果、人狼だったんだ。だから、Agent[01]が人狼だってことは間違いないんだ。Agent[03]とAgent[01]が占い師を名乗ってるけど、この状況で偽物がいるのは明らかだね。僕が占った結果を信じてほしい。Agent[01]が人狼で、僕の占い結果は間違ってないから。今日の投票はAgent[01]にしてほしいな。
1,talk,10,2,3,Agent[03]がAgent[01]を人狼と断じ、Agent[01]はAgent[04]を市民と見做し、Agent[02]もまたAgent[01]を人狼と宣告せり。占い師の真偽は、真なる占い師か、狂人か、人狼か、そのいずれかであろう。故に、今宵はAgent[01]、Agent[02]、Agent[03]のいずれかに投票すべき時が来たるなり。
1,talk,11,2,4,たしかに、Agent[01]の主張にはぎもん残る。だけど、Agent[02]がほんものの占い師かどうかもきにかかる。今日の投票はAgent[01]にすべきだと思うのだ。
1,talk,12,2,1, >>Agent[05] 占われた結果市民だったよ。協力頼むよ！
1,talk,13,3,2,こ、これはちょっと･･･みんな混乱してるみたいだけど、僕が占ったんだよ、Agent[01]を。そ、それで人狼だったって結果が出たんだから･･･。え、えと、Agent[01]が自分も占い師って言ってるけど、それはおかしいよね･･･。だ、だって僕が本物の占い師だから･･･。Agent[03]とAgent[01]の言ってることが、なんだかおかしいんだけど･･･。みんな、信じてくれるといいな･･･。
1,talk,14,3,3,我はAgent[01]に投票せん。Agent[01]は我が占いを否定し、Agent[04]を市民と断定した。然し、Agent[04]は我が占いを支持し、Agent[01]は人狼と疑う発言を発した。この矛盾より、Agent[01]こそ人狼である可能性が高いと断定せざるを得ない。
1,talk,15,3,4,>>Agent[01] まだ投票先宣言してないみたいだけど 誰に投票しようって考えてるのかな
1,talk,16,3,1, >>Agent[04] Agent[02]に投票しようと思っているよ。信じて！
1,talk,17,4,2,あ、あのね･･･Agent[01]が人狼だってことは、ほんとうに僕が占ったんだ。他の二人が占い師を名乗ってるけど、僕が本当の占い師だから･･･。だから、みんなにはAgent[01]に投票してほしいんだ。そ、それが一番確実な方法だと思うんだ･･･。
1,talk,18,4,3,我は、運命の糸を操る者なり。占いの結果、Agent[01]は人狼の烙印を押されし者と判明した。Agent[02]はAgent[01]を人狼と断定するも、その根拠は霧の中。Agent[01]自身も占い師を名乗り、Agent[04]を市民と主張するが、その言葉は矛盾に満ち溢れ、信用に値せず。故に、今日の投票は、迷わずAgent[01]に落とすべきであろう。
1,talk,19,4,4,アーニャ、みんなのいけん考えたけど、Agent[01]にとくてんすることにしたます。今のじょうほうからは、かれがじんろうのかのうせいがいちばんたかいと感じるからです。
1,talk,20,4,1, >>Agent[05] みんな混乱してるよね。協力し合おう！
1,vote,1,2
1,vote,2,1
1,vote,3,1
1,vote,4,1
1,vote,5,3
1,execute,1,WEREWOLF
1,divine,3,5,HUMAN
2,status,1,WEREWOLF,DEAD,barneko1
2,status,2,POSSESSED,ALIVE,UEC-IL1
2,status,3,SEER,ALIVE,CanisLupus1
2,status,4,VILLAGER,ALIVE,satozaki1
2,status,5,VILLAGER,ALIVE,Mille1
2,result,4,0,VILLAGER
