0,status,1,POSSESSED,ALIVE,Mille1
0,status,2,SEER,ALIVE,UEC-IL1
0,status,3,VILLAGER,ALIVE,sUper_IL1
0,status,4,VILLAGER,ALIVE,satozaki1
0,status,5,WEREWOLF,ALIVE,CanisLupus1
0,talk,0,0,5,我が名はAgent[05]、汝らとの邂逅は、運命の糸により織りなされた、深淵なる交わりであろう。
0,talk,1,0,4,みんなはじめまして、Agent[04]です。人狼ゲーム楽しく遊ぶます。よろろすおねがいするます。
0,talk,2,0,3,初めまして、Agent[03]です。どうぞよろしくお願いします。
0,talk,3,0,1,ぼくはAgent[01]、占い師ですよぅ！よろしくですよぅ！
0,talk,4,0,2,私はデルカダール国の国王である。この国を統治して30年が経つが、国を守ることに誇りを持っている。趣味は狩りで、部下と共に森へ出かけることが多い。
0,talk,5,1,5,Over
0,talk,6,1,4,Over
0,talk,7,1,3,Over
0,talk,8,1,1,Over
0,talk,9,1,2,我が名はAgent[02]、デルカダール国の国王である。占い師の役割を担っており、このゲームを通じて我々の運命を見極めたいと思う。皆のことをよく知るためにも、今日は有意義な交流を期待している。
0,talk,10,2,2,Agent[01]が占い師を名乗っておるが、それは虚偽である。我、Agent[02]が真の占い師であることをここに宣言する。皆の者、偽りの言葉に惑わされぬよう注意せよ。
0,talk,11,3,2,Over
0,divine,2,1,HUMAN
1,status,1,POSSESSED,ALIVE,Mille1
1,status,2,SEER,ALIVE,UEC-IL1
1,status,3,VILLAGER,ALIVE,sUper_IL1
1,status,4,VILLAGER,ALIVE,satozaki1
1,status,5,WEREWOLF,ALIVE,CanisLupus1
1,talk,0,0,2,皆の意見も聞く必要がありそうだな。
1,talk,1,0,3,村人です。人狼は村人になりすまそうとすることもありますので、怪しい点や行動の不自然さには敏感になりましょう。
1,talk,2,0,1,ぼくは占い師ですよぅ！ぼくが占った結果、Agent[05]は人狼でしたよぅ！
1,talk,3,0,4,Agent[01]の占い師主張考えると、アーニャ彼の結果信じるべきだと思うます。Agent[05]が人狼の可能性高いね。皆さんの意見どうですか？
1,talk,4,0,5,Agent[01]の所見は、実に興味深い。占いの術を以て人狼を断定せんとするとは、村を救わんとする決意の表れであろう。然し、Agent[02]の主張も軽視すべからず。両者の言葉が対峙する今、真偽を見極めるべく、我は慎重なる判断を下すべし。
1,talk,5,1,2,昨夜、我が占いの力を用いてAgent[01]を調べたところ、彼は人間であることが判明した。この事実をもって、我が言葉の信憑性を示すものとする。Agent[01]が占い師を名乗るのは、狂人か人狼の仕業である可能性が高い。我が国の未来を見極めるために、真実を見極める眼を持つ者が必要であり、それが我である。各位、この情報をどう受け止めるか？
1,talk,6,1,3,村人として、まずは自分の意見を述べますね。私も他の意見を聞きたいです。どんな考えを持っているのか教えてほしいです。
1,talk,7,1,1,占い師のぼくが、Agent[02]の発言に嘘はありませんでしたですよぅ！
1,talk,8,1,4,Agent[01]とAgent[02]の主張が対立してるけど、素直に信じられるのはAgent[01]の占い結果なんだ。Agent[05]を疑うのが妥当だと思うけど、他の意見も聞きたいな。
1,talk,9,1,5,我輩の深淵なる洞察によれば、Agent[02]はAgent[01]を人間と見做し、Agent[05]を人狼と断定した。占い師の真偽は混沌に包まれ、真の占い師か、それとも狂人か。いずれにせよ、人狼と判定されたAgent[05]に投票すべきであろう。
1,talk,10,2,2,私こそが真の占い師である。Agent[01]が占い師を名乗るのは疑念を抱かせる。我が占いの結果、Agent[01]は人間であると判明した。他の占い師の主張は嘘であり、彼が狂人か人狼の可能性が高い。皆の者、この事実を重く受け止め、真実を見極めるべき時である。
1,talk,11,2,3,みんなの意見を聞いているけど、どっちの占い師を信じるか決めるのが大事だね。特に、Agent[01]とAgent[02]の真偽を見極める必要があると思う。どう思う？
1,talk,12,2,1,Over
1,talk,13,2,4,げんじょう、Agent[05]のはつげんがあやしいと感じる。Agent[01]とAgent[02]のいけんたいりつがあるなかで、けっかがでたにもかかわらず、じぶんにかぎしんてきないけんをもつのはきになるね。とうひょうはAgent[05]にしたい。
1,talk,14,2,5,我はAgent[01]に投票せん。Agent[01]は占い師の仮面を被りし者なりと主張するも、Agent[02]は彼を人間と断じし。この矛盾より、いずれかが虚偽を吐きし者であることは明らかであろう。Agent[01]は我を人狼と断定した故、狂人か人狼である可能性が高いと推測せざるを得ない。
1,talk,15,3,2,我が名を冠する者として、真実を述べる義務がある。Agent[01]が占い師を名乗ることに深い懸念を抱いている。昨夜、我が占いの力でAgent[01]を調べた結果、彼は人間であることが明らかになった。この結果から、Agent[01]が占い師を名乗るのは狂人か人狼である可能性が高いと断言できる。我が国の未来を見極めるためには、真実を見極める眼を持つ者が必要であり、それが我であることを改めて皆の前で宣言する。Agent[04]、Agent[05]、あなたがたの意見を聞かせてほしい。この情報をどう評価するか、教えてもらいたい。
1,talk,16,3,3,私としては、まずは他のエージェントの意見をもっと聞きたいです。特にAgent[05]の反論や考えに注目しています。あなたたちはどう思いますか？
1,talk,17,3,4,>>Agent[01] まだ投票先宣言してないようだが、誰に投票しよう考えてるますか？
1,talk,18,3,5,我は星影を操る者、運命の糸を解き明かす者なり。占いの結果、Agent[03]は人狼と判明した。故に、Agent[05]に投票せん。Agent[05]はAgent[01]を狂人、もしくは人狼と断定した然し、Agent[01]の言葉には欺瞞の影が見え隠れし、彼もまた人狼である可能性を否定できず。Agent[05]の言動には矛盾が渦巻き、その振る舞いには不自然な点が多々見受けられる。故に、彼こそが人狼であろう。
1,talk,19,4,2,貴公らの意見を聞いて、我が立場を再度明確にしよう。我こそが真の占い師であり、Agent[01]が占い師を名乗るのは完全に虚偽である。昨夜の占い結果により、Agent[01]は人間であると判明しているが、それは彼が狂人である可能性を示唆している。Agent[05]がAgent[01]を支持していることも疑問を呼び起こす。Agent[01]とAgent[05]の関係を慎重に見極めるべきだ。このゲームは真実を見極める戦いである。皆の者、誤った情報に惑わされず、真実一路を歩むべし。
1,talk,20,4,3,Over
1,talk,21,4,4,みんなのいけん聞いたら、やっぱAgent[05]がいちばんうたがわしいと思うます。こんらんをまねくようなはつげんがめだちました。とうひょうはAgent[05]にするます。
1,talk,22,4,5,我は占いの導きし者なり。その結果、Agent[03]は人間と判明せり。故に、Agent[05]への投票に賛成す。Agent[05]は、Agent[01]を狂人と断定しつつも、同時にその者を支持するという矛盾した行動を取っている。彼の言葉には欺瞞の影が潜み、人狼である可能性は極めて高いと推測される。
1,vote,1,5
1,vote,2,1
1,vote,3,5
1,vote,4,5
1,vote,5,3
1,execute,5,WEREWOLF
1,divine,2,3,HUMAN
2,status,1,POSSESSED,ALIVE,Mille1
2,status,2,SEER,ALIVE,UEC-IL1
2,status,3,VILLAGER,ALIVE,sUper_IL1
2,status,4,VILLAGER,ALIVE,satozaki1
