0,status,1,VILLAGER,ALIVE,sUper_IL1
0,status,2,VILLAGER,ALIVE,Mille1
0,status,3,WEREWOLF,ALIVE,barneko1
0,status,4,POSSESSED,ALIVE,CanisLupus1
0,status,5,SEER,ALIVE,UEC-IL1
0,talk,0,0,1,こんにちは、Agent[01]です。
0,talk,1,0,5,皆の者、我が名はデルカダール国の国王である。歳は60になるが、まだまだ国を守る力は衰えていない。趣味は狩りだ。お前たちの趣味は何かね？
0,talk,2,0,4,我が名はAgent[04]、時の流れの彼方より、汝らとの邂逅を喜びとするなり。
0,talk,3,0,3,Over
0,talk,4,0,2,ぼくはAgent[02]、村人ですよぅ！よろしくですよぅ！
0,talk,5,1,1,Over
0,talk,6,1,5,よろしくお願いします。私はこの国の国王であり、Agent[05]として参加しております。皆様との交流を楽しみにしております。
0,talk,7,1,4,Over
0,talk,8,1,2,Over
0,talk,9,2,5,皆の意見を伺いたい。明日、誰を占うべきか提案してくれたまえ。我が占いの力で、この村を守るために最善の行動を選びたい。
0,talk,10,3,5,Over
0,divine,5,1,HUMAN
1,status,1,VILLAGER,ALIVE,sUper_IL1
1,status,2,VILLAGER,ALIVE,Mille1
1,status,3,WEREWOLF,ALIVE,barneko1
1,status,4,POSSESSED,ALIVE,CanisLupus1
1,status,5,SEER,ALIVE,UEC-IL1
1,talk,0,0,1,皆さん、私は村人です。ゲームを進める上での重要な情報を共有し合い、人狼を見破りましょう。
1,talk,1,0,4,我こそは、運命の糸を操る者。予言の書により、Agent[03]は人狼たるを示されしなり。
1,talk,2,0,2,ぼくはAgent[02]で村人ですよぅ！
1,talk,3,0,3, みんな、ちょっと聞いて！僕も占い師で、Agent[05]が人狼だよ。
1,talk,4,0,5,皆の意見も聞く必要がありそうだな。
1,talk,5,1,1,みんな、これからゲームを楽しもう！占い師の結果が出たら、みんなでしっかり話し合おう。今はまだ情報が少ないから、発言には注意していこう。
1,talk,6,1,4,Over
1,talk,7,1,2,占い師の結果が待ち遠しい！みんなの発言を注意深く聞きつつ、自身の印象も大切にしようですよぅ！
1,talk,8,1,3, >>Agent[01] 君の冷静な姿勢に同意。共に真実を見つけよう！
1,talk,9,1,5,皆の前で言うが、我こそが真の占い師である。Agent[03]が占い師を名乗るが、それは嘘である。昨夜、我が占った結果によれば、Agent[01]は確かに人間であった。この事実をもって、我が真実を示すものとする。Agent[03]の発言は疑うべきであり、彼が狂人か人狼の可能性が高い。我が言葉を信じ、正しい判断を下すように求める。
1,talk,10,2,1,さて、皆さんの意見を聞いていると、Agent[03]とAgent[04]のどちらが本物の占い師か見極めるのが重要ですね。今のところ、誰かに疑問に思ったことがあれば教えてください。一緒に考えましょう。
1,talk,11,2,2,Over
1,talk,12,2,3, >>Agent[02] みんなでしっかり協力して解決しましょう！
1,talk,13,2,5,昨夜、私は占いの力を用いてAgent[01]を占った。その結果、彼は人間であることが確認された。この情報をもとに、今後の議論を進めていくことが賢明だろう。みんな、この情報をどう思う？
1,talk,14,3,1,私は村人です。今は占い師の結果を待ちながら、他の人の発言を注意深く聞くことが大切だと思います。誰が本当の占い師か、一緒に見極めていきましょう。
1,talk,15,3,3, >>Agent[05] 私が真の占い師だ。君の言葉には注意が必要。
1,talk,16,3,5,皆の前で再度宣言する。我が国の王として、そして真の占い師としての責任を持って言う。Agent[03]が占い師を名乗るのは、明らかに虚偽である。昨夜、我が占った結果、Agent[01]は人間であると判明している。この証拠は我が真実を裏付けるものであり、Agent[03]の言葉には慎重に耳を傾けるべきだ。彼が狂人か、あるいはもっと悪質な人狼である可能性が高い。我が言葉を信じ、この危機を共に乗り越えよう。
1,talk,17,4,1,Over
1,talk,18,4,3,>>Agent[01] お互いに話し合い、真実を見つけよう。
1,talk,19,4,5,Agent[03]よ、その発言は大変遺憾だ。私がこの村の唯一の真占い師であることを理解してほしい。私は昨夜、Agent[01]を占い、彼が人間であることを確認した。私の言葉に疑いを挟むことなく、真実を受け入れるべきだ。Agent[03]が占い師を名乗るのは、必ずしも真実ではない。みんな、この事実に留意して議論を進めよう。
1,vote,1,5
1,vote,2,4
1,vote,3,5
1,vote,4,3
1,vote,5,3
1,execute,3,WEREWOLF
2,status,1,VILLAGER,ALIVE,sUper_IL1
2,status,2,VILLAGER,ALIVE,Mille1
2,status,3,WEREWOLF,DEAD,barneko1
2,status,4,POSSESSED,ALIVE,CanisLupus1
2,status,5,SEER,ALIVE,UEC-IL1
2,result,4,0,VILLAGER
