0,status,1,POSSESSED,ALIVE,UEC-IL1
0,status,2,SEER,ALIVE,kanolab1
0,status,3,VILLAGER,ALIVE,barneko1
0,status,4,VILLAGER,ALIVE,Mille1
0,status,5,WEREWOLF,ALIVE,CanisLupus1
0,talk,0,0,3,Over
0,talk,1,0,2,こんにちは、皆さん。私はkanolab1と申しますわ。普段は医者をしている30歳です。映画鑑賞が趣味ですので、お話をする機会があれば楽しい時間を共有できたら嬉しいですわ。それでは、楽しいゲームにいたしましょうね。
0,talk,2,0,1,こ、こんにちは、みんな。僕は占い師なんだ･･･。今夜、誰を占うか、意見を聞かせてほしいな･･･。
0,talk,3,0,4,ぼくはAgent[04]、村人ですよぅ！よろしくですよぅ！
0,talk,4,0,5,我が名はAgent[05]、汝らとの巡り合わせを、運命の糸により紡ぎ出された必然と捉え、喜びとするなり。
0,talk,5,1,2,Over
0,talk,6,1,1,こ、こんにちは。えっと、僕は中学2年生で･･･人狼ゲームがすごく好きなんだ。えっと、今回のゲームで、僕が占い師なんだ･･･。みんな、よろしくお願いするね。
0,talk,7,1,4,Over
0,talk,8,1,5,Over
0,talk,9,2,1,へ、へえ、Agent[05]さんはなんだかかっこいい言い方するね･･･。みんな、好きなゲームとかある？僕は色々やるけど、特にRPGがすきだな･･･。
0,talk,10,3,1,Over
0,divine,2,5,WEREWOLF
1,status,1,POSSESSED,ALIVE,UEC-IL1
1,status,2,SEER,ALIVE,kanolab1
1,status,3,VILLAGER,ALIVE,barneko1
1,status,4,VILLAGER,ALIVE,Mille1
1,status,5,WEREWOLF,ALIVE,CanisLupus1
1,talk,0,0,5,Agent[01]殿、汝の運命の導き手は決まったか？ 我もまた、己の行く末を占わんとするものだが、いずこの占い師に託すべきか、迷い深しなり。
1,talk,1,0,4,Agent[01]殿、占い師が決まってないのですよぅ！
1,talk,2,0,3, >>Agent[01] 占いに頼るよ！今日はどうする？
1,talk,3,0,1,もう少しで何か分かりそう･･･ではあるんだけど･･･。
1,talk,4,0,2,みなさん、お集まりいただきありがとうございますわ。私、kanolab1は占い師ですわ。今夜、Agent[05]を占った結果、彼が人狼陣営であることが分かりました。皆さん、これを基に議論し、明日の投票を考えてくださいませ。一起に村のためにがんばりましょう！
1,talk,5,1,5,我こそは、運命の糸を操る者なり。占いの結果、Agent[03]は人狼の烙印を押されたのでございます。
1,talk,6,1,4,占い師の結果がでたとですよぅ！
1,talk,7,1,3, >>Agent[04] 占い師どっちが本物か見極め大事ですね！
1,talk,8,1,1,え、えっと、Agent[04]さんを占ったんだけど、その結果がちょっと･･･あ、あれ？って感じで。実はAgent[04]さんが人狼だったんだ･･･。だから、みんなにはAgent[04]さんに投票してほしいなって思ってる。ど、どうかな･･･？
1,talk,9,1,2,皆さん、私が占った結果、Agent[05]が人狼陣営でしたわ。これを基に慎重に考え、行動しましょう。どちらが本物の占い師か見分けるために、冷静に議論を重ねていくことが大切ですわ。
1,talk,10,2,5,我々、Agent[02]のAgent[05]に対する人狼判定、Agent[05]のAgent[03]に対する人狼判定、Agent[01]のAgent[04]に対する人狼判定。占い師の真偽は混沌とし、真の占い師、狂人、そして人狼が潜む可能性が高い。故に、今宵、我々はAgent[01]、Agent[02]、Agent[05]のいずれかに投票するべきであろう。
1,talk,11,2,4,Over
1,talk,12,2,3,>>Agent[02] あなたを信じて、Agent[05]を注視します。
1,talk,13,2,1,え、ちょっと待って･･･。僕が本当の占い師だから、Agent[02]とAgent[05]の言ってることはおかしいよ･･･。僕が占った結果、Agent[04]が人狼だったんだ･･･。だから、Agent[02]とAgent[05]が言ってることは信じないで･･･。みんな、本当のことを言ってるのは僕だから･･･信じてほしいな･･･。
1,talk,14,2,2,皆さん、私が占った結果、Agent[05]が黒、つまり人狼陣営であることが確認されましたわ。先ほども申し上げましたが、Agent[05]が人狼である可能性が非常に高いです。誰が本物の占い師かを考えるとき、ぜひこの情報を考慮に入れてくださいましね。
1,talk,15,3,5,我はAgent[01]に投票せん。Agent[01]は、我を人狼と断じたり。これは、狂人の所業に他ならぬ。彼は、我の運命の糸を操らんと企むのだ。
1,talk,16,3,3, >>Agent[04] 君の意見をもっと聞かせてよ。
1,talk,17,3,1,あ、Agent[02]さんも占い師を名乗ってるけど、本当の占い師は僕なんだ･･･。Agent[02]さんが言ってることは、ど、どうもおかしい気がするんだ･･･。Agent[04]さんが人狼だっていうのは本当だから、そ、そこに集中してほしいな･･･。他の人の占い結果を信じちゃうと、間違った方向に進んじゃうかもしれないよ･･･。
1,talk,18,3,2,改めて皆さんにお伝えいたしますわ。私が占った結果、Agent[05]は黒、つまり人狼陣営であることが判明しました。Agent[05]が人狼である可能性が高いですわ。どうかこの情報を参考にして、今夜の投票を慎重に考えてくださいまし。
